form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00525543,SB23.I13605,,,CCM,BANKS FOR SENATE,,,,,,PO BOX 11431,,FORT WAYNE,IN,468581431,P2024,PRIMARY,2023-06-28,-1214.29,,REDESIG- 5/15/23 SENATOR'S CLASSIC CONTRIBUTION,,C00577999,,S4IN00196,BANKS,JAMES,E,HON.,,S,IN,00,  ,,,,,,,
SB23,C00525543,SB23.I13606,,,CCM,BANKS FOR SENATE,,,,,,PO BOX 11431,,FORT WAYNE,IN,468581431,G2024,GENERAL,2023-06-28,1214.29,,REDESIG- 5/15/23 SENATORS CLASSIC CONTRIBUTION,,C00577999,,S4IN00196,BANKS,JAMES,E,HON.,,S,IN,00,  ,,,,,,,
SB23,C00525543,SB23.I13603,,,CCM,JIM JUSTICE FOR U.S. SENATE,,,,,,3501 MACCORKLE AVE SE,NUM 131,CHARLESTON,WV,25304,P2024,PRIMARY,2023-06-27,5000.00,,POLITICAL CONTRIBUTION,,C00839100,,S4WV00332,JUSTICE,JAMES,CONLEY,,II,S,WV,,  ,,,,,,,
SB23,C00525543,SB23.I13604,,,CCM,JIM JUSTICE FOR U.S. SENATE,,,,,,3501 MACCORKLE AVE SE,NUM 131,CHARLESTON,WV,25304,G2024,GENERAL,2023-06-27,5000.00,,POLITICAL CONTRIBUTION,,C00839100,,S4WV00332,JUSTICE,JAMES,CONLEY,,II,S,WV,,  ,,,,,,,
SB23,C00525543,SB23.I13599,,,CCM,PETE RICKETTS FOR SENATE,,,,,,1327 H STREET,STE 101,LINCOLN,NE,68508,P2024,PRIMARY,2023-06-07,3785.71,,POLITICAL CONTRIBUTION,,C00832436,,S4NE00173,RICKETTS,PETE,,,,S,NE,00,  ,,,,,,,
SB23,C00525543,SB23.I13600,,,CCM,PETE RICKETTS FOR SENATE,,,,,,1327 H STREET,STE 101,LINCOLN,NE,68508,G2024,GENERAL,2023-06-07,1214.29,,POLITICAL CONTRIBUTION,,C00832436,,S4NE00173,RICKETTS,PETE,,,,S,NE,00,  ,,,,,,,
SB23,C00525543,SB23.I13597,,,CCM,TIM SCOTT FOR AMERICA,,,,,,7620 RIVERS AVE,"STE 370, #312",NORTH CHARLESTON,SC,29406,P2024,PRIMARY,2023-06-07,5000.00,,POLITICAL CONTRIBUTION,,C00540302,,S4SC00240,SCOTT,TIMOTHY,E.,,,P,SC,,  ,,,,,,,
SB23,C00525543,SB23.I13601,,,CCM,TIM SHEEHY FOR MONTANA,,,,,,PO BOX 6456,,HELENA,MT,59604,P2024,PRIMARY,2023-06-27,5000.00,,POLITICAL CONTRIBUTION,,C00844159,,S4MT00183,SHEEHY,TIM,,,,S,MT,,  ,,,,,,,
SB23,C00525543,SB23.I13602,,,CCM,TIM SHEEHY FOR MONTANA,,,,,,PO BOX 6456,,HELENA,MT,59604,G2024,GENERAL,2023-06-27,5000.00,,POLITICAL CONTRIBUTION,,C00844159,,S4MT00183,SHEEHY,TIM,,,,S,MT,,  ,,,,,,,
SB23,C00525543,SB23.I13598,,,CCM,WICKER FOR SENATE,,,,,,PO BOX 64,,JACKSON,MS,392050064,P2024,PRIMARY,2023-06-07,2500.00,,POLITICAL CONTRIBUTION,,C00443218,,S8MS00196,WICKER,ROGER,SEN.,,,S,MS,00,  ,,,,,,,
