form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00880765,SE.4304,,,ORG,A Better Wisconsin Together,,,,,,"6516 Monona Drive, Ste 244",,Monona,WI,53716,G2024,,2024-10-08,1731.44,2024-10-08,917000.16,In-kind - Staff time creating social media content 10/8-10/22,004,C00880765,O,,Hovde,Eric,,,,S,,WI,Cone,Amanda,,,,2024-10-23,
SE,C00880765,SE.4305,,,ORG,A Better Wisconsin Together,,,,,,"6516 Monona Drive, Ste 244",,Monona,WI,53716,G2024,,2024-10-08,1731.44,2024-10-08,917000.16,In-kind - Staff time creating social media content 10/8-10/22,004,C00880765,S,,Baldwin,Tammy,,,,S,,WI,Cone,Amanda,,,,2024-10-23,
SE,C00880765,SE.4306,,,ORG,A Better Wisconsin Together,,,,,,"6516 Monona Drive, Ste 244",,Monona,WI,53716,G2024,,2024-10-08,5204.10,2024-10-08,917000.16,In-kind - Staff time creating social media content 10/8-10/22,004,C00880765,O,,Trump,Donald,,,,S,,WI,Cone,Amanda,,,,2024-10-23,
SE,C00880765,SE.4307,,,ORG,A Better Wisconsin Together,,,,,,"6516 Monona Drive, Ste 244",,Monona,WI,53716,G2024,,2024-10-08,5204.10,2024-10-08,917000.16,In-kind - Staff time creating social media content 10/8-10/22,004,C00880765,S,,Harris,Kamala,,,,S,,WI,Cone,Amanda,,,,2024-10-23,
SE,C00880765,SE.4283,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,,Santa Monica,CA,90405,G2024,,2024-10-05,121500.00,2024-10-04,753500.16,Digital Ad Buy 'Vote' 10/5-10/21,004,C00880765,O,,Hovde,Eric,,,,S,,WI,Cone,Amanda,,,,2024-10-23,
SE,C00880765,SE.4284,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,,Santa Monica,CA,90405,G2024,,2024-10-05,122500.00,2024-10-04,876000.16,Digital Ad Buy 'Outsourcing' 10/5-10/21,004,C00880765,O,,Hovde,Eric,,,,S,,WI,Cone,Amanda,,,,2024-10-23,
SE,C00880765,SE.4285,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,,Santa Monica,CA,90405,G2024,,2024-10-05,17500.00,2024-10-04,893500.16,Production Costs 30 second 'Vote' ad to run 10/5-10/21,004,C00880765,O,,Hovde,Eric,,,,S,,WI,Cone,Amanda,,,,2024-10-23,
SE,C00880765,SE.4286,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,,Santa Monica,CA,90405,G2024,,2024-10-05,17500.00,2024-10-04,911000.16,Production Costs 30 second 'Outsourcing' ad to run 10/5-10/21,004,C00880765,O,,Hovde,Eric,,,,S,,WI,Cone,Amanda,,,,2024-10-23,
SE,C00880765,SE.4287,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,,Santa Monica,CA,90405,G2024,,2024-10-05,6000.00,2024-10-04,917000.16,Production Costs 15 second 'Outsourcing' ad to run 10/5-10/21,004,C00880765,O,,Hovde,Eric,,,,S,,WI,Cone,Amanda,,,,2024-10-23,
SE,C00880765,SE.4334,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,,Santa Monica,CA,90405,G2024,,2024-10-16,15000.00,2024-10-16,932000.16,Production Costs 30 second 'Nothing' ad,004,C00880765,O,,Hovde,Eric,,,,S,,WI,Cone,Amanda,,,,2024-10-23,
SE,C00880765,SE.4335,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,,Santa Monica,CA,90405,G2024,,2024-10-16,7500.00,2024-10-16,939500.16,Production costs 15 second 'Nothing' ad,004,C00880765,O,,Hovde,Eric,,,,S,,WI,Cone,Amanda,,,,2024-10-23,
SE,C00880765,SE.4336,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,,Santa Monica,CA,90405,G2024,,2024-10-16,3000.00,2024-10-16,942500.16,Production costs 6 second 'Nothing' ad,004,C00880765,O,,Hovde,Eric,,,,S,,WI,Cone,Amanda,,,,2024-10-23,
SE,C00880765,SE.4337,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,,Santa Monica,CA,90405,G2024,,2024-10-16,174500.00,2024-10-16,1117000.16,Digital media buy 'Nothing' ad,004,C00880765,O,,Hovde,Eric,,,,S,,WI,Cone,Amanda,,,,2024-10-23,
