form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00255752,405439F02BA487B92B7,,,CCM,Amodei For Nevada,,,,,,503 N Division St,,Carson City,NV,89703,P2024,,2023-08-02,1500.00,,2024 Primary,011,C00496760,,H2NV02395,Amodei,Mark,Eugene,,,H,NV,02,,,,,,,,
SB23,C00255752,A23282AD23084B36D77,,,PAC,Ann PAC,,,,,,PO Box 3535,,Ballwin,MO,63022,O2023,Contribution,2023-08-10,5000.00,,2023 Contribution,011,C00531764,Ann PAC,,,,,,,,,,,,,,,,,
SB23,C00255752,43F3F50209B3268758B,,,PAC,Cantwell Victory 2024,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,98104,O2023,Contribution,2023-08-24,2500.00,,2023 Contribution,011,C00723189,Cantwell Victory 2024,,,,,,,,,,,,,,,,,
SB23,C00255752,E4F2392863E08686687,,,CCM,Friends Of Maria,,,,,,PO Box 12740,,Seattle,WA,98111,P2024,,2023-08-24,2500.00,,Allocation of contribution to JFC,011,C00349506,,S8WA00194,Cantwell,Maria,Elaine,,,S,WA,,,,,,,,X,
SB23,C00255752,16CE0ABED5C3CA40970,,,CCM,Feenstra For Congress,,,,,,641 2nd St,,Hull,IA,51239,P2024,,2023-08-24,2500.00,,2024 Primary,011,C00693663,,H0IA04145,Feenstra,Randy,,,,H,IA,04,,,,,,,,
SB23,C00255752,CB91B3DFA4882267569,,,PAC,Free State PAC,,,,,,PO Box 541,,Belleville,KS,669350541,O2023,Contribution,2023-08-02,1000.00,,2023 Contribution,011,C00455717,Free State PAC,,,,,,,,,,,,,,,,,
SB23,C00255752,A1187F774906D76E870,,,CCM,Friends Of McCormick,,,,,,PO Box 3043,,Cumming,GA,30040,P2024,,2023-08-02,3500.00,,2024 Primary,011,C00706747,,H0GA07273,McCormick,Richard,Dean,,,H,GA,06,,,,,,,,
SB23,C00255752,CCBD3B95FFFA8B1882E,,,CCM,Friends Of Neal Dunn,,,,,,PO Box 10037,,Tallahassee,FL,32302,P2024,,2023-08-02,2500.00,,2024 Primary,011,C00582304,,H6FL02208,Dunn,Neal,Patrick,,,H,FL,02,,,,,,,,
SB23,C00255752,AFCF2CAE42DB24AD79F,,,CCM,Haley Stevens For Congress,,,,,,33717 Woodward Ave,# 539,Birmingham,MI,48009,P2024,,2023-08-02,2000.00,,2024 Primary,011,C00638650,,H8MI11254,Stevens,Haley,M.,,,H,MI,11,,,,,,,,
SB23,C00255752,A666167C4186ACE054C,,,CCM,Jay Obernolte For Congress,,,,,,824 S Milledge Ave,Ste 101,Athens,GA,30605,P2024,,2023-08-10,1000.00,,2024 Primary,011,C00720078,,H0CA08135,Obernolte,Jay,,,,H,CA,23,,,,,,,,
SB23,C00255752,B0BA6289C6F8CEBDB46,,,CCM,Judy Chu For Congress,,,,,,16633 Ventura Blvd,Ste 1008,Encino,CA,91436,P2024,,2023-08-24,2000.00,,2024 Primary,011,C00458125,,H0CA32101,Chu,Judy,May,,,H,CA,28,,,,,,,,
SB23,C00255752,AC9ED358A10431D2746,,,CCM,Julie Johnson For Congress,,,,,,PO Box 802765,,Dallas,TX,75380,P2024,,2023-08-02,5000.00,,2024 Primary,011,C00843003,,H4TX32089,Johnson,Julie,,,,H,TX,32,,,,,,,,
SB23,C00255752,02777A2C589F407097D,,,CCM,Lawler For Congress,,,,,,PO Box 87,,South Salem,NY,10590,P2024,,2023-08-02,2500.00,,2024 Primary,011,C00815415,,H2NY17162,Lawler,Michael,V.,,,H,NY,17,,,,,,,,
SB23,C00255752,0526400388C0850DCEF,,,PAC,Liftoff PAC,,,,,,PO Box 33400,,Phoenix,AZ,85067,O2023,Contribution,2023-08-02,5000.00,,2023 Contribution,011,C00785816,Liftoff PAC,,,,,,,,,,,,,,,,,
SB23,C00255752,ED94831CCFAD96D9973,,,CCM,Pete Aguilar For Congress,,,,,,PO Box 10954,,San Bernardino,CA,92423,P2024,,2023-08-24,1500.00,,2024 Primary,011,C00510461,,H2CA31125,Aguilar,Peter,Ray,,,H,CA,33,,,,,,,,
SB23,C00255752,194940D60EE08F48994,,,CCM,Salazar For Congress,,,,,,3725 W Flagler St,# 281,Coral Gables,FL,33134,P2024,,2023-08-02,1500.00,,2024 Primary,011,C00714261,,H8FL27185,Salazar,Maria,Elvira,,,H,FL,27,,,,,,,,
