form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00633404,500175512,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-01-03,2531.62,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00633404,500175513,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-01-07,3601.24,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00633404,500175514,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-01-10,2587.81,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00633404,500175515,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-01-14,2801.71,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00633404,500175516,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-01-17,2468.75,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00633404,500175517,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-01-21,2854.45,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00633404,500175518,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-01-24,6196.97,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00633404,500175519,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-01-28,4800.27,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00633404,500175520,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-01-31,2959.12,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00633404,500175521,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-02-04,2930.79,0.00,credit card processing,,,,,,,,,,,,,,,,,,,,
