form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00839894,B-65195,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-01-21,125.24,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65215,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-01-28,82.67,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65235,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-01-31,27.36,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65337,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-02-04,80.27,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65255,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-02-11,127.70,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65296,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-02-18,104.59,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65275,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-02-25,354.57,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65316,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-02-29,85.15,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65194,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-03-03,150.25,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65214,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-03-10,106.62,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65234,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-03-17,58.66,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65336,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-03-24,52.81,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65254,,,ORG,Act Blue,,,,,,PO Box 445525,,Somerville,MA,02158,G2024,,2024-03-31,50.57,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65258,,,ORG,Action Network Tools,,,,,,12180 Millennium Dr. #500,,Playa Vista,CA,90094,G2024,,2024-01-22,336.00,,Email Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65279,,,ORG,Action Network Tools,,,,,,12180 Millennium Dr. #500,,Playa Vista,CA,90094,G2024,,2024-02-22,445.00,,Email Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65238,,,ORG,Action Network Tools,,,,,,12180 Millennium Dr. #500,,Playa Vista,CA,90094,G2024,,2024-03-22,615.00,,Email Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65256,,,ORG,Amalgamated Bank,,,,,,185 K St. NW,,Washington,DC,20006,G2024,,2024-01-26,165.00,,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65297,,,ORG,Amalgamated Bank,,,,,,185 K St. NW,,Washington,DC,20006,G2024,,2024-02-27,113.00,,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65175,,,ORG,Amalgamated Bank,,,,,,185 K St. NW,,Washington,DC,20006,G2024,,2024-03-27,58.25,,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65299,,,ORG,C2G Strategies,,,,,,7410 Waterfall Dr.,,McKinney,TX,75072,G2024,,2024-01-04,1500.00,,Digital Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65196,,,ORG,C2G Strategies,,,,,,7410 Waterfall Dr.,,McKinney,TX,75072,G2024,,2024-01-09,700.00,,Digital Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65318,,,ORG,C2G Strategies,,,,,,7410 Waterfall Dr.,,McKinney,TX,75072,G2024,,2024-01-17,1000.00,,Digital Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65237,,,ORG,C2G Strategies,,,,,,7410 Waterfall Dr.,,McKinney,TX,75072,G2024,,2024-01-25,1578.12,,Digital Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65217,,,ORG,C2G Strategies,,,,,,7410 Waterfall Dr.,,McKinney,TX,75072,G2024,,2024-01-31,300.00,,Digital Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65257,,,ORG,C2G Strategies,,,,,,7410 Waterfall Dr.,,McKinney,TX,75072,G2024,,2024-02-07,1500.00,,Digital Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65277,,,ORG,C2G Strategies,,,,,,7410 Waterfall Dr.,,McKinney,TX,75072,G2024,,2024-02-13,1100.00,,Digital Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65176,,,ORG,C2G Strategies,,,,,,7410 Waterfall Dr.,,McKinney,TX,75072,G2024,,2024-02-23,1215.00,,Digital Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65197,,,ORG,C2G Strategies,,,,,,7410 Waterfall Dr.,,McKinney,TX,75072,G2024,,2024-03-01,1200.00,,Digital Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65236,,,ORG,C2G Strategies,,,,,,7410 Waterfall Dr.,,McKinney,TX,75072,G2024,,2024-03-08,1000.00,,Digital Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65278,,,ORG,C2G Strategies,,,,,,7410 Waterfall Dr.,,McKinney,TX,75072,G2024,,2024-03-15,1300.00,,Digital Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65298,,,ORG,C2G Strategies,,,,,,7410 Waterfall Dr.,,McKinney,TX,75072,G2024,,2024-03-22,750.00,,Digital Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65183,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2024-01-02,37.51,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65265,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2024-01-02,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65267,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2024-01-02,50.65,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65309,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2024-01-02,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65306,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2024-01-03,82.12,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65261,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2024-01-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65287,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2024-01-05,73.51,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
