form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00770941,SB21B.990762,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-04-09,389.65,,COLLATERAL: BUMPER STICKERS
SB21B,C00770941,SB21B.990489,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-04-15,938.74,,COLLATERAL: FREIGHT
SB21B,C00770941,SB21B.990683,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-04-15,2511.79,,COLLATERAL: FREIGHT
SB21B,C00770941,SB21B.990699,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-04-15,4021.02,,COLLATERAL: FREIGHT
SB21B,C00770941,SB21B.990026,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-04-15,55157.67,,COLLATERAL: HATS
SB21B,C00770941,SB21B.990770,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-04-15,1440.95,,"COLLATERAL: SIGNS, DECALS, STICKERS, COOLIES, & FREIGHT"
SB21B,C00770941,SB21B.989952,,,ORG,ACTIVE ENGAGEMENT,,,,,,"113 EAST MARKET STREET, SUITE 300",,LEESBURG,VA,20176,,,2024-04-02,692.71,,FUNDRAISING FEES
SB21B,C00770941,SB21B.990060,,,ORG,ACTIVE ENGAGEMENT,,,,,,"113 EAST MARKET STREET, SUITE 300",,LEESBURG,VA,20176,,,2024-04-03,7.28,,FUNDRAISING FEES
SB21B,C00770941,SB21B.990386,,,ORG,ACTIVE ENGAGEMENT,,,,,,"113 EAST MARKET STREET, SUITE 300",,LEESBURG,VA,20176,,,2024-04-04,175.00,,FUNDRAISING FEES
SB21B,C00770941,SB21B.993604,,,ORG,ACUMEN SOLUTIONS GROUP LLC,,,,,,"600 BROADHOLLOW ROAD, SUITE 200",,MELVILLE,NY,11747,,,2024-05-06,602.85,,INSURANCE
SB21B,C00770941,SB21B.993610,,,ORG,ACUMEN SOLUTIONS GROUP LLC,,,,,,"600 BROADHOLLOW ROAD, SUITE 200",,MELVILLE,NY,11747,,,2024-04-23,877.97,,INSURANCE
SB21B,C00770941,SB21B.1002484,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,,,2024-06-10,61.54,,CREDIT CARD PAYMENT: SEE ITEMIZATION(S) IF REQUIRED
SB21B,C00770941,SB21B.1002484.1,SB21B.1002484,SB21B,ORG,UPS,,,,,,55 GLENLAKE PARKWAY NE,,ATLANTA,GA,30328,,,2024-05-22,23.82,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00770941,SB21B.1002484.2,SB21B.1002484,SB21B,ORG,UPS,,,,,,55 GLENLAKE PARKWAY NE,,ATLANTA,GA,30328,,,2024-05-22,23.82,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00770941,SB21B.1002484.3,SB21B.1002484,SB21B,ORG,UPS,,,,,,55 GLENLAKE PARKWAY NE,,ATLANTA,GA,30328,,,2024-05-22,13.90,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00770941,SB21B.993631,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,,,2024-05-06,37244.62,,CREDIT CARD PAYMENT: SEE ITEMIZATION(S) IF REQUIRED
SB21B,C00770941,SB21B.993631.1,SB21B.993631,SB21B,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,,,2024-02-28,55.00,,MEMBERSHIP FEES,,,,,,,,,,,,,,,,,,,X
SB21B,C00770941,SB21B.993631.2,SB21B.993631,SB21B,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,,,2024-02-28,55.00,,MEMBERSHIP FEES,,,,,,,,,,,,,,,,,,,X
SB21B,C00770941,SB21B.993631.5,SB21B.993631,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-03-15,-3683.94,,CREDIT: TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00770941,SB21B.993631.4,SB21B.993631,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-03-05,18374.88,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00770941,SB21B.993631.3,SB21B.993631,SB21B,ORG,TABLE 301 CATERING,,,,,,68 GLOBAL DR,,GREENVILLE,SC,29607,,,2024-03-01,21647.68,,CATERING SERVICES,,,,,,,,,,,,,,,,,,,X
