form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00342394,EB4182,,,CCM,Russell Fry for Congress,,,,,,P.O. Box 15239,,Washington,DC,20003,P2024,,2023-07-20,1000.00,,Political Contribution,011,C00786657,Russell Fry for Congress,,Fry,Russell,,,,H,SC,07,,,,,,,,
SB23,C00342394,EB4181,,,CCM,Schakowsky for Congress,,,,,,P.O. BOX 5130,,Evanston,IL,60204,P2024,,2023-07-20,1000.00,,Political Contribution,011,C00327023,Schakowsky for Congress,,Schakowsky,Janice,,,,H,IL,09,,,,,,,,
SB23,C00342394,EB4190,,,CCM,Carol for Congress,,,,,,1200 Trinity Drive,,Alexandria,VA,22314,P2024,,2023-07-21,2500.00,,Political Contribution,011,C00653220,Carol for Congress,,Miller,Carol Devine,,,,H,WV,01,,,,,,,,
SB23,C00342394,EB4183,,,CCM,Cathy McMorris Rodgers for Congress,,,,,,"410 1st Street SE, 2nd Floor",,Washington,DC,20003,P2024,,2023-07-21,5000.00,,Political Contribution,011,C00390476,Cathy McMorris Rodgers for Congress,,Rodgers,Cathy McMorris,,,,H,WA,05,,,,,,,,
SB23,C00342394,EB4191,,,CCM,DelBene for Congress,,,,,,"499 South Capitol Street, NW",Ste 420,Washington,DC,20003,P2024,,2023-07-21,1000.00,,Political Contribution,011,C00459099,DelBene for Congress,,DelBene,Suzan,,,,H,WA,01,,,,,,,,
SB23,C00342394,EB4186,,,CCM,Laurel Lee for Congress Inc.,,,,,,P.O. Box 2743,,Brandon,FL,33509,P2024,,2023-07-21,1000.00,,Political Contribution,011,C00815373,Laurel Lee for Congress Inc.,,Lee,Laurel,,,,H,FL,15,,,,,,,,
SB23,C00342394,EB4184,,,CCM,Nevadans for Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,89033,P2024,,2023-07-21,2500.00,,Political Contribution,011,C00668228,Nevadans for Steven Horsford,,Horsford,Steven,,,,H,NV,04,,,,,,,,
SB23,C00342394,EB4192,,,COM,Oorah! PAC,,,,,,P.O. Box 40323,,Washington,DC,20016,O2023,Calendar Year,2023-07-21,2500.00,,Political Contribution,011,C00551853,Oorah! PAC,,,,,,,,,,,,,,,,,
SB23,C00342394,EB4586,,,CCM,Friends of Dan Kildee,,,,,,P.O. BOX 248,,Flint,MI,48501,P2024,,2023-09-06,1000.00,,Political Contribution,011,C00499947,Friends of Dan Kildee,,Kildee,Daniel,,,,H,MI,08,,,,,,,,
SB23,C00342394,EB4585,,,CCM,McCaul for Congress,,,,,,1108 LAVACA ST,SUITE 110-402,Austin,TX,78701,P2024,,2023-09-08,1000.00,,Political Contribution,011,C00392688,McCaul for Congress,,McCaul,Michael,,,,H,TX,10,,,,,,,,
SB23,C00342394,EB4588,,,CCM,Deborah Ross for Congress,,,,,,PO Box 15096,,Washington,DC,20003,P2024,,2023-09-18,1000.00,,Political Contribution,011,C00729277,Deborah Ross for Congress,,Ross,Deborah,,,,H,NC,02,,,,,,,,
SB23,C00342394,EB4589,,,COM,Equality PAC,,,,,,211 S Street NW,,Washington,DC,20001,O2023,Calendar Year,2023-09-18,2000.00,,Political Contribution,011,C00550970,Equality PAC,,,,,,,,,,,,,,,,,
SB23,C00342394,EB4189,,,CCM,LaHood for Congress,,,,,,5827 Colfax Avenue,,Alexandria,VA,22311,P2024,,2023-09-29,1000.00,,Political Contribution,011,C00575050,LaHood for Congress,,LaHood,Darin,,,,H,IL,16,,,,,,,,
SB23,C00342394,EB4647,,,CCM,Mike Crapo for US Senate,,,,,,PO BOX 1948,,Boise,ID,83701,P2028,,2023-09-29,5000.00,,Political Contribution,011,C00330886,Mike Crapo for US Senate,,Crapo,Mike,,,,S,ID,,,,,,,,,
SB23,C00342394,EB5032,,,CCM,Alaskans for Dan Sullivan,,,,,,3705 ARCTIC BLVD #447,,Anchorage,AK,99503,P2026,,2023-10-03,1500.00,,Political Contribution,011,C00570994,Alaskans for Dan Sullivan,,Sullivan,Dan,,,,S,AK,,,,,,,,,
