form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00651042,500307100,,,ORG,Toca Madera,,,,,,4736 N Goldwater Blvd,,Scottsdale,AZ,852511405,,,2023-03-14,610.80,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307110,,,ORG,Tatango,,,,,,600 Stewart St,Ste 400,Seattle,WA,981011217,,,2023-01-06,230.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307120,,,ORG,Tatango,,,,,,600 Stewart St,Ste 400,Seattle,WA,981011217,,,2023-03-20,214.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307130,,,ORG,Tatango,,,,,,600 Stewart St,Ste 400,Seattle,WA,981011217,,,2023-01-23,169.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307140,,,ORG,"Google, Inc.",,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2023-02-02,120.84,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307150,,,ORG,Apollo Artistry,,,,,,1730 N Clark St,,Chicago,IL,606145883,,,2023-02-13,50.00,0.00,Web Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307160,,,ORG,"Google, Inc.",,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2023-03-09,2.99,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307090,,,ORG,"NGP VAN, Inc.",,,,,,1101 15Th St NW,Ste 500,Washington,DC,200055006,,,2023-02-21,5430.00,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307101,,,ORG,Tatango,,,,,,600 Stewart St,Ste 400,Seattle,WA,981011217,,,2023-01-30,500.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307111,,,ORG,Tatango,,,,,,600 Stewart St,Ste 400,Seattle,WA,981011217,,,2023-01-06,230.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307121,,,ORG,Tatango,,,,,,600 Stewart St,Ste 400,Seattle,WA,981011217,,,2023-02-14,212.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307131,,,ORG,Tatango,,,,,,600 Stewart St,Ste 400,Seattle,WA,981011217,,,2023-02-10,164.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500304631,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-02-19,576.35,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307151,,,ORG,Apollo Artistry,,,,,,1730 N Clark St,,Chicago,IL,606145883,,,2023-03-13,50.00,0.00,Web Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307161,,,ORG,"Google, Inc.",,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2023-01-09,2.99,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307081,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2023-01-06,71998.89,0.00,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307091,,,ORG,"NGP VAN, Inc.",,,,,,1101 15Th St NW,Ste 500,Washington,DC,200055006,,,2023-03-03,5430.00,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307102,,,ORG,Tatango,,,,,,600 Stewart St,Ste 400,Seattle,WA,981011217,,,2023-03-01,500.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307112,,,ORG,Tatango,,,,,,600 Stewart St,Ste 400,Seattle,WA,981011217,,,2023-01-17,225.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307122,,,ORG,Tatango,,,,,,600 Stewart St,Ste 400,Seattle,WA,981011217,,,2023-03-15,212.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500305132,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-03-05,542.43,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307132,,,ORG,Tatango,,,,,,600 Stewart St,Ste 400,Seattle,WA,981011217,,,2023-02-28,164.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307142,,,ORG,Apollo Artistry,,,,,,1730 N Clark St,,Chicago,IL,606145883,,,2023-01-30,100.00,0.00,Web Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307162,,,ORG,"Google, Inc.",,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2023-02-09,2.99,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500306672,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-03-26,601.74,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307082,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2023-01-10,30855.00,0.00,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307092,,,ORG,"NGP VAN, Inc.",,,,,,1101 15Th St NW,Ste 500,Washington,DC,200055006,,,2023-03-28,5430.00,0.00,Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307103,,,ORG,Tatango,,,,,,600 Stewart St,Ste 400,Seattle,WA,981011217,,,2023-03-29,500.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307113,,,ORG,Tatango,,,,,,600 Stewart St,Ste 400,Seattle,WA,981011217,,,2023-02-02,223.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307133,,,ORG,Tatango,,,,,,600 Stewart St,Ste 400,Seattle,WA,981011217,,,2023-02-21,159.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307143,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-02-23,90.75,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307053,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-03-31,787.72,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307083,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2023-01-06,20000.00,0.00,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307093,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2023-03-03,5000.00,0.00,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307104,,,ORG,KHLA,,,,,,218 E Portland St,,Phoenix,AZ,850041875,,,2023-02-23,444.00,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307114,,,ORG,Tatango,,,,,,600 Stewart St,Ste 400,Seattle,WA,981011217,,,2023-02-06,221.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307134,,,ORG,Apollo Artistry,,,,,,1730 N Clark St,,Chicago,IL,606145883,,,2023-02-06,150.00,0.00,Web Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307144,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-01-26,75.25,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307084,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2023-01-10,15000.00,0.00,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500304984,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-02-28,291.16,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307094,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2023-03-28,5000.00,0.00,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307105,,,ORG,Valentine PHX,,,,,,4130 N 7Th Ave,,Phoenix,AZ,850133072,,,2023-03-10,368.81,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500304805,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-02-26,763.35,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307115,,,ORG,Tatango,,,,,,600 Stewart St,Ste 400,Seattle,WA,981011217,,,2023-03-06,219.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307135,,,ORG,Apollo Artistry,,,,,,1730 N Clark St,,Chicago,IL,606145883,,,2023-03-06,150.00,0.00,Web Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500305645,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-03-12,820.62,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307145,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-03-24,75.25,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307085,,,ORG,Mothership Strategies,,,,,,1328 Florida Ave NW,Ste C,Washington,DC,200094827,,,2023-03-28,15000.00,0.00,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500288385,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-01-29,688.91,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307095,,,ORG,"The Money Wheel, LLC",,,,,,2828 N Central Ave,Ste 1014,Phoenix,AZ,850041021,,,2023-01-20,4000.00,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307106,,,ORG,Valentine PHX,,,,,,4130 N 7Th Ave,,Phoenix,AZ,850133072,,,2023-03-10,319.01,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307116,,,ORG,Tatango,,,,,,600 Stewart St,Ste 400,Seattle,WA,981011217,,,2023-03-22,218.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500307126,,,ORG,Rough Rider,,,,,,1001 N Central Ave,,Phoenix,AZ,850041935,,,2023-03-08,173.37,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00651042,500306336,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2023-03-19,829.73,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
