form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00760108,SB21B.5666,,,IND,,BABROWSKI,CLAIRE,,,,331 SEABREEZE DR,,MARCO ISLAND,FL,34145,,,2024-03-25,921.06,,IN-KIND: CATERING SERVICES,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5909,,,IND,,OBERWEIS,JIM,D,,,4991 BONITA BAY BLVD,,BONITA SPRINGS,FL,34134,,,2024-03-28,1650.00,,IN-KIND: CATERING SERVICES,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5912,,,IND,,OBERWEIS,JULIA,,,,4991 BONITA BAY BLVD,,BONITA SPRINGS,FL,34134,,,2024-03-28,1650.00,,IN-KIND: CATERING SERVICES,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5632,,,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2024-01-02,501.65,,COMPLIANCE CONSULTING & DATA PROCESSING SERVICES,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5633,,,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2024-01-23,500.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5634,,,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2024-02-13,580.85,,COMPLIANCE CONSULTING & DATA PROCESSING SERVICES,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5635,,,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT ST,SUITE 401,BEVERLY,MA,01915,,,2024-03-14,517.86,,COMPLIANCE CONSULTING & DATA PROCESSING SERVICES,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5637,,,ORG,THE ARCHMANN GROUP,,,,,,659 NOCATEE VILLAGE DRIVE,,PONTE VEDRA,FL,32081,,,2024-03-14,1250.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5664,,,IND,,WILCOXSON,LARRY,,,,2606 56TH ST,,W LEHIGH ACRES,FL,33971,,,2024-03-18,700.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5639,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2024-01-08,910.14,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5640,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2024-01-16,260.04,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5641,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2024-01-19,43.34,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5642,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2024-01-23,579.18,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5643,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2024-01-25,39.40,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5644,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2024-01-26,449.12,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5645,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2024-01-31,299.44,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5646,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2024-02-01,654.04,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5647,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2024-02-02,39.40,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5648,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2024-02-08,39.40,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
SB21B,C00760108,SB21B.5649,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,,2024-02-12,78.80,,MERCHANT FEES,,,,,,,,,,,,,,,,,,,,
