form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00603084,500409435,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-13,0.99,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00603084,500409436,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-13,8.89,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00603084,500409437,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-13,1.39,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00603084,500409438,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-27,7.91,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00603084,500409439,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-12-27,2.78,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00603084,500409513,,,ORG,Chase Cardmember Services,,,,,,PO Box 1423,,Charlotte,NC,282011423,,,2024-12-16,4376.85,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,
SB29,C00603084,500409516,500409513,SB29,ORG,Allianz Travel Insurance,,,,,,9950 Mayland Dr,,Henrico,VA,232331463,,,2024-12-16,63.97,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500409517,500409513,SB29,ORG,Amazon,,,,,,410 Terry Ave N,,Seattle,WA,981095210,,,2024-12-16,246.14,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500409515,500409513,SB29,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-12-16,41.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500409518,500409513,SB29,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-12-16,427.95,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500409519,500409513,SB29,ORG,Amtrak,,,,,,60 Massachusetts Ave NE,,Washington,DC,200024285,,,2024-12-16,486.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500409520,500409513,SB29,ORG,Doubletree Hotels By Hilton,,,,,,7930 Jones Branch Dr,,McLean,VA,221023388,,,2024-12-16,797.89,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500409522,500409513,SB29,ORG,FedEx Offiice,,,,,,3610 Hacks Cross Rd,,Memphis,TN,381258800,,,2024-12-16,104.49,0.00,Shipping,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500409524,500409513,SB29,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-12-16,691.20,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500409526,500409513,SB29,ORG,Lyft,,,,,,2300 Harrison St,,San Francisco,CA,941102013,,,2024-12-16,338.12,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500409527,500409513,SB29,ORG,Office Depot,,,,,,6600 N Military Trl,,Boca Raton,FL,334962434,,,2024-12-16,165.44,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500409529,500409513,SB29,ORG,Target,,,,,,1000 Nicollet Mall,,Minneapolis,MN,554032542,,,2024-12-16,295.33,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500409531,500409513,SB29,ORG,Uber Eats,,,,,,1455 Market St,,San Francisco,CA,941031331,,,2024-12-16,68.49,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB29,C00603084,500409532,500409513,SB29,ORG,Uber,,,,,,182 Howard St,Ste 8,San Francisco,CA,941051611,,,2024-12-16,100.67,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
