form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00040568,B866913,,,CCM,Armstrong for Governor,,,,,,1515 Burnt Boat Dr Suite C Box 112,,Bismarck,ND,58503,P2024,,2024-02-29,5000.00,,P-2024 Governor  ND,011,,,,Armstrong,Kelly,,,,,ND, ,,,,,,,,
SB29,C00040568,B866909,,,CCM,Committee to Elect Glenn Bosch,,,,,,4117 Downing Street,,Bismarck,ND,58504,P2024,,2024-02-29,2000.00,,P-2024 State House 30 ND,011,,,,Bosch,Glenn,,,,H,ND,30,,,,,,,,
SB29,C00040568,B866910,,,CCM,Committee to Elect Pat Heinert,,,,,,1501 Eastwood Street,,Bismarck,ND,58504,P2024,,2024-02-29,1500.00,,P-2024 State House 32 ND,011,,,,Heinert,Patrick (Pat),,,,H,ND,32,,,,,,,,
SB29,C00040568,B866908,,,CCM,Committee to Elect Diane Larson,,,,,,2525 Larson Road,,Bismarck,ND,58504,P2024,,2024-02-29,1500.00,,P-2024 State Senate 30 ND,011,,,,Larson,Diane,,,,S,ND,30,,,,,,,,
SB29,C00040568,B866911,,,CCM,Citizens for Meier,,,,,,1713 S. 3rd Street,,Bismarck,ND,58504,P2024,,2024-02-29,1000.00,,P-2024 State House 32 ND,011,,,,Meier,Lisa,,,,H,ND,32,,,,,,,,
SB29,C00040568,B866907,,,CCM,Committee to Elect Mike Nathe,,,,,,1899 Bonn Boulevard,,Bismarck,ND,58504,P2024,,2024-02-29,2000.00,,P-2024 State House 30 ND,011,,,,Nathe,Mike,,,,H,ND,30,,,,,,,,
SB29,C00040568,B866905,,,CCM,Jeremy L. Olson for House of Representatives,,,,,,PO Box 692,,Arnegard,ND,58835,P2024,,2024-02-29,1500.00,,P-2024 State House 26 ND,011,,,,Olson,Jeremy,L,,,H,ND,26,,,,,,,,
SB29,C00040568,B866906,,,CCM,Dale Patten Campaign,,,,,,PO Box 812,,Watford City,ND,58854,P2024,,2024-02-29,2000.00,,P-2024 State Senate 26 ND,011,,,,Patten,Dale,,,,S,ND,26,,,,,,,,
SB29,C00040568,B866912,,,CCM,Porter for House,,,,,,4604 Borden Harbor Drive SE,,Mandan,ND,58554,P2024,,2024-02-29,2000.00,,P-2024 State House 34 ND,011,,,,Porter,Todd,,,,H,ND,34,,,,,,,,
SB29,C00040568,B866904,,,CCM,Swiontek for ND House,,,,,,3645 Jupiter Court S,,Fargo,ND,58104,P2024,,2024-02-29,2000.00,,P-2024 State House 10 ND,011,,,,Swiontek,Steve,,,,H,ND,10,,,,,,,,
