form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00032979,64541561,,,PTY,Montana Democratic Party - NF,,,,,,PO Box 802,,Helena,MT,59624,,,2023-02-07,5000.00,0.00,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,CONTRIBUTION
SB29,C00032979,64542045,,,COM,GOWAN FOR AZ,,,,,,PO BOX 1985,,SIERRA VISTA,AZ,85636,,,2023-02-07,-2500.00,0.00,VOID CK DATED 10/25/2022; NOT RE-ISSUED,011,,,,Gowan,David,,AZ Sen.,,,,,,,,,,,,VOID CK DATED 10/25/2022; NOT RE-ISSUED
SB29,C00032979,64770944,,,COM,Chapter 776 DRIVE,,,,,,2552 Jefferson Street,,Harrisburg,PA,17110,,,2023-02-14,7170.50,0.00,TRANSFER TO AFFILIATED STATE CMTE,011,,,,,,,,,,,,,,,,,,,TRANSFER TO AFFILIATED STATE CMTE
SB29,C00032979,64770945,,,COM,Granite State Teamsters,,,,,,PO Box 870,,Manchester,NH,03105,,,2023-02-14,5198.00,0.00,TRANSFER TO AFFILIATED STATE CMTE,011,,,,,,,,,,,,,,,,,,,TRANSFER TO AFFILIATED STATE CMTE
SB29,C00032979,64770946,,,COM,Teamsters JC 32 DRIVE,,,,,,"3001 University Ave., S.E.",,Minneapolis,MN,55414,,,2023-02-14,16956.18,0.00,TRANSFER TO AFFILIATED STATE CMTE,011,,,,,,,,,,,,,,,,,,,TRANSFER TO AFFILIATED STATE CMTE
SB29,C00032979,64770948,,,COM,JC Of Teamsters #37 DRIVE Fund,,,,,,1872 N.E. 162nd Avenue,,Portland,OR,97230,,,2023-02-14,8935.95,0.00,TRANSFER TO AFFILIATED STATE CMTE,011,,,,,,,,,,,,,,,,,,,TRANSFER TO AFFILIATED STATE CMTE
SB29,C00032979,64771282,,,COM,Teamsters JC 53 Pac Fund,,,,,,"3460 N. Delaware Avenue, Ste 310",,Philadelphia,PA,19134,,,2023-02-14,2401.29,0.00,TRANSFER TO AFFILIATED STATE CMTE,011,,,,,,,,,,,,,,,,,,,TRANSFER TO AFFILIATED STATE CMTE
SB29,C00032979,64771647,,,COM,Teamsters JC 73 Pac,,,,,,"150 Morris Avenue, Ste 204",,Springfield,NJ,07081,,,2023-02-14,24556.04,0.00,TRANSFER TO AFFILIATED STATE CMTE,011,,,,,,,,,,,,,,,,,,,TRANSFER TO AFFILIATED STATE CMTE
SB29,C00032979,64772075,,,COM,TEAMSTERS LOCAL UNION 665,,,,,,1801 VAN NESS AVENUE,,SAN FRANCISCO,CA,94109,,,2023-02-14,6210.66,0.00,TRANSFER TO AFFILIATED STATE CMTE,011,,,,,,,,,,,,,,,,,,,TRANSFER TO AFFILIATED STATE CMTE
SB29,C00032979,64772076,,,COM,TEAMSTERS LOCAL 697 PAC FUND,,,,,,901 MARKET STREET,,WHEELING,WV,26003,,,2023-02-14,389.65,0.00,TRANSFER TO AFFILIATED STATE CMTE,011,,,,,,,,,,,,,,,,,,,TRANSFER TO AFFILIATED STATE CMTE
