form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00228296,SB23.16204,,,CCM,"BEN CLINE FOR CONGRESS, INC.",,,,,,P.O. BOX 1790,,HARRISONBURG,VA,22803,P2024,,2023-04-05,1000.00,,,,C00661561,,,,,,,,H,VA,06,,,,,,,,
SB23,C00228296,SB23.16055,,,CCM,CHRIS COONS FOR DELAWARE,,,,,,PO BOX 9900,,NEWARK,DE,19714,P2024,,2023-03-23,2500.00,,,,C00475392,,,,,,,,S,DE,00,,,,,,,,
SB23,C00228296,SB23.16201,,,PAC,DARRELL ISSA FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE SUITE 150,,IRVINE,CA,92618,P2024,,2023-04-05,2500.00,,,,C00721332,,,,,,,,,,,,,,,,,,
SB23,C00228296,SB23.16456,,,CCM,DEBORAH ROSS FOR CONGRESS,,,,,,PO BOX 28258,,RALEIGH,NC,27611,P2024,,2023-06-15,1000.00,,,,C00729277,,,,,,,,H,NC,02,,,,,,,,
SB23,C00228296,SB23.16459,,,CCM,JOE NEGUSE FOR CONGRESS,,,,,,PO BOX 7142,,BOULDER,CO,80306,P2024,,2023-06-26,1000.00,,,,C00648253,,,,,,,,H,CO,02,,,,,,,,
SB23,C00228296,SB23.16209,,,CCM,LANCE GOODEN FOR CONGRESS COMMITTEE,,,,,,PO BOX 2125,,TERRELL,TX,75160,P2024,,2023-04-05,1000.00,,,,C00662601,,,,,,,,H,TX,05,,,,,,,,
SB23,C00228296,SB23.16207,,,CCM,"LAUREL LEE FOR CONGRESS, INC.",,,,,,P.O. BOX 2743,,BRANDEN,FL,33509,P2024,,2023-04-05,1000.00,,,,C00815373,,,,,,,,H,FL,15,,,,,,,,
SB23,C00228296,SB23.16400,,,CCM,LOU CORREA FOR CONGRESS,,,,,,3230 ARENA BLVD,STE 245-416,SACRAMENTO,CA,95834,P2024,,2023-05-16,2500.00,,,,C00578302,,,,,,,,H,CA,46,,,,,,,,
SB23,C00228296,SB23.16452,,,CCM,MARSHA FOR SENATE,,,,,,4916 THOROUGHBRED LN,,BRENTWOOD,TN,37027,P2026,,2023-05-14,1500.00,,,,C00376939,,,,,,,,H,TN,07,,,,,,,,
SB23,C00228296,SB23.16453,,,CCM,MCCLINTOCK FOR CONGRESS,,,,,,9458 TREELAKE RD.,,GRANITE BAY,CA,95746,P2024,,2023-06-14,1000.00,,,,C00446815,,,,,,,,H,CA,04,,,,,,,,
SB23,C00228296,SB23.16454,,,CCM,RUSSELL FOSTER FOR CONGESS,,,,,,216 W DEXTER,,SHERMAN,TX,75092,P2024,,2023-06-14,1500.00,,,,C00722686,,,,,,,,H,TX,04,,,,,,,,
SB23,C00228296,SB23.15775,,,CCM,SCHIFF FOR SENATE,,,,,,"611 Pennsylvania Ave SE, #143",,Washington,DC,20003,P2024,,2023-01-27,2500.00,,,,C00343871,,,,,,,,S,CA,00,,,,,,,,
SB23,C00228296,SB23.16458,,,CCM,SCHIFF FOR SENATE,,,,,,"611 Pennsylvania Ave SE, #143",,Washington,DC,20003,P2024,,2023-06-17,2500.00,,,,C00343871,,,,,,,,S,CA,00,,,,,,,,
SB23,C00228296,SB23.16451,,,CCM,TEAM GRAHAM INC,,,,,,PO BOX 1801,,COLUMBIA,SC,29202,P2026,,2023-06-14,1500.00,,,,C00458828,,,,,,,,S,SC,00,,,,,,,,
SB23,C00228296,SB23.16449,,,CCM,THOMAS MASSIE FOR CONGRESS,,,,,,PO BOX 821,,NEWPORT,KY,41072,P2024,,2023-06-14,1000.00,,,,C00509729,,,,,,,,H,KY,04,,,,,,,,
SB23,C00228296,SB23.16200,,,CCM,THOM TILLIS COMMITTEE,,,,,,PO BOX 97396,,RALEIGH,NC,27624,P2026,,2023-04-05,1000.00,,,,C00545772,,,,,,,,S,NC,00,,,,,,,,
