form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00546119,B851158,,,PAC,Cut the Bull PAC,,,,,,228 S. Washington St. Suite 115,,Alexandria,VA,22314,O2023,Not Applicable,2023-07-18,5000.00,,Contribution,011,C00691626,,,,,,,,,, ,,,,,,,,
SB23,C00546119,B852492,,,CCM,Judy Chu for Congress,,,,,,16633 Ventura Blvd # 1008,,Encino,CA,91436,G2024,,2023-07-18,5000.00,,Contribution,011,C00458125,,H0CA32101,Chu,Judy,,,,H,CA,28,,,,,,,,
SB23,C00546119,B851062,,,CCM,Judy Chu for Congress,,,,,,16633 Ventura Blvd # 1008,,Encino,CA,91436,P2024,,2023-07-18,5000.00,,Contribution,011,C00458125,,H0CA32101,Chu,Judy,,,,H,CA,28,,,,,,,,
SB23,C00546119,B852505,,,PAC,Help Elect Republicans Now (HERN PAC),,,,,,555 Metro Place S Ste. 525,,Dublin,OH,43017,O2023,Not Applicable,2023-08-11,5000.00,,Contribution,011,C00692715,,,,,,,,,, ,,,,,,,,
SB23,C00546119,B852506,,,CCM,Hern For Congress,,,,,,9521-B Riverside Pkwy #350,,Tulsa,OK,74137,G2024,,2023-08-11,5000.00,,Contribution,011,C00636092,,H8OK01157,Hern,Kevin,R,,,H,OK,01,,,,,,,,
SB23,C00546119,B852507,,,CCM,Pascrell for Congress,,,,,,PO Box 100,,Teaneck,NJ,07666,G2024,,2023-08-11,5000.00,,Contribution,011,C00313510,,H6NJ08118,Pascrell,William,J,,Jr.,H,NJ,09,,,,,,,,
SB23,C00546119,B852508,,,PAC,Silk PAC,,,,,,PO Box 286,,Caldwell,NJ,07006,O2023,Not Applicable,2023-08-11,5000.00,,Contribution,011,C00432765,,,,,,,,,, ,,,,,,,,
SB23,C00546119,B853049,,,CCM,Smucker Victory Committee,,,,,,824 S Milledge Ave Ste 101,,Athens,GA,30605,G2024,,2023-08-22,5000.00,,Contribution,011,C00599464,,H6PA16320,Smucker,Lloyd,K,,,H,PA,11,,,,,,,,
SB23,C00546119,B814123,,,CCM,Jason Smith for Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,63702,G2022,,2023-08-31,-5000.00,,Contribution,011,C00541862,,H4MO08162,Smith,Jason,,,,H,MO,08,,,,,,,,Voided: Original check dated 03/24/2022
SB23,C00546119,B814124,,,PAC,Mr. Southern Missourian In the House PAC,,,,,,PO Box 30844,,Bethesda,MD,20824,O2022,Not Applicable,2023-08-31,-5000.00,,Contribution,011,C00563726,,,,,,,,,, ,,,,,,,,Voided: Original check dated 03/24/2022
SB23,C00546119,B826160,,,CCM,Nicole for New York,,,,,,PO Box 60487,,Staten Island,NY,10306,G2022,,2023-08-31,-1000.00,,Contribution,011,C00694778,,H0NY11078,Malliotakis,Nicole,,,,H,NY,11,,,,,,,,Voided: Original check dated 08/17/2022
SB23,C00546119,B815267,,,PTY,NRCC,,,,,,320 1st St. SE,,Washington,DC,20003,O2022,Not Applicable,2023-08-31,-5000.00,,Contribution,011,C00075820,,,,,,,,,, ,,,,,,,,Voided: Original check dated 04/08/2022
SB23,C00546119,B818221,,,CCM,Tom Rice for Congress,,,,,,PO Box 70098,,Myrtle Beach,SC,29572,P2022,,2023-08-31,-2500.00,,Contribution,011,C00506048,,H2SC07066,Rice,Tom,,,,H,SC,07,,,,,,,,Voided: Original check dated 05/11/2022
SB23,C00546119,B853662,,,CCM,Tenney for Congress,,,,,,PO Box 244,,Clinton,NY,13323,P2024,,2023-09-01,5000.00,,Contribution,011,C00632828,,H4NY22051,Tenney,Claudia,,,,H,NY,24,,,,,,,,
SB23,C00546119,B853663,,,CCM,Tenney for Congress,,,,,,PO Box 244,,Clinton,NY,13323,G2024,,2023-09-01,2500.00,,Contribution,011,C00632828,,H4NY22051,Tenney,Claudia,,,,H,NY,24,,,,,,,,
SB23,C00546119,B854200,,,CCM,Ron Estes For Congress,,,,,,PO Box 782952,,Wichita,KS,67278,P2024,,2023-09-12,5000.00,,Contribution,011,C00632067,,H8KS04112,Estes,Ron,,,,H,KS,04,,,,,,,,
SB23,C00546119,B854201,,,CCM,Ron Estes For Congress,,,,,,PO Box 782952,,Wichita,KS,67278,G2024,,2023-09-12,5000.00,,Contribution,011,C00632067,,H8KS04112,Estes,Ron,,,,H,KS,04,,,,,,,,
SB23,C00546119,B854647,,,PAC,Fight Like Hell PAC,,,,,,1375 S Washington Ave. Ste 300,,Lansing,MI,,O2023,Not Applicable,2023-09-15,2000.00,,Contribution,011,C00842104,,,,,,,,,, ,,,,,,,,
SB23,C00546119,B855343,,,CCM,Adrian Smith for Congress,,,,,,1126 Avenue A Ste 6,,Scottsbluff,NE,69361,P2024,,2023-09-21,5000.00,,Contribution,011,C00412890,,H6NE03115,Smith,Adrian,,,,H,NE,03,,,,,,,,
SB23,C00546119,B855342,,,PAC,Concerned Americans for Freedom & Opportunity PAC,,,,,,228 S Washington St Ste 115,,Alexandria,VA,22314,O2023,Not Applicable,2023-09-21,5000.00,,Contribution,011,C00481176,,,,,,,,,, ,,,,,,,,
SB23,C00546119,B855367,,,CCM,Lisa Blunt Rochester for Senate,,,,,,PO Box 9767,,Wilmington,DE,19809,P2024,,2023-09-21,5000.00,,Contribution,011,C00843391,,S4DE00060,Blunt Rochester,Lisa,,,,S,DE, ,,,,,,,,
SB23,C00546119,B855368,,,CCM,Lisa Blunt Rochester for Senate,,,,,,PO Box 9767,,Wilmington,DE,19809,G2024,,2023-09-21,5000.00,,Contribution,011,C00843391,,S4DE00060,Blunt Rochester,Lisa,,,,S,DE, ,,,,,,,,
SB23,C00546119,B855795,,,CCM,Beth Van Duyne For Congress,,,,,,PO Box 630167,,Irving,TX,75063,P2024,,2023-09-27,5000.00,,Contribution,011,C00714865,,H0TX24209,Van Duyne,Elizabeth,,,,H,TX,24,,,,,,,,
SB23,C00546119,B855796,,,CCM,Beth Van Duyne For Congress,,,,,,PO Box 630167,,Irving,TX,75063,G2024,,2023-09-27,5000.00,,Contribution,011,C00714865,,H0TX24209,Van Duyne,Elizabeth,,,,H,TX,24,,,,,,,,
SB23,C00546119,B855794,,,CCM,Michelle Steel For Congress,,,,,,9070 Irvine Center Drive Suite 150,,Irvine,CA,92618,G2024,,2023-09-27,5000.00,,Contribution,011,C00704981,,H0CA48198,Steel,Michelle,,,,H,CA,45,,,,,,,,
SB23,C00546119,B856229,,,COM,Brad Wenstrup Victory Fund,,,,,,PO BOX 30844,,Bethesda,MD,20824,O2023,Not Applicable,2023-09-29,10000.00,,Contribution,011,C00617480,,,,,,,,,, ,,,,,,,,
SB23,C00546119,B855793,,,CCM,Michelle Steel For Congress,,,,,,9070 Irvine Center Drive Suite 150,,Irvine,CA,92618,P2024,,2023-09-29,5000.00,,Contribution,011,C00704981,,H0CA48198,Steel,Michelle,,,,H,CA,45,,,,,,,,
SB23,C00546119,B857266,,,CCM,Dwight Evans for Congress,,,,,,P.O. Box 6578,,Philadelphia,PA,19138,P2024,,2023-10-13,5000.00,,Contribution,011,C00591065,,H6PA02171,Evans,Dwight,,,,H,PA,03,,,,,,,,
SB23,C00546119,B857267,,,CCM,Dwight Evans for Congress,,,,,,P.O. Box 6578,,Philadelphia,PA,19138,G2024,,2023-10-13,5000.00,,Contribution,011,C00591065,,H6PA02171,Evans,Dwight,,,,H,PA,03,,,,,,,,
SB23,C00546119,B857265,,,CCM,Menendez for Congress,,,,,,123 Town Square Place #515,,Jersey City,NJ,07310,P2024,,2023-10-13,5000.00,,Contribution,011,C00799767,,H2NJ08232,Menendez,Robert,J,,,H,NJ,08,,,,,,,,
SB23,C00546119,B857278,,,CCM,Mikie Sherrill for Congress,,,,,,PO Box 43032,,Montclair,NJ,07043,G2024,,2023-10-13,5000.00,,Contribution,011,C00640003,,H8NJ11142,Sherrill,Rebecca,M,,,H,NJ,11,,,,,,,,
SB23,C00546119,B857264,,,CCM,Tenney for Congress,,,,,,PO Box 244,,Clinton,NY,13323,G2024,,2023-10-13,2500.00,,Contribution,011,C00632828,,H4NY22051,Tenney,Claudia,,,,H,NY,24,,,,,,,,
SB23,C00546119,B857449,,,PAC,Abraham Lincoln PAC,,,,,,824 S. Milledge Avenue Suite 101,,Athens,GA,30605,O2023,Not Applicable,2023-10-17,5000.00,,Contribution,011,C00631051,,,,,,,,,, ,,,,,,,,
SB23,C00546119,B857447,,,CCM,LaHood for Congress,,,,,,PO Box 10735,,Peoria,IL,61612,P2024,,2023-10-17,2500.00,,Contribution,011,C00575050,,H6IL18088,LaHood,Darin,,,,H,IL,16,,,,,,,,
SB23,C00546119,B857448,,,CCM,LaHood for Congress,,,,,,PO Box 10735,,Peoria,IL,61612,G2024,,2023-10-17,2500.00,,Contribution,011,C00575050,,H6IL18088,LaHood,Darin,,,,H,IL,16,,,,,,,,
SB23,C00546119,B858317,,,CCM,Carey For Congress,,,,,,PO Box 16032,,Columbus,OH,43216,P2024,,2023-10-26,5000.00,,Contribution,011,C00779603,,H2OH15228,Carey,Mike,,,,H,OH,15,,,,,,,,
SB23,C00546119,B862715,,,COM,Smucker Victory Committee,,,,,,824 S Milledge Ave Ste 101,,Athens,GA,30605,O2023,Not Applicable,2023-12-14,10000.00,,Contribution,011,C00658484,,,,,,,,,, ,,,,,,,,
