form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00483677,SB23.01,,,CCM,COMMITTEE TO ELECT JARED GOLDEN,,,,,,PO BOX 7108,,LEWISTON,ME,04240,P2024,,2024-05-06,1000.00,,CONTRIBUTION ,,C00653816,,H8ME02185,GOLDEN,JARED,,,,H,MN,02,  ,,,,,,,
SB23,C00483677,SB23.02,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,PO BOX 33,,OTTUMWA,IA,52501,P2024,,2024-05-06,1000.00,,CONTRIBUTION ,,C00558825,,H8IA02043,MILLER-MEEKS,MARIANNETTE,,,,H,IA,01,  ,,,,,,,
SB23,C00483677,SB23.06,,,CCM,ALASKANS FOR DAN SULLIVAN,,,,,,3705 ARCTIC BLVD,,ANCHORAGE,AK,99503,P2026,,2024-05-15,1000.00,,CONTRIBUTION ,,C00570994,,S4AK00214,SULLIVAN,DAN,,,,S,AK,,  ,,,,,,,
SB23,C00483677,SB23.05,,,CCM,BICE FOR CONGRESS,,,,,,PO BOX 21315,,OKLAHOMA CITY,OK,73156,P2024,,2024-05-15,1000.00,,CONTRIBUTION ,,C00703843,,H0OK05205,BICE,STEPHANIE,,,,H,OK,05,  ,,,,,,,
SB23,C00483677,SB23.03,,,CCM,NEVADANS FOR STEVEN HORSFORD,,,,,,PO BOX 336664,,NORTH LAS VEGAS,NV,89033,P2024,,2024-05-15,1000.00,,CONTRIBUTION ,,C00668228,,H2NV04011,HORSFORD,STEVEN,ALEXZANDER,,,H,NV,04,  ,,,,,,,
SB23,C00483677,SB23.07,,,CCM,TEXANS FOR JODEY ARRINGTON,,,,,,PO BOX 6687,,LUBBOCK,TX,79493,G2024,,2024-05-15,1000.00,,CONTRIBUTION ,,C00588657,,H6TX19099,ARRINGTON,JODEY,,,,H,TX,19,  ,,,,,,,
SB23,C00483677,SB23.04,,,CCM,VICENTE GONZALEZ FOR CONGRESS,,,,,,PO BOX 6270,,BROWNSVILLE,TX,78523,G2024,,2024-05-15,1000.00,,CONTRIBUTION ,,C00592659,,H6TX15162,GONZALEZ,VICENTE,,,,H,TX,34,  ,,,,,,,
SB23,C00483677,SB23.08,,,PAC,CHC BOLD PAC,,,,,,PO BOX 33079,,WASHINGTON,DC,20033,,,2024-05-17,5000.00,,2024 CONTRIBUTION,,C00365536,,,,,,,,,,,  ,,,,,,,
SB23,C00483677,SB23.09,,,CCM,CHRIS COONS FOR DELAWARE,,,,,,PO BOX 9900,,NEWARK,DE,19714,P2026,,2024-05-28,1000.00,,CONTRIBUTION ,,C00475392,,S0DE00092,COONS,CHRISTOPHER,A.,,,S,DE,,  ,,,,,,,
SB23,C00483677,SB23.10,,,CCM,COLE FOR CONGRESS,,,,,,P.O. BOX 722256,,NORMAN,OK,73070,P2024,,2024-05-28,2500.00,,CONTRIBUTION ,,C00379735,,H2OK04055,COLE,TOM,,,,H,OK,04,  ,,,,,,,
SB23,C00483677,SB23.13,,,CCM,MARTIN HEINRICH FOR SENATE,,,,,,PO BOX 25763,,ALBUQUERQUE,NM,87125,P2024,,2024-05-28,1500.00,,CONTRIBUTION ,,C00434563,,S2NM00088,HEINRICH,MARTIN,,,,S,NM,,  ,,,,,,,
SB23,C00483677,SB23.12,,,CCM,MIKE CRAPO FOR US SENATE,,,,,,PO BOX 1948,,BOISE,ID,83701,G2028,,2024-05-28,1000.00,,CONTRIBUTION ,,C00330886,,S8ID00027,CRAPO,MICHAEL,D,,,S,ID,,  ,,,,,,,
SB23,C00483677,SB23.11,,,CCM,MULLIN FOR AMERICA,,,,,,PO BOX 1632,,OKLAHOMA CITY,OK,73101,P2026,,2024-05-28,1000.00,,CONTRIBUTION ,,C00498345,,S2OK00186,MULLIN,MARKWAYNE,,,,S,OK,,  ,,,,,,,
SB23,C00483677,SB23.14,,,PAC,CONGRESSIONAL BLACK CAUCUS PAC,,,,,,413 NEW JERSEY AVE SE,,WASHINGTON,DC,20003,,,2024-05-28,5000.00,,2024 CONTRIBUTION,,C00147512,,,,,,,,,,,  ,,,,,,,
SB23,C00483677,SB23.15,,,CCM,AUGUST PFLUGER FOR CONGRESS,,,,,,PO BOX 3530,,SAN ANGELO,TX,76902,G2024,,2024-05-29,3000.00,,CONTRIBUTION ,,C00719294,,H0TX11230,PFLUGER,AUGUST,LEE,,II,H,TX,11,  ,,,,,,,
