form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00019653,EB247054,,,CCM,ARMSTRONG FOR CONGRESS,,,,,,"1515 BURNT BOAT DR., BOX 112",,BISMARCK,ND,58503,P2024,,2023-09-19,1000.00,,,011,C00670547,ARMSTRONG FOR CONGRESS,,ARMSTRONG,KELLY,,,,H,ND,,,,,,,,,
SB23,C00019653,EB247057,,,COM,CA LUV PAC (CALIFORNIA LEADERSHIP UNITED FOR VICTORY PAC),,,,,,"499 S. CAPITOL STREET, SW, STE. 42",,WASHINGTON,DC,20003,,,2023-09-19,2500.00,,,011,C00573709,CA LUV PAC (CALIFORNIA LEADERSHIP UNITED FOR VICTORY PAC),,,,,,,,,,,,,,,,,
SB23,C00019653,EB247060,,,CCM,DAN CRENSHAW FOR CONGRESS,,,,,,P.O. BOX 430965,,HOUSTON,TX,77243,P2024,,2023-09-19,1000.00,,,011,C00660795,DAN CRENSHAW FOR CONGRESS,,CRENSHAW,DAN,,,,H,TX,02,,,,,,,,
SB23,C00019653,EB247061,,,COM,DEFEND THE DREAM,,,,,,"777 S. FIGUEROA ST., STE. 4050",,LOS ANGELES,CA,90017,,,2023-09-19,1000.00,,,011,C00771238,DEFEND THE DREAM,,,,,,,,,,,,,,,,,
SB23,C00019653,EB247062,,,COM,EUREKA POLITICAL ACTION COMMITTEE,,,,,,P.O. BOX 30844,,BETHESDA,MD,20824,,,2023-09-19,2500.00,,,011,C00390161,EUREKA POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00019653,EB247049,,,CCM,JAY OBERNOLTE FOR CONGRESS,,,,,,"824 S. MILLEDGE AVE., STE. 101",,ATHENS,GA,30605,P2024,,2023-09-19,500.00,,,011,C00720078,JAY OBERNOLTE FOR CONGRESS,,OBERNOLTE,JAY,,,,H,CA,23,,,,,,,,
SB23,C00019653,EB247050,,,CCM,JAY OBERNOLTE FOR CONGRESS,,,,,,"824 S. MILLEDGE AVE., STE. 101",,ATHENS,GA,30605,G2024,,2023-09-19,500.00,,,011,C00720078,JAY OBERNOLTE FOR CONGRESS,,OBERNOLTE,JAY,,,,H,CA,23,,,,,,,,
SB23,C00019653,EB247051,,,CCM,JIM COSTA FOR CONGRESS,,,,,,"2037 WEST BULLARD AVENUE,  #355",,FRESNO,CA,93711,G2024,,2023-09-19,1000.00,,,011,C00391029,JIM COSTA FOR CONGRESS,,COSTA,JIM,,,,H,CA,21,,,,,,,,
SB23,C00019653,EB247052,,,CCM,JIM COSTA FOR CONGRESS,,,,,,"2037 WEST BULLARD AVENUE,  #355",,FRESNO,CA,93711,G2024,,2023-09-19,2500.00,,,011,C00391029,JIM COSTA FOR CONGRESS,,COSTA,JIM,,,,H,CA,21,,,,,,,,
SB23,C00019653,EB247053,,,CCM,JOHN DUARTE FOR CONGRESS,,,,,,9460 TEGNER ROAD,,HILMAR,CA,95324,P2024,,2023-09-19,1000.00,,,011,C00808279,JOHN DUARTE FOR CONGRESS,,DUARTE,JOHN,,,,H,CA,13,,,,,,,,
SB23,C00019653,EB247059,,,CCM,KEN CALVERT FOR CONGRESS COMMITTEE,,,,,,P.O. BOX 2438,,CORONA,CA,92878,P2024,,2023-09-19,1000.00,,,011,C00257337,KEN CALVERT FOR CONGRESS COMMITTEE,,CALVERT,KEN,,,,H,CA,41,,,,,,,,
SB23,C00019653,EB247055,,,CCM,KEVIN KILEY FOR CONGRESS,,,,,,9458 TREELAKE RD.,,GRANITE BAY,CA,95746,P2024,,2023-09-19,1000.00,,,011,C00801985,KEVIN KILEY FOR CONGRESS,,KILEY,KEVIN,,,,H,CA,03,,,,,,,,
SB23,C00019653,EB247056,,,CCM,KEVIN MCCARTHY FOR CONGRESS,,,,,,P.O. BOX 12667,,BAKERSFIELD,CA,93389,P2024,,2023-09-19,2500.00,,,011,C00420935,KEVIN MCCARTHY FOR CONGRESS,,MCCARTHY,KEVIN,,,,H,CA,20,,,,,,,,
SB23,C00019653,EB247047,,,COM,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,,,,,,"701 PENNSYLVANIA AVE., NW",,WASHINGTON,DC,20004,,,2023-09-15,5000.00,,,011,C00095869,POWERPAC OF THE EDISON ELECTRIC INSTITUTE,,,,,,,,,,,,,,,,,
SB23,C00019653,EB247046,,,CCM,TONY CARDENAS FOR CONGRESS,,,,,,"122 C STREET, NW, STE. 360",,WASHINGTON,DC,20001,P2024,,2023-09-15,3000.00,,,011,C00498873,TONY CARDENAS FOR CONGRESS,,CARDENAS,TONY,,,,H,CA,29,,,,,,,,
SB23,C00019653,EB247063,,,COM,UTAH FIRST PAC,,,,,,P.O. BOX 30844,,BETHESDA,MD,20824,,,2023-09-19,1000.00,,,011,C00654186,UTAH FIRST PAC,,,,,,,,,,,,,,,,,
SB23,C00019653,EB247058,,,COM,VIBE PAC (VICTORY BY INVESTING BUILDING EMPOWERING),,,,,,"122 C STREET, NW, STE. 360",,WASHINGTON,DC,20001,,,2023-09-19,1000.00,,,011,C00570101,VIBE PAC (VICTORY BY INVESTING BUILDING EMPOWERING),,,,,,,,,,,,,,,,,
