form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00194647,27313679,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-04-03,6.84,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27327084,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-04-14,15.85,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27341860,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-04-23,9.28,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27342746,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-04-24,7.57,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27345317,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-04-30,49.69,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27346453,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-05-01,20.44,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27356353,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-05-08,65.58,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27364571,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-05-15,33.42,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27382851,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-05-22,44.80,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27385441,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-05-30,57.23,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27393011,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-06-05,90.87,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27402877,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-06-12,122.66,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27406654,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-06-21,67.28,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27410471,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-06-26,114.21,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
SB29,C00194647,27411385,,,ORG,PayPal,,,,,,2211 N. 1st Street,,San Jose,CA,951312021,,,2024-06-30,23.13,0.00,Merchant Fees,001,,,,,,,,,,,,,,,,,,,Merchant Fees
