form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00760686,500038674,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-21,6.52,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00760686,500038675,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-25,21.20,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-contribution Account
SB29,C00760686,500038676,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-27,52.06,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00760686,500038677,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-28,55.42,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00760686,500038678,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-10-31,43.39,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00760686,500038679,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-03,51.09,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00760686,500038680,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-05,19.73,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00760686,500038681,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-10,8.22,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00760686,500038682,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-11-17,36.89,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00760686,500038673,,,ORG,"EveryAction, Inc.",,,,,,PO Box 392264,,Pittsburgh,PA,152519264,,,2024-10-23,630.00,0.00,Database Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
