form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00405555,SB23.10062,,,CCM,BLUMENAUER FOR CONGRESS,,,,,,1631 NE BROADWAY,#343,PORTLAND,OR,97232,P2024,,2023-07-13,5000.00,,Contribution,011,C00307314,BLUMENAUER FOR CONGRESS,,Blumenauer,,,,,,,,,,,,,,,
SB23,C00405555,SB23.10063,,,CCM,BLUMENAUER FOR CONGRESS,,,,,,1631 NE BROADWAY,#343,PORTLAND,OR,97232,G2024,,2023-07-13,5000.00,,Contribution,011,C00307314,BLUMENAUER FOR CONGRESS,,Blumenauer,,,,,,,,,,,,,,,
SB23,C00405555,SB23.10069,,,CCM,CHUCK EDWARDS FOR CONGRESS,,,,,,337 NORTH MAIN STREET,,HENDERSONVILLE,NC,28792,P2024,,2023-11-30,1000.00,,Contribution,011,C00796433,CHUCK EDWARDS FOR CONGRESS,H2NC14050,EDWARDS,CHUCK,,,,H,NC,11,,,,,,,,
SB23,C00405555,SB23.10072,,,CCM,DAVID ROUZER FOR CONGRESS,,,,,,PO BOX 2267,,SMITHFIELD,NC,27577,P2024,,2023-11-30,1000.00,,Contribution,011,C00501643,DAVID ROUZER FOR CONGRESS,H2NC07096,ROUZER,DAVID CHESTON MR.,,,,H,NC,07,,,,,,,,
SB23,C00405555,SB23.10073,,,CCM,HUDSON FOR CONGRESS,,,,,,PO BOX 5053,,CONCORD,NC,28027,P2024,,2023-11-30,1000.00,,Contribution,011,C00504522,HUDSON FOR CONGRESS,H2NC08185,HUDSON,RICHARD L. JR.,,,,H,NC,08,,,,,,,,
SB23,C00405555,SB23.10059,,,CCM,JASON SMITH FOR CONGRESS,,,,,,PO BOX 1324,,CAPE GIRARDEAU,MO,63702,P2024,,2023-07-07,5000.00,,Contribution,011,C00541862,JASON SMITH FOR CONGRESS,P00013607,SMITH,JASON DALE,,,,P,,00,,,,,,,,
SB23,C00405555,SB23.10068,,,CCM,JERRY CARL FOR CONGRESS,,,,,,PO BOX 852138,,MOBILE,AL,36685,P2024,,2023-09-18,1000.00,,Contribution,011,C00697789,JERRY CARL FOR CONGRESS,H0AL01055,CARL,"JERRY LEE, JR",,,,H,AL,01,,,,,,,,
SB23,C00405555,SB23.10065,,,CCM,KAINE VICTORY FUND,,,,,,1751 POTOMAC GREENS DR,,ALEXANDRIA,VA,22314,P2024,,2023-09-18,2500.00,,Contribution,011,C00833350,KAINE VICTORY FUND,S2VA00142,KAINE,TIMOTHY MICHAEL,,,,S,VA,00,,,,,,,,
SB23,C00405555,SB23.10057,,,CAN,,MACE,NANCY,,,,295 SEVEN FARMS DRIVE,SUITE C-186,CHARLESTON,SC,29492,P2024,,2023-07-23,2500.00,,Contribution,011,,,H0SC01394,MACE,NANCY,,,,H,SC,01,,,,,,,,
SB23,C00405555,SB23.10077,,,CCM,PASCRELL FOR CONGRESS INC.,,,,,,POB 640,,Totowa,NJ,07511,P2024,,2023-12-12,5000.00,,Contribution,011,C00313510,PASCRELL FOR CONGRESS INC.,H6NJ08118,PASCRELL,WILLIAM J. HON. JR.,,,,H,NJ,08,,,,,,,,
SB23,C00405555,SB23.10067,,,CCM,SANFORD BISHOP FOR CONGRESS,,,,,,P. O. BOX 909,,COLUMBUS,GA,31902,P2024,,2023-09-18,2500.00,,Contribution,011,C00266940,SANFORD BISHOP FOR CONGRESS,H2GA02031,BISHOP,SANFORD D JR.,,,,H,GA,02,,,,,,,,
SB23,C00405555,SB23.10074,,,CCM,TEAM MCHENRY,,,,,,228 S WASHINGTON ST STE 115,,ALEXANDRIA,VA,22314,P2024,,2023-11-30,1000.00,,Contribution,011,C00544650,TEAM MCHENRY,H4NC10047,MCHENRY,PATRICK TIMOTHY,,,,H,NC,10,,,,,,,,
SB23,C00405555,SB23.10076,,,CCM,WARNOCK FOR GEORGIA,,,,,,PO BOX 991,,DECATUR,GA,30031,P2024,,2023-12-11,5000.00,,Contribution,011,C00736876,WARNOCK FOR GEORGIA,S0GA00559,WARNOCK,RAPHAEL,,,,S,GA,00,,,,,,,,
SB23,C00405555,SB23.10064,,,CCM,WILLIAM TIMMONS FOR CONGRESS,,,,,,PO BOX 3416,,GREENVILLE,SC,29602,P2024,,2023-09-18,1000.00,,Contribution,011,C00668491,WILLIAM TIMMONS FOR CONGRESS,H8SC04250,TIMMONS,WILLIAM R. IV,,,,H,SC,04,,,,,,,,
