form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00764373,SB21B.4269,,,ORG,Anedot Inc.,,,,,,1340 Poydras St,Suite 1770,New Orleans,LA,70112,,,2023-07-19,264.30,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00764373,SB21B.4280,,,ORG,Anedot Inc.,,,,,,1340 Poydras St,Suite 1770,New Orleans,LA,70112,,,2023-08-18,464.30,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00764373,SB21B.4281,,,ORG,Anedot Inc.,,,,,,1340 Poydras St,Suite 1770,New Orleans,LA,70112,,,2023-08-22,40.30,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00764373,SB21B.4291,,,ORG,Anedot Inc.,,,,,,1340 Poydras St,Suite 1770,New Orleans,LA,70112,,,2023-09-11,100.30,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00764373,SB21B.4306,,,ORG,Anedot Inc.,,,,,,1340 Poydras St,Suite 1770,New Orleans,LA,70112,,,2023-09-25,544.60,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00764373,SB21B.4307,,,ORG,Anedot Inc.,,,,,,1340 Poydras St,Suite 1770,New Orleans,LA,70112,,,2023-09-27,264.30,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00764373,SB21B.4322,,,ORG,Anedot Inc.,,,,,,1340 Poydras St,Suite 1770,New Orleans,LA,70112,,,2023-09-29,464.30,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00764373,SB21B.4319,,,ORG,Anedot Inc.,,,,,,1340 Poydras St,Suite 1770,New Orleans,LA,70112,,,2023-10-03,40.30,,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00764373,SB21B.4323,,,ORG,BANK OF AMERICA,,,,,,600 N WASHINGTON ST.,,ALEXANDRIA,VA,22314,,,2023-10-03,30.00,,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00764373,SB21B.4337,,,ORG,BANK OF AMERICA,,,,,,600 N WASHINGTON ST.,,ALEXANDRIA,VA,22314,,,2023-12-12,30.00,,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00764373,SB21B.4346,,,ORG,BANK OF AMERICA,,,,,,600 N WASHINGTON ST.,,ALEXANDRIA,VA,22314,,,2023-12-29,5.00,,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00764373,SB21B.4340,,,ORG,Corcoran Caterers,,,,,,2401 Montgomery St,,Sliver Spring,MD,20910,,,2023-12-12,2955.21,,Event Expense: Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00764373,SB21B.4349,,,PAC,DISTILLED SPIRITS COUNCIL OF THE UNITED STATES INC POLITICAL ACTION COMMITTEE,,,,,,"1250 EYE ST., NW #400",,WASHINGTON,DC,20005,,,2023-12-13,783.02,,In-kind - Space Rental/Food & Beverage,,C00030734,,,,,,,,,,,,,,,,,,
SB21B,C00764373,SB21B.4290,,,ORG,"KOCH & HOOS, LLC",,,,,,901 N WASHINGTON ST,SUITE 700,ALEXANDRIA,VA,22314,,,2023-09-19,2787.00,,Accounting/Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00764373,SB21B.4342,,,ORG,"KOCH & HOOS, LLC",,,,,,901 N WASHINGTON ST,SUITE 700,ALEXANDRIA,VA,22314,,,2023-12-21,2067.50,,Accounting/Compliance Services,,,,,,,,,,,,,,,,,,,,
