form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00032979,65018742,,,PAC,CHC-BOLD Pac,,,,,,PO Box 33079,,Washington,DC,20033,,,2023-03-14,5000.00,0.00,CONTRIBUTION,011,C00365536,,,,,,,,,,,,,,,,,,CONTRIBUTION
SB23,C00032979,65018743,,,PAC,CONGRESSIONAL PROGRESSIVE CAUCUS PAC,,,,,,PO BOX 33079,,Washington,DC,20033,,,2023-03-14,5000.00,0.00,CONTRIBUTION,011,C00513176,,,,,,,,,,,,,,,,,,CONTRIBUTION
SB23,C00032979,65018744,,,PTY,DCCC - Federal,,,,,,"430 South Capitol Street, SE",,Washington,DC,20003,,,2023-03-14,15000.00,0.00,CONTRIBUTION,011,c00000935,,,,,,,,,,,,,,,,,,CONTRIBUTION
SB23,C00032979,65020861,,,ORG,DNC - GENERAL FUND,,,,,,430 S CAPITOL ST SE,,WASHINGTON,DC,20003,,,2023-03-14,15000.00,0.00,CONTRIBUTION,011,,,,,,,,,,,,,,,,,,,CONTRIBUTION
SB23,C00032979,65020864,,,PTY,DSCC - Federal,,,,,,"120 Maryland Ave., NE",,Washington,DC,20002,,,2023-03-14,15000.00,0.00,CONTRIBUTION,011,C00042366,,,,,,,,,,,,,,,,,,CONTRIBUTION
SB23,C00032979,65020865,,,PAC,FUTURE FORUM PAC,,,,,,PO BOX 83142,,GAITHERSBURG,MD,20883,,,2023-03-14,5000.00,0.00,CONTRIBUTION,011,C00625988,,,,,,,,,,,,,,,,,,CONTRIBUTION
SB23,C00032979,65020867,,,PAC,REPUBLICAN MAINSTREET PARTNERSHIP PAC,,,,,,410 FIRST ST SE STE 200,,Washington,DC,20003,,,2023-03-14,5000.00,0.00,CONTRIBUTION,011,c00165159,,,,,,,,,,,,,,,,,,CONTRIBUTION
SB23,C00032979,65020869,,,CCM,McCollum For Congress,,,,,,P.O. BOX 14131,,ST. PAUL,MN,55114,P2024,,2023-03-14,2500.00,0.00,PRIMARY 2024,011,C00354688,McCollum For Congress,H0MN04049,McCollum,Betty,,Rep.,,H,MN,04,,,,,,,,PRIMARY 2024
SB23,C00032979,65020870,,,CCM,Brian Fitzpatrick For All of Us,,,,,,P.O. BOX 939,,LANGHORNE,PA,19047,P2024,,2023-03-14,2500.00,0.00,PRIMARY 2024,011,C00607416,Brian Fitzpatrick For All of Us,H6PA08277,Fitzpatrick,Brian,,Rep.,,H,PA,01,,,,,,,,PRIMARY 2024
SB23,C00032979,65020871,,,CCM,Chris Deluzio For Congress,,,,,,PO Box 16210,,Pittsburgh,PA,15242,P2024,,2023-03-14,5000.00,0.00,PRIMARY 2024,011,C00787648,Chris Deluzio For Congress,H2PA17103,Deluzio,Christopher,,,,H,PA,17,,,,,,,,PRIMARY 2024
SB23,C00032979,65020872,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO BOX 414,,SCRANTON,PA,18501,P2024,,2023-03-14,5000.00,0.00,PRIMARY 2024,011,C00509968,CARTWRIGHT FOR CONGRESS,H2PA17079,Cartwright,Matthew,,Mr.,,H,PA,08,,,,,,,,PRIMARY 2024
SB23,C00032979,65020874,,,CCM,Friends Of Rosa Delauro,,,,,,340 ORANGE STREET,,NEW HAVEN,CT,06511,P2024,,2023-03-14,5000.00,0.00,PRIMARY 2024,011,C00238865,Friends Of Rosa Delauro,H0CT03072,DeLauro,Rosa,L.,Rep.,,H,CT,03,,,,,,,,PRIMARY 2024
SB23,C00032979,65020875,,,CCM,Frederica S. Wilson For Congress,,,,,,"413 New Jersey Avenue, SE",,Washington,DC,20003,P2024,,2023-03-14,1000.00,0.00,PRIMARY 2024,011,C00460055,Frederica S. Wilson For Congress,H0FL17068,Wilson,Frederica,S.,Rep.,,H,FL,24,,,,,,,,PRIMARY 2024
SB23,C00032979,65020877,,,CCM,JOE MORELLE FOR CONGRESS,,,,,,PO BOX 90914,,ROCHESTER,NY,146090914,P2024,,2023-03-14,5000.00,0.00,PRIMARY 2024,011,C00675108,JOE MORELLE FOR CONGRESS,,MORELLE,JOE,,,,H,NY,25,,,,,,,,PRIMARY 2024
SB23,C00032979,65020879,,,CCM,Pascrell For Congress,,,,,,60 ROSELAND AVE,,CALDWELL,NJ,07006,P2024,,2023-03-14,5000.00,0.00,PRIMARY 2024,011,C00313510,Pascrell For Congress,H6NJ08118,Pascrell,William,J.,Rep.,Jr.,H,NJ,09,,,,,,,,PRIMARY 2024
SB23,C00032979,65020886,,,CCM,Committee To Re-Elect Henry Hank Johnson,,,,,,4153 FLAT SHOALS PARKWAY STE 322,,DECATUR,GA,30034,P2024,,2023-03-14,2500.00,0.00,PRIMARY 2024,011,C00418293,Committee To Re-Elect Henry Hank Johnson,H6GA04129,Johnson,Henry,,Rep.,Jr.,H,GA,04,,,,,,,,PRIMARY 2024
SB23,C00032979,65021645,,,CCM,Connolly For Congress,,,,,,PO BOX 563,,MERRIFIELD,VA,22116,P2024,,2023-03-14,5000.00,0.00,PRIMARY 2024,011,C00445452,Connolly For Congress,H8VA11062,Connolly,Gerry,,,,H,VA,11,,,,,,,,PRIMARY 2024
SB23,C00032979,65054790,,,CCM,Friends for Gregory Meeks,,,,,,20-24 PLAINVIEW AVE,,FAR ROCKAWAY,NY,11691,P2024,,2023-03-21,5000.00,0.00,PRIMARY 2024,011,C00329375,Friends for Gregory Meeks,,Meeks,Gregory,W.,,,H,NY,05,,,,,,,,PRIMARY 2024
SB23,C00032979,65054791,,,CCM,Paul Tonko For Congress,,,,,,911 CENTRAL AVE #221,,ALBANY,NY,12206,P2024,,2023-03-21,2500.00,0.00,PRIMARY 2024,011,C00450049,Paul Tonko For Congress,H8NY21203,Tonko,Paul,,Mr.,,H,NY,20,,,,,,,,PRIMARY 2024
SB23,C00032979,65056729,,,CCM,SPANBERGER FR CONGRESS,,,,,,PO BOX 3112,,FREDERICKSBERG,VA,22402,P2024,,2023-03-30,5000.00,0.00,PRIMARY 2024,011,C00649913,SPANBERGER FR CONGRESS,H8VA07094,Spanberger,Abigail,,,,H,VA,07,,,,,,,,PRIMARY 2024
SB23,C00032979,65056730,,,CCM,Andy Kim For Congress,,,,,,PO Box 211,,Marlton,NJ,08053,P2024,,2023-03-30,2500.00,0.00,PRIMARY 2024,011,C00648220,Andy Kim For Congress,H8NJ03206,Kim,Andy,,,,H,NJ,03,,,,,,,,PRIMARY 2024
SB23,C00032979,65056731,,,CCM,SCOTT FOR CONGRESS,,,,,,P.O. Box 251,,Newport News,VA,23607,P2024,,2023-03-30,5000.00,0.00,PRIMARY 2024,011,C00256925,SCOTT FOR CONGRESS,H6VA01117,Scott,Robert,,Mr.,,H,VA,03,,,,,,,,PRIMARY 2024
SB23,C00032979,65056735,,,CCM,FRIENDS OF JAHANA HAYES,,,,,,228 2ND ST SE,,WASHINGTON,DC,20003,P2024,,2023-03-30,5000.00,0.00,PRIMARY 2024,011,C00677898,FRIENDS OF JAHANA HAYES,,HAYES,JAHANA,,,,H,CT,05,,,,,,,,PRIMARY 2024
SB23,C00032979,65056736,,,CCM,Magaziner For Congress,,,,,,PO BOX 40993,,PROVIDENCE,RI,02940,P2024,,2023-03-30,2500.00,0.00,PRIMARY 2024,011,C00802504,Magaziner For Congress,H2RI02184,Magaziner,Seth,,,,H,RI,02,,,,,,,,PRIMARY 2024
SB23,C00032979,65056738,,,CCM,Pramila For Congress,,,,,,PO Box 21912,,Seattle,WA,98111,P2024,,2023-03-30,5000.00,0.00,PRIMARY 2024,011,C00605592,Pramila For Congress,H6WA07458,Jayapal,Pramila,,,,H,WA,07,,,,,,,,PRIMARY 2024
SB23,C00032979,65056739,,,CCM,Susan Wild For Congress,,,,,,1636 N CEDAR CREST BLVD #183,,ALLENTOWN,PA,18104,P2024,,2023-03-30,5000.00,0.00,PRIMARY 2024,011,C00658567,Susan Wild For Congress,H8PA15229,Wild,Susan,,,,H,PA,07,,,,,,,,PRIMARY 2024
SB23,C00032979,65056740,,,CCM,Wexton Fr Congress,,,,,,PO Box 650550,,Sterling,VA,20165,P2024,,2023-03-30,5000.00,0.00,PRIMARY 2024,011,C00638023,Wexton Fr Congress,H8VA10106,Wexton,Jennifer,,,,H,VA,10,,,,,,,,PRIMARY 2024
SB23,C00032979,65056741,,,CCM,Whitehouse For Senate,,,,,,P.O. Box 40280,,Providence,RI,02940,P2024,,2023-03-30,2500.00,0.00,PRIMARY 2024,011,C00410803,Whitehouse For Senate,S6RI00221,Whitehouse,Sheldon,,Mr.,,S,RI,,,,,,,,,PRIMARY 2024
SB23,C00032979,65056750,,,PTY,Democratic Party of Wisconsin - Federal,,,,,,15 N. PINCKNEY STREET STE 200,,Madison,WI,53703,,,2023-03-30,5000.00,0.00,CONTRIBUTION,011,c00019331,,,,,,,,,,,,,,,,,,CONTRIBUTION
SB23,C00032979,65056760,,,CCM,Lofgren For Congress,,,,,,PO BOX 913,,SAN JOSE,CA,95113,P2024,,2023-03-30,2500.00,0.00,PRIMARY 2024,011,C00289603,Lofgren For Congress,H4CA16049,Lofgren,Zoe,,Rep.,,H,CA,18,,,,,,,,PRIMARY 2024
