form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00658476,500174951,,,ORG,Castle Point Productions Inc,,,,,,12400 Wilshire Blvd,Ste 1275,Los Angeles,CA,900251078,G2023,,2023-05-01,3488.76,0.00,Audio/Visual Equipment,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500174944,,,IND,,Hallahan,Jeremy,,,,400 E Randolph St,Apt 3604,Chicago,IL,606015049,G2023,,2023-05-01,8000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500174943,,,IND,,Hynes,Brandon,,,,215 C St SE,Apt 111,Washington,DC,200031926,G2023,,2023-05-01,4000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500174952,,,ORG,"Mark Spengler, LLC",,,,,,324 U St NW,,Washington,DC,200011722,G2023,,2023-05-01,10000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500174954,,,ORG,MinuteClinic LLC,,,,,,PO Box 8433,,Belfast,ME,049158433,G2023,,2023-05-01,1927.04,0.00,Lab Testing,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500174958,,,ORG,Sunny Days Strategies LLC,,,,,,3000 K St NW,Ste 320,Washington,DC,200075169,G2023,,2023-05-01,5000.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500174983,,,ORG,Paragon Solutions,,,,,,2141 E Broadway Rd,Ste 202,Tempe,AZ,852821895,G2023,,2023-05-02,18457.69,0.00,Service Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00658476,500174945,,,IND,,Langdon,Tyler,,,,22870 Carriage Dr,,Reno,NV,895217811,G2023,,2023-05-03,594.40,0.00,Travel,,,,,,,,,,,,,,,,,,,,Details below if itemized
SB21B,C00658476,500174999,500174945,SB21B,ORG,Uber,,,,,,1456 Market St,,San Francisco,CA,941026004,G2023,,2023-03-12,15.02,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00658476,500174995,500174945,SB21B,ORG,Uber,,,,,,1456 Market St,,San Francisco,CA,941026004,G2023,,2023-03-13,38.92,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
