form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00749481,B1C35CB92C3F94371933,,,ORG,"Aristotle International, Inc.",,,,,,205 Pennsylvania Avenue SE,,Washington,DC,200031164,,,2023-10-12,450.00,,Software Service,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00749481,B3A47140EC75E49D69E1,,,ORG,"Aristotle International, Inc.",,,,,,205 Pennsylvania Avenue SE,,Washington,DC,200031164,,,2023-11-12,450.00,,Software Service,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00749481,BCEE8B1C90FD74FE5ADF,,,ORG,CFS Compliance,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2023-10-10,750.00,,Compliance Consulting,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00749481,B564726171F074D4592B,,,ORG,CFS Compliance,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2023-10-25,250.00,,Compliance Consulting,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00749481,B21AE4983F90941B380B,,,ORG,CFS Compliance,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2023-11-09,750.00,,Compliance Consulting,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00749481,B303ADBCBDF81462E82A,,,ORG,CFS Compliance,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2023-12-08,750.00,,Compliance Consulting,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00749481,B906EB209EBEE4A2E985,,,ORG,Mission Mercantile,,,,,,12951 Huebner Rd,,San Antonio,TX,782301547,,,2023-11-29,560.50,,Supporter Gifts,006,,,,,,,,,,,,,,,,,,,,
SB21b,C00749481,B3A3FDC1D5B164460988,,,ORG,Ocean Prime,,,,,,1341 G ST NORTH WEST,STE 100,WASHINGTON,DC,20005,,,2023-10-03,112.04,,Catering,003,,,,,,,,,,,,,,,,,,,,
SB21b,C00749481,B6E83A2C79DC94AC4B51,,,ORG,Ocean Prime,,,,,,1341 G ST NORTH WEST,STE 100,WASHINGTON,DC,20005,,,2023-10-03,1020.83,,Catering,003,,,,,,,,,,,,,,,,,,,,
SB21b,C00749481,BF87CB94F1C094ADE95A,,,ORG,Oceanaire,,,,,,1201 F St NW,,Washington,DC,200041217,,,2023-11-08,1846.85,,Meal Expense,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00749481,B8CD03136300E4C27A86,,,ORG,Patriot Promotions,,,,,,PO Box 286,,Stephenville,TX,764010004,,,2023-11-29,1443.51,,Supporter Gifts,006,,,,,,,,,,,,,,,,,,,,
SB21b,C00749481,B9D896CD9A62F4DB489B,,,ORG,Pex,,,,,,888 S Figueroa St,,Los Angeles,CA,900175449,,,2023-10-16,16.00,,Card Fees,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00749481,B45EE085BFE0440D8835,,,ORG,Pex,,,,,,888 S Figueroa St,,Los Angeles,CA,900175449,,,2023-11-08,16.00,,Card Fees,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00749481,BCEC887CDD6444E0DA6A,,,ORG,Pex,,,,,,888 S Figueroa St,,Los Angeles,CA,900175449,,,2023-12-16,16.00,,Card Fees,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00749481,BC3D3F7C896184387B11,,,ORG,Targeted Victory,,,,,,2311 Wilson Blvd,Ste 200,Arlington,VA,222015420,,,2023-10-27,225.75,,Advertising,004,,,,,,,,,,,,,,,,,,,,
SB21b,C00749481,B059AA1BC760C46D78F2,,,ORG,The Capital Grille,,,,,,601 Pennsylvania Avenue NW,,Washington,DC,200042601,,,2023-10-11,148.30,,Meal Expense,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00749481,B8F186DA5CBF14FABB54,,,ORG,The Capital Grille,,,,,,601 Pennsylvania Avenue NW,,Washington,DC,200042601,,,2023-12-07,2064.25,,Catering,003,,,,,,,,,,,,,,,,,,,,
SB21b,C00749481,BC75DF77722164C3EB1F,,,ORG,Trello,,,,,,55 Broadway,,New York,NY,100063008,,,2023-11-03,599.95,,Software Service,001,,,,,,,,,,,,,,,,,,,,
