form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00760736,500025248,,,PAC,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2023-10-01,24.32,0.00,Credit Card Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00760736,500025359,,,PAC,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2023-10-08,100.63,0.00,Credit Card Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00760736,500025533,,,PAC,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2023-10-15,216.87,0.00,Credit Card Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00760736,500025534,,,PAC,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2023-10-22,117.77,0.00,Credit Card Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00760736,500025773,,,PAC,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2023-10-29,199.85,0.00,Credit Card Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00760736,500025776,,,PAC,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2023-10-31,94.28,0.00,Credit Card Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00760736,500025777,,,PAC,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2023-11-05,85.36,0.00,Credit Card Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00760736,500025942,,,PAC,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2023-11-12,164.08,0.00,Credit Card Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00760736,500025950,,,PAC,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2023-11-19,87.61,0.00,Credit Card Fees,,C00401224,,,,,,,,,,,,,,,,,,
SB21B,C00760736,500025951,,,PAC,ACTBLUE,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2023-11-26,60.83,0.00,Credit Card Fees,,C00401224,,,,,,,,,,,,,,,,,,
