form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00790790,EB1598,,,ORG,Antonello's Ristorante,,,,,,3800 Plaza Dr.,,Santa Ana,CA,92704,,,2023-01-31,3618.69,,Meeting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1664,,,ORG,Antonello's Ristorante,,,,,,3800 Plaza Dr.,,Santa Ana,CA,92704,,,2023-02-22,1905.31,,Meeting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1797,,,ORG,Antonello's Ristorante,,,,,,3800 Plaza Dr.,,Santa Ana,CA,92704,,,2023-03-28,3278.81,,Meeting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1942,,,ORG,Antonello's Ristorante,,,,,,3800 Plaza Dr.,,Santa Ana,CA,92704,,,2023-05-02,2379.13,,Meeting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1989,,,ORG,Antonello's Ristorante,,,,,,3800 Plaza Dr.,,Santa Ana,CA,92704,,,2023-05-31,2699.02,,Meeting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1593,,,IND,,Lowe,Rachel,,,,157 Sanctuary,,Irvine,CA,92620,,,2023-01-06,491.00,,Website,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1595,,,IND,,Lowe,Rachel,,,,157 Sanctuary,,Irvine,CA,92620,,,2023-01-10,150.00,,Website,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1767,,,IND,,Lowe,Rachel,,,,157 Sanctuary,,Irvine,CA,92620,,,2023-02-08,200.00,,Website,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1798,,,IND,,Lowe,Rachel,,,,157 Sanctuary,,Irvine,CA,92620,,,2023-03-05,200.00,,Website,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1940,,,IND,,Lowe,Rachel,,,,157 Sanctuary,,Irvine,CA,92620,,,2023-04-03,200.00,,Website,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1941,,,IND,,Lowe,Rachel,,,,157 Sanctuary,,Irvine,CA,92620,,,2023-05-05,200.00,,Website,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB2264,,,IND,,Lowe,Rachel,,,,157 Sanctuary,,Irvine,CA,92620,,,2023-06-01,200.00,,Website,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1799,,,ORG,Mesa Verde Country Club,,,,,,3000 Clubhouse Rd,,Costa Mesa,CA,92626,,,2023-03-07,1000.00,,Event Venue,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1461,,,ORG,Nationbuilder,,,,,,"520 S. Grand Ave, Second Floor",,Los Angeles,CA,90071,,,2023-01-20,300.13,,Website,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1597,,,COM,Planned Parenthood of Orange and San Bernadino Counties Community Action Fund PAC,,,,,,801 East Katella Avenue,,Anaheim,CA,92805,,,2023-01-24,1400.00,,Luncheon,001,C00687848,Planned Parenthood of Orange and San Bernadino Counties Community Action Fund PAC,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1508,,,ORG,S.E. Owens & Company,,,,,,"312 Clay Street, Suite 300",,Oakland,CA,94607,,,2023-01-17,350.00,,Accounting & Compliance Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1624,,,ORG,S.E. Owens & Company,,,,,,"312 Clay Street, Suite 300",,Oakland,CA,94607,,,2023-02-16,350.00,,Accounting & Compliance Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1884,,,ORG,S.E. Owens & Company,,,,,,"312 Clay Street, Suite 300",,Oakland,CA,94607,,,2023-03-31,350.00,,Accounting & Compliance Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1899,,,ORG,S.E. Owens & Company,,,,,,"312 Clay Street, Suite 300",,Oakland,CA,94607,,,2023-04-18,350.00,,Accounting & Compliance Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1965,,,ORG,S.E. Owens & Company,,,,,,"312 Clay Street, Suite 300",,Oakland,CA,94607,,,2023-05-12,350.00,,Accounting & Compliance Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB2079,,,ORG,S.E. Owens & Company,,,,,,"312 Clay Street, Suite 300",,Oakland,CA,94607,,,2023-06-16,350.00,,Accounting & Compliance Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1407,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-01-03,7.86,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1408,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-01-08,18.73,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1409,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-01-09,41.09,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1410,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-01-10,7.55,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1579,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-01-15,20.40,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1580,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-01-16,17.15,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1581,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-01-17,75.13,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1582,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-01-18,12.09,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1583,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-01-21,11.94,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1584,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-01-22,38.53,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1585,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-01-23,30.82,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1586,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-01-24,25.17,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1587,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-01-25,5.82,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1588,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-01-28,36.86,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1589,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-01-29,5.82,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1590,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-01-30,158.98,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1591,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-01-31,29.30,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1758,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-02-04,3.93,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1706,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-02-05,13.30,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1709,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-02-06,26.94,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1712,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-02-07,12.97,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1715,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-02-08,12.71,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1718,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-02-11,16.30,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1721,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-02-12,1.75,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1724,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-02-13,33.23,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1727,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-02-14,5.68,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1730,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-02-15,4.95,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1733,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-02-19,3.50,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1736,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-02-21,56.53,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1739,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-02-22,3.20,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1742,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-02-27,33.23,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1703,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-02-28,3.93,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1815,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-03-01,55.16,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1818,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-03-04,29.85,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1821,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-03-05,10.20,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1824,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-03-06,6.12,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1827,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-03-07,13.83,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1830,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-03-08,13.98,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1833,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-03-11,9.77,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1836,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-03-12,24.87,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1837,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-03-13,32.71,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1840,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-03-14,2.04,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1843,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-03-15,4.08,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1846,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-03-18,6.12,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1849,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-03-20,19.20,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1852,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-03-21,2.04,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1855,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-03-22,2.04,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00790790,EB1858,,,ORG,Stripe,,,,,,510 Townsend St,,San Francisco,CA,94103,,,2023-03-27,4.08,,Credit Card Fees,003,,,,,,,,,,,,,,,,,,,
