form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00309146,SB23.7438,,,CCM,BILL CASSIDY FOR US SENATE,,,,,,PO BOX 80505,,BATON ROUGE,LA,70898,G2024,,2024-01-25,1000.00,,CAMPAIGN EVENT,,C00543983,BILL CASSIDY FOR US SENATE,S4LA00107,CASSIDY,BILL,,,,S,LA,,,,,,,,,
SB23,C00309146,SB23.7434,,,CCM,CITIZENS FOR BOYLE,,,,,,PO BOX 14310,,PHILADELPHIA,PA,19115,G2024,,2024-01-23,1000.00,,CAMPAIGN EVENT,,C00543363,CITIZENS FOR BOYLE,H4PA13199,BOYLE,BRENDAN,,,,H,PA,02,,,,,,,,
SB23,C00309146,SB23.7443,,,CCM,DR. JOHN JOYCE FOR CONGRESS,,,,,,1002 LOGAN BLVD,STE 114 #237,ALTOONA,PA,16602,G2024,,2024-02-07,1000.00,,CAMPAIGN EVENT,,C00674259,DR. JOHN JOYCE FOR CONGRESS,H8PA13125,JOYCE,JOHN,,Dr.,,H,PA,13,,,,,,,,
SB23,C00309146,SB23.7463,,,CCM,FISCHBACH FOR CONGRESS,,,,,,P.O. BOX 190,,LITCHFIELD,MN,55355,G2024,,2024-03-21,1000.00,,CAMPAIGN EVENT,,C00717959,FISCHBACH FOR CONGRESS,H0MN07091,FISCHBACH,MICHELLE,,,,H,MN,07,,,,,,,,
SB23,C00309146,SB23.7461,,,CCM,FRIENDS OF DAVE JOYCE,,,,,,9856 Archer Ln,,Dublin,OH,430178914,G2024,,2024-03-14,1000.00,,CAMPAIGN EVENT,,C00527457,FRIENDS OF DAVE JOYCE,H2OH14064,JOYCE,DAVE,,,,H,OH,14,,,,,,,,
SB23,C00309146,SB23.7433,,,CCM,GRACE FOR NEW YORK,,,,,,P.O. BOX 656555,,FRESH MEADOWS,NY,11365,G2024,,2024-01-23,1000.00,,CAMPAIGN EVENT,,C00516666,GRACE FOR NEW YORK,H2NY06116,MENG,GRACE,,,,H,NY,06,,,,,,,,
SB23,C00309146,SB23.7450,,,CCM,GREG STEUBE FOR CONGRESS,,,,,,5317 FRUITVILLE RD,#102,SARASOTA,FL,342326402,G2024,,2024-02-27,1000.00,,CAMPAIGN EVENT,,C00671891,GREG STEUBE FOR CONGRESS,H8FL17053,STEUBE,GREG,,,,H,FL,17,,,,,,,,
SB23,C00309146,SB23.7462,,,CCM,HAL ROGERS FOR CONGRESS,,,,,,P.O. BOX 1214,,SOMERSET,KY,42502,G2024,,2024-03-20,1000.00,,CAMPAIGN EVENT,,C00116632,HAL ROGERS FOR CONGRESS,H0KY05015,ROGERS,HAROLD,DALLAS,,,H,KY,05,,,,,,,,
SB23,C00309146,SB23.7430,,,CCM,JARED MOSKOWITZ FOR CONGRESS,,,,,,P.O. BOX 8784,,CORAL SPRINGS,FL,33065,G2024,,2024-01-23,1000.00,,CAMPAIGN EVENT,,C00807628,JARED MOSKOWITZ FOR CONGRESS,H2FL22171,MOSKOWITZ,JARED,,,,H,FL,23,,,,,,,,
SB23,C00309146,SB23.7435,,,CCM,JOE NEGUSE FOR CONGRESS,,,,,,PO BOX 7142,,BOULDER,CO,80306,G2024,,2024-01-23,1000.00,,CAMPAIGN EVENT,,C00648253,JOE NEGUSE FOR CONGRESS,H8CO02160,NEGUSE,JOSEPH,,,,H,CO,02,,,,,,,,
SB23,C00309146,SB23.7460,,,PAC,OORAH! POLITICAL ACTION COMMITTEE,,,,,,P.O. BOX 3743,,CARMEL,IN,46082,G2024,,2024-03-14,1500.00,,CAMPAIGN EVENT,,,,S6IN00191,YOUNG,TODD,,,,S,IN,00,,,,,,,,
SB23,C00309146,SB23.7437,,,CCM,PEOPLE FOR BEN,,,,,,PO Box 25371,,Albuquerque,NM,87125,G2024,,2024-01-25,1000.00,,CAMPAIGN EVENT,,C00443689,PEOPLE FOR BEN,S0NM00058,LUJAN,BEN,RAY,,,S,NM,,,,,,,,,
SB23,C00309146,SB23.7431,,,CCM,SCANLON FOR CONGRESS,,,,,,P.O. BOX 263,,SWARTHMORE,PA,19081,G2024,,2024-01-23,1000.00,,CAMPAIGN EVENT,,C00669358,SCANLON FOR CONGRESS,H8PA07200,SCANLON,MARY,GAY,,,H,PA,05,,,,,,,,
SB23,C00309146,SB23.7429,,,CCM,SHAHEEN FOR SENATE,,,,,,P.O. BOX 33079,,WASHINGTON,DC,20033,G2024,,2024-01-17,2500.00,,CAMPAIGN EVENT,,C00457325,SHAHEEN FOR SENATE,S0NH00219,SHAHEEN,JEANNE,,,,S,NH,,,,,,,,,
SB23,C00309146,SB23.7436,,,CCM,SMUCKER FOR CONGRESS,,,,,,824 S MILLEDGE AVE.,,ATHENS,GA,30605,G2024,,2024-01-25,1000.00,,CAMPAIGN EVENT,,C00599464,SMUCKER FOR CONGRESS,H6PA16320,SMUCKER,LLOYD,,,,H,PA,11,,,,,,,,
SB23,C00309146,SB23.7432,,,CCM,WINNING FOR AMERICA PAC,,,,,,101 W ARGONNE DR #24,,ST LOUIS,MO,63122,G2024,,2024-01-23,3500.00,,CAMPAIGN EVENT,,C00826362,WINNING FOR AMERICA PAC,S2MO00544,SCHMITT,ERIC,,,,S,MO,,,,,,,,,
SB23,C00309146,SB23.7445,,,CCM,WOMEN SENATORS MAKING HISTORY,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,G2024,,2024-02-07,1000.00,,CAMPAIGN EVENT,,C00831255,,,,,,,,S,,,,,,,,,,
