form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00279216,B877352,,,CCM,Rick W. Allen for Congress,,,,,,P.O. Box 338,,Augusta,GA,30903,G2024,,2024-09-25,-1000.00,,Contribution,011,C00504019,,H2GA12121,Allen,Rick,W,,,H,GA,12,,,,,,,,Voided: Original check dated 06/27/2024
SB23,C00279216,B885632,,,CCM,Alaskans for Dan Sullivan,,,,,,3705 Arctic Blvd #447,,Anchorage,AK,99503,P2026,,2024-09-27,2000.00,,Contribution,011,C00570994,,S4AK00214,Sullivan,Dan,,,,S,AK, ,,,,,,,,
SB23,C00279216,B885640,,,CCM,Bilirakis for Congress,,,,,,5827 Colfax Ave.,,Alexandria,VA,22311,G2024,,2024-09-27,2000.00,,Contribution,011,C00408534,,H6FL09070,Bilirakis,Gus,,,,H,FL,12,,,,,,,,
SB23,C00279216,B885645,,,PAC,Blue Dog Political Action Committee,,,,,,P.O. Box 83142,,Gaithersburg,MD,20883,O2024,Not Applicable,2024-09-27,2000.00,,Contribution,011,C00305318,,,,,,,,,, ,,,,,,,,
SB23,C00279216,B885620,,,CCM,Boozman for Arkansas,,,,,,PO Box 671,,Rogers,AR,72757,P2028,,2024-09-27,2500.00,,Contribution,011,C00476317,,S0AR00150,Boozman,John,,,,S,AR, ,,,,,,,,
SB23,C00279216,B885618,,,COM,Cantwell Victory 2024,,,,,,401 2nd Avenue South Suite 303,,Seattle,WA,98104,O2024,Not Applicable,2024-09-27,2500.00,,Contribution,011,C00723189,,,,,,,,,, ,,,,,,,,
SB23,C00279216,B885630,,,CCM,Chip Roy for Congress,,,,,,6705 W. Hwy 290 Suite 50295,,Austin,TX,78735,G2024,,2024-09-27,1500.00,,Contribution,011,C00662767,,H8TX21307,Roy,Chip,,,,H,TX,21,,,,,,,,
SB23,C00279216,B885626,,,CCM,Dan Crenshaw for Congress,,,,,,PO Box 430965,,Houston,TX,77243,G2024,,2024-09-27,1000.00,,Contribution,011,C00660795,,H8TX02166,Crenshaw,Daniel,,,,H,TX,02,,,,,,,,
SB23,C00279216,B885638,,,CCM,Darren Soto for Congress,,,,,,660 Pennsylvania Avenue Suite #202,,Washington,DC,20003,G2024,,2024-09-27,1500.00,,Contribution,011,C00581074,,H6FL09179,Soto,Darren,,,,H,FL,09,,,,,,,,
SB23,C00279216,B886712,,,CCM,Deb Fischer for US Senate Inc.,,,,,,5555 South St,,Lincoln,NE,68506,G2024,,2024-09-27,3000.00,,Contribution,011,C00498907,,S2NE00094,Fischer,Deb,,,,S,NE, ,,,,,,,,
SB23,C00279216,B885631,,,PAC,E-PAC,,,,,,PO Box 500,,Glen Falls,NY,12801,O2024,Not Applicable,2024-09-27,2500.00,,Contribution,011,C00570945,,,,,,,,,, ,,,,,,,,
SB23,C00279216,B885642,,,CCM,Friends of Jim Clyburn,,,,,,499 South Capitol Street Suite 420,,Washington,DC,20003,G2024,,2024-09-27,2500.00,,Contribution,011,C00255562,,H2SC02042,Clyburn,James,E,,,H,SC,06,,,,,,,,
SB23,C00279216,B885627,,,CCM,Friends of Neal Dunn,,,,,,PO Box 10037,,Tallahassee,FL,32320,G2024,,2024-09-27,1000.00,,Contribution,011,C00582304,,H6FL02208,Dunn,Neal,,,,H,FL,02,,,,,,,,
SB23,C00279216,B885644,,,CCM,Glenn Ivey for Congress,,,,,,PO Box 2433,,Falls Church,VA,22042,G2024,,2024-09-27,1000.00,,Contribution,011,C00792283,,H2MD04315,Ivey,Glenn,,,,H,MD,04,,,,,,,,
SB23,C00279216,B885621,,,CCM,Grassley Committee Inc,,,,,,PO Box 1000,,Des Moines,IA,50304,P2028,,2024-09-27,1000.00,,Contribution,011,C00230482,,S0IA00028,Grassley,Charles,E,,,S,IA, ,,,,,,,,
SB23,C00279216,B885636,,,CCM,Hudson for Congress,,,,,,220 W. Windsor Ave,,Alexandria,VA,22301,G2024,,2024-09-27,3000.00,,Contribution,011,C00504522,,H2NC08185,Hudson,Richard,,,,H,NC,09,,,,,,,,
