form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00115527,15925038,,,ORG,Paradigm Technologies,,,,,,P.O. Box 6180,,Harrisburg,PA,17112,,,2023-07-20,48.75,0.00,Invoice # 5852- Computer Software,001,,,,,,,,,,,,,,,,,,,Invoice # 5852- Computer Software
SB21b,C00115527,15925039,,,ORG,"Sherman Dunn, P.C.",,,,,,"900 Seventh Street, NW",,Washington,DC,20001,,,2023-07-20,3690.00,0.00,PAC Services June 2023,001,,,,,,,,,,,,,,,,,,,PAC Services June 2023
SB21b,C00115527,15925040,,,ORG,Paradigm Technologies,,,,,,P.O. Box 6180,,Harrisburg,PA,17112,,,2023-07-27,1186.25,0.00,Invoice # 5862 - Computer Software,001,,,,,,,,,,,,,,,,,,,Invoice # 5862 - Computer Software
SB21b,C00115527,15925043,,,ORG,Quorum Analytics,,,,,,"One Thomas Circle, NW",6th Floor,Washington,DC,20005,,,2023-08-21,96000.00,0.00,PAC Outsourcing & Software,001,,,,,,,,,,,,,,,,,,,PAC Outsourcing & Software
SB21b,C00115527,15925044,,,ORG,"Sherman Dunn, P.C.",,,,,,"900 Seventh Street, NW",,Washington,DC,20001,,,2023-08-22,3270.00,0.00,Outsourcing Services July 2023,001,,,,,,,,,,,,,,,,,,,Outsourcing Services July 2023
SB21b,C00115527,15925045,,,ORG,Paradigm Technologies,,,,,,P.O. Box 6180,,Harrisburg,PA,17112,,,2023-08-22,292.50,0.00,Computer Software,001,,,,,,,,,,,,,,,,,,,Computer Software
SB21b,C00115527,15925047,,,ORG,Paradigm Technologies,,,,,,P.O. Box 6180,,Harrisburg,PA,17112,,,2023-09-08,32.50,0.00,Computer Software,001,,,,,,,,,,,,,,,,,,,Computer Software
SB21b,C00115527,15925049,,,ORG,"Sherman Dunn, P.C.",,,,,,"900 Seventh Street, NW",,Washington,DC,20001,,,2023-09-13,1020.00,0.00,August 2023 PAC Services,001,,,,,,,,,,,,,,,,,,,August 2023 PAC Services
SB21b,C00115527,15925050,,,ORG,Intuit,,,,,,2700 Coast Avenue,,Mountain View,CA,94043,,,2023-09-20,414.55,0.00,Quickbooks Subscription,001,,,,,,,,,,,,,,,,,,,Quickbooks Subscription
SB21b,C00115527,15925051,,,ORG,Novak Francella LLC,,,,,,"One Presidential Blvd, Ste. 330",,Bala Cynwyd,PA,19004,,,2023-09-29,4100.00,0.00,Professional Fees - Audit,001,,,,,,,,,,,,,,,,,,,Professional Fees - Audit
SB21b,C00115527,15925052,,,ORG,Bank of Labor,,,,,,756 Minnesota Avenue,,Kansas City,KS,10001,,,2023-07-16,95.20,0.00,Analysis Fee,001,,,,,,,,,,,,,,,,,,,Analysis Fee
SB21b,C00115527,15925053,,,ORG,Bank of Labor,,,,,,756 Minnesota Avenue,,Kansas City,KS,10001,,,2023-08-16,97.00,0.00,Analysis Fee,001,,,,,,,,,,,,,,,,,,,Analysis Fee
SB21b,C00115527,15925054,,,ORG,Bank of Labor,,,,,,756 Minnesota Avenue,,Kansas City,KS,10001,,,2023-09-18,81.20,0.00,Analysis Fee,001,,,,,,,,,,,,,,,,,,,Analysis Fee
SB21b,C00115527,15936590,,,ORG,"Sherman Dunn, P.C.",,,,,,"900 Seventh Street, NW",,Washington,DC,20001,,,2023-10-19,2220.00,0.00,September 2023 PAC Services,001,,,,,,,,,,,,,,,,,,,September 2023 PAC Services
SB21b,C00115527,16034809,,,ORG,Bank of Labor,,,,,,"815 Connecticut Avenue, N.W.",,Washington,DC,20006,,,2023-10-17,79.90,0.00,September Analysis Fee,001,,,,,,,,,,,,,,,,,,,September Analysis Fee
SB21b,C00115527,16034811,,,ORG,Bank of Labor,,,,,,"815 Connecticut Avenue, N.W.",,Washington,DC,20006,,,2023-11-16,84.50,0.00,October Analysis Fee,001,,,,,,,,,,,,,,,,,,,October Analysis Fee
SB21b,C00115527,16058108,,,ORG,Bank of Labor,,,,,,"815 Connecticut Avenue, N.W.",,Washington,DC,20006,,,2023-12-18,75.00,0.00,Analysis Fee,001,,,,,,,,,,,,,,,,,,,Analysis Fee
