form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00115527,15921005,,,CCM,Lucas Kunce For Missouri,,,,,,PO Box 1240,,Independence,MO,64051,G2024,,2023-08-24,5000.00,0.00,Direct Contribution,011,C00771972,Lucas Kunce For Missouri,,Kunce,Lucas,,,,S,MO,,,,,,,,,Direct Contribution
SB23,C00115527,15921014,,,CCM,Chris Deluzio For Congress,,,,,,PO Box 16210,,Pittsburgh,PA,15242,G2024,,2023-09-11,5000.00,0.00,Direct Contribution,011,C00787648,Chris Deluzio For Congress,,Deluzio,Chris,,Rep.,,H,PA,17,,,,,,,,Direct Contribution
SB23,C00115527,15921050,,,CCM,Mark Desaulnier For Congress,,,,,,600 Pennsylvania Ave Se,Unit 15180,Wasington,CA,20006,P2024,,2023-08-31,1000.00,0.00,Direct Contribution,011,C00554709,Mark Desaulnier For Congress,,DeSaulnier,Mark,,Rep.,,H,CA,10,,,,,,,,Direct Contribution
SB23,C00115527,15921051,,,CCM,Nikki For Congress,,,,,,PO Box 5171,,Springfield,IL,62705,G2024,,2023-09-15,1000.00,0.00,Direct Contribution,011,C00787812,Nikki For Congress,,Budzinski,Nikki,,Rep.,,H,IL,13,,,,,,,,Direct Contribution
SB23,C00115527,15924375,,,CCM,Pallone For Congress,,,,,,PO Box 3176,,Long Branch,NJ,07740,P2024,,2023-09-22,2000.00,0.00,Direct Contribution,011,C00226928,Pallone For Congress,,Pallone,Frank,,Rep.,Jr.,H,NJ,06,,,,,,,,Direct Contribution
SB23,C00115527,15924379,,,CCM,Jamie for Oregon,,,,,,PO Box 8750,,Bend,OR,97708,P2024,,2023-07-12,3000.00,0.00,Direct Contribution,011,C00845024,Jamie for Oregon,H8OR05230,McLeod-Skinner,Jamie,,,,H,OR,05,,,,,,,,Direct Contribution
SB23,C00115527,15924381,,,CCM,Cartwright For Congress,,,,,,PO Box 414,,Scranton,PA,18501,P2024,,2023-08-21,2500.00,0.00,Direct Contribution,011,C00509968,Cartwright For Congress,,Cartwright,Matt,,Rep.,,H,PA,08,,,,,,,,Direct Contribution
SB23,C00115527,15924389,,,CCM,Lucas Kunce For Missouri,,,,,,PO Box 1240,,Independence,MO,64051,G2024,,2023-08-25,500.00,0.00,Contribution over limit - voided check returned by campaign,011,C00771972,Lucas Kunce For Missouri,,Kunce,Lucas,,,,S,MO,,,,,,,,,Contribution over limit - voided check returned by campaign
SB23,C00115527,15935979,,,CCM,Landsman For Congress,,,,,,P.O. Box 68033,,Cincinnati,OH,45206,P2024,,2023-10-13,500.00,0.00,Direct Contribution,011,C00800276,Landsman For Congress,,Landsman,Greg,,Rep.,,H,OH,01,,,,,,,,Direct Contribution
SB23,C00115527,15935985,,,CCM,Donald Norcross For Congress,,,,,,PO Box 160,,Collingswood,NJ,08108,G2024,,2023-10-31,2900.00,0.00,Direct Contribution,011,C00558320,Donald Norcross For Congress,,Norcross,Donald,,Rep.,,H,NJ,01,,,,,,,,Direct Contribution
SB23,C00115527,15935987,,,CCM,Garamendi For Congress,,,,,,PO Box 2978,,Fairfield,CA,94533,P2024,,2023-10-31,1000.00,0.00,Direct Contribution,011,C00462697,Garamendi For Congress,H0CA10149,Garamendi,John,,Rep.,,H,CA,08,,,,,,,,Direct Contribution
SB23,C00115527,15936587,,,CCM,Lucas Kunce For Missouri,,,,,,PO Box 1240,,Independence,MO,64051,G2024,,2023-11-08,-500.00,0.00,Void - Lucas Kunce For Missouri,011,C00771972,Lucas Kunce For Missouri,,Kunce,Lucas,,,,S,MO,,,,,,,,,Void - Lucas Kunce For Missouri
SB23,C00115527,15936591,,,COM,Morelle Victory Fund,,,,,,PO Box 90914,,Rochester,NY,14609,,,2023-10-30,5000.00,0.00,Joint Fundraiser,011,,,,,,,,,,,,,,,,,,,Joint Fundraiser
SB23,C00115527,15949468,,,CCM,Jamie Raskin For Congress,,,,,,P.O. Box 5418,,Takoma Park,MD,20913,P2024,,2023-11-16,1000.00,0.00,Direct Contribution,011,C00575126,Jamie Raskin For Congress,,Raskin,Jamie,,Rep.,,H,MD,08,,,,,,,,Direct Contribution
SB23,C00115527,15991484,,,CCM,Mrvan For Congress,,,,,,PO Box 55,,Crown Point,IN,46308,G2024,,2023-11-28,2500.00,0.00,Direct Contribution,011,C00727529,Mrvan For Congress,,Mrvan,Frank,,Rep.,,H,IN,01,,,,,,,,Direct Contribution
SB23,C00115527,15996683,,,CCM,Montanans For Tester,,,,,,PO Box 1135,,Helena,MT,59624,P2024,,2023-12-07,500.00,0.00,Direct Contribution,011,C00412304,Montanans For Tester,S6MT00162,Tester,Jon,,Sen.,,S,MT,,,,,,,,,Direct Contribution
SB23,C00115527,16028725,,,PAC,Yinzer PAC,,,,,,"122 C Street, NW",Suite 360,Washington,DC,20001,,,2023-12-19,5000.00,0.00,Direct Contribution,011,C00830182,,,,,,,,,,,,,,,,,,Direct Contribution
SB23,C00115527,16028765,,,CCM,Stand With Sanchez,,,,,,PO Box 4006,,Whittier,CA,90607,P2024,,2023-12-08,5000.00,0.00,Direct Contribution,011,C00384057,Stand With Sanchez,,Sanchez,Linda,,Rep.,,H,CA,38,,,,,,,,Direct Contribution
