form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00685297,500560846,,,CCM,Andrea Salinas For Oregon,,,,,,PO Box 230985,,Tigard,OR,972810985,P2026,,2024-12-06,1000.00,0.00,Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB23,C00685297,500562588,,,CCM,Andrea Salinas For Oregon,,,,,,PO Box 230985,,Tigard,OR,972810985,P2026,,2024-12-20,1000.00,0.00,Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB23,C00685297,500562570,,,CCM,Barragan For Congress,,,,,,1840 S Gaffey St,# 421,San Pedro,CA,907315324,P2026,,2024-12-20,1000.00,0.00,Contribution,,C00577353,,,BARRAGAN,NANETTE,,,,H,CA,44,,,,,,,,
SB23,C00685297,500562569,,,CCM,Becca Balint For Vermont,,,,,,PO Box 291,,Burlington,VT,054020291,P2026,,2024-12-20,1000.00,0.00,Contribution,,C00797175,,,BALINT,REBECCA BECCA,,,,H,VT,01,,,,,,,,
SB23,C00685297,500560825,,,CCM,BONAMICI FOR CONGRESS,,,,,,PO Box 1632,,Beaverton,OR,970751632,P2026,,2024-12-06,1000.00,0.00,Contribution,,C00500421,,,BONAMICI,SUZANNE,,,,H,OR,01,,,,,,,,
SB23,C00685297,500562571,,,CCM,BONAMICI FOR CONGRESS,,,,,,PO Box 1632,,Beaverton,OR,970751632,P2026,,2024-12-20,1000.00,0.00,Contribution,,C00500421,,,BONAMICI,SUZANNE,,,,H,OR,01,,,,,,,,
SB23,C00685297,500555553,,,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,E2024,Recount,2024-11-26,5000.00,0.00,Contribution,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,02,,,,,,,,
SB23,C00685297,500560833,,,CCM,DEBBIE DINGELL FOR CONGRESS,,,,,,PO Box 972480,,Ypsilanti,MI,481970303,P2026,,2024-12-06,1000.00,0.00,Contribution,,C00558213,,,DINGELL,DEBBIE,,,,H,MI,12,,,,,,,,
SB23,C00685297,500562597,,,CCM,Debbie Wasserman Schultz For Congress,,,,,,1071 Twin Branch Ln,,Weston,FL,333262828,P2026,,2024-12-20,1000.00,0.00,Contribution,,C00385773,,,WASSERMAN SCHULTZ,DEBBIE,,,,H,FL,23,,,,,,,,
SB23,C00685297,500560845,,,CCM,Deborah Ross For Congress,,,,,,PO Box 28258,,Raleigh,NC,276118258,P2026,,2024-12-06,1000.00,0.00,Contribution,,C00729277,,,ROSS,DEBORAH,,,,H,NC,02,,,,,,,,
SB23,C00685297,500562587,,,CCM,Deborah Ross For Congress,,,,,,PO Box 28258,,Raleigh,NC,276118258,P2026,,2024-12-20,1000.00,0.00,Contribution,,C00729277,,,ROSS,DEBORAH,,,,H,NC,02,,,,,,,,
SB23,C00685297,500562576,,,CCM,DELBENE FOR CONGRESS,,,,,,PO Box 477,,Kirkland,WA,980830477,P2026,,2024-12-20,1000.00,0.00,Contribution,,C00459099,,,DELBENE,SUZAN,K,,,H,WA,01,,,,,,,,
SB23,C00685297,500560853,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,PO Box 2728,,Issaquah,WA,980270125,P2026,,2024-12-06,1000.00,0.00,Contribution,,C00652628,,,SCHRIER,KIM DR.,,Dr.,,H,WA,08,,,,,,,,
SB23,C00685297,500562590,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,PO Box 2728,,Issaquah,WA,980270125,P2026,,2024-12-20,1000.00,0.00,Contribution,,C00652628,,,SCHRIER,KIM DR.,,Dr.,,H,WA,08,,,,,,,,
