form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00137273,4612142,,,PAC,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),,,,,,1120 Connecticut Avenue NW,,Washington,DC,20036,,,2023-01-25,5000.00,0.00,,011,C00004275,,,,,,,,,,,,,,,,,,
SB23,C00137273,4612145,,,CCM,Torres For Congress,,,,,,PO Box 580303,,Bronx,NY,10458,P2024,,2023-01-25,1500.00,0.00,,011,C00699744,Torres For Congress,H0NY15160,Torres,Ritchie,,Rep.,,H,NY,15,,,,,,,,
SB23,C00137273,4625335,,,CCM,Lisa Blunt Rochester For Congress,,,,,,PO Box 9767,,Wilmington,DE,19809,P2024,,2023-06-02,2000.00,0.00,,011,C00590778,Lisa Blunt Rochester For Congress,H6DE00206,Blunt Rochester,Lisa,,Rep.,,H,DE,00,,,,,,,,
SB23,C00137273,4625342,,,CCM,Lisa Blunt Rochester For Congress,,,,,,PO Box 9767,,Wilmington,DE,19809,P2024,,2023-04-18,1000.00,0.00,,011,C00590778,Lisa Blunt Rochester For Congress,H6DE00206,Blunt Rochester,Lisa,,Rep.,,H,DE,00,,,,,,,,
SB23,C00137273,4625344,,,PAC,EQUALITY PAC,,,,,,PO BOX 15337,,Washington,DC,20003,,,2023-04-10,2500.00,0.00,,011,C00550970,,,,,,,,,,,,,,,,,,
SB23,C00137273,4625347,,,PAC,Mortgage Bankers Association PAC,,,,,,"1919 Pennsylvania Avenue, NW",,Washington,DC,20006,,,2023-05-22,1500.00,0.00,,011,C00004812,,,,,,,,,,,,,,,,,,
SB23,C00137273,4625348,,,COM,TEAM MCHENRY,,,,,,228 S. Washington St,Suite 115,Alexandria,VA,22314,,,2023-05-22,1000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00137273,4627762,,,CCM,Friends Of Mark Warner,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,22314,P2024,,2023-06-22,2500.00,0.00,,011,C00438713,Friends Of Mark Warner,S6VA00093,Warner,Mark,,Sen.,,S,VA,,,,,,,,,
SB23,C00137273,4627765,,,COM,Morelle Victory Fund,,,,,,P.O. BOX 90914,,Rochester,NY,14609,,,2023-06-22,1000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00137273,4627766,,,COM,Team Joyce for Pennsylvania,,,,,,824 S MILLEDGE AVE,SUITE 101,ATHENS,GA,30605,,,2023-06-22,1000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
