form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00824342,501177102,,,ORG,Austin Rodemaker for County Commissioner,,,,,,5150 Newland Ave,,Cheyenne,WY,820095568,P2024,,2024-06-18,5000.00,0.00,Contribution to Non-Federal Committee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,WY - Austin Rodemaker (Laramie County Commission)
SB29,C00824342,501167035,,,ORG,Bee Compliance,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2024-04-08,4000.00,0.00,Compliance Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501173748,,,ORG,Bee Compliance,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2024-05-07,4000.00,0.00,Compliance Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501177096,,,ORG,Bee Compliance,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2024-06-10,4000.00,0.00,Compliance Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501162766,,,ORG,Binkley for Montana,,,,,,PO Box 1601,,Hamilton,MT,598401601,P2024,,2024-04-16,450.00,0.00,Contribution to Non-Federal Committee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,MT - Michele Binkley (SD-85)
SB29,C00824342,501167037,,,ORG,Blue Moon Strategies,,,,,,10207 Carson Pl,,Silver Spring,MD,209011813,,,2024-04-01,1000.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501167044,,,ORG,Blue Moon Strategies,,,,,,10207 Carson Pl,,Silver Spring,MD,209011813,,,2024-04-30,1000.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501177098,,,ORG,Blue Moon Strategies,,,,,,10207 Carson Pl,,Silver Spring,MD,209011813,,,2024-06-03,1000.00,0.00,Strategic Consulting - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501177097,,,ORG,Blueprint Public Affairs,,,,,,968 N Terrace Hills Dr,,Salt Lake City,UT,841034005,,,2024-06-10,29664.16,0.00,List Acquisition - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00824342,501182211,,,ORG,Blueprint Public Affairs,,,,,,968 N Terrace Hills Dr,,Salt Lake City,UT,841034005,P2024,,2024-06-17,98.88,0.00,Non-Federal In-Kind; List Acquisition - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Patrick Belmont (HD03)
SB29,C00824342,501182212,,,ORG,Blueprint Public Affairs,,,,,,968 N Terrace Hills Dr,,Salt Lake City,UT,841034005,P2024,,2024-06-17,98.88,0.00,Non-Federal In-Kind; List Acquisition - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Jessica Wignall (HD39)
SB29,C00824342,501182213,,,ORG,Blueprint Public Affairs,,,,,,968 N Terrace Hills Dr,,Salt Lake City,UT,841034005,P2024,,2024-06-17,255.73,0.00,Non-Federal In-Kind; List Acquisition - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Lori Spruance (SD24)
SB29,C00824342,501182214,,,ORG,Blueprint Public Affairs,,,,,,968 N Terrace Hills Dr,,Salt Lake City,UT,841034005,P2024,,2024-06-17,255.73,0.00,Non-Federal In-Kind; List Acquisition - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Alisa Van Langeveld (SD08)
SB29,C00824342,501182215,,,ORG,Blueprint Public Affairs,,,,,,968 N Terrace Hills Dr,,Salt Lake City,UT,841034005,P2024,,2024-06-17,811.46,0.00,Non-Federal In-Kind; List Acquisition - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Alisa Allred Mercer (Davis School Board)
SB29,C00824342,501182216,,,ORG,Blueprint Public Affairs,,,,,,968 N Terrace Hills Dr,,Salt Lake City,UT,841034005,P2024,,2024-06-17,255.73,0.00,Non-Federal In-Kind; List Acquisition - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Monnica Manuel (SD16)
SB29,C00824342,501182217,,,ORG,Blueprint Public Affairs,,,,,,968 N Terrace Hills Dr,,Salt Lake City,UT,841034005,P2024,,2024-06-17,1059.43,0.00,Non-Federal In-Kind; List Acquisition - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,UT - Jason Allen (State School Board)
SB29,C00824342,501177099,,,ORG,Busse for Montana,,,,,,PO Box 8537,,Kalispell,MT,599041537,P2024,,2024-06-04,1120.00,0.00,Contribution to Non-Federal Committee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,MT - Ryan Busse (MT-GOV)
SB29,C00824342,501179843,,,ORG,Busse for Montana,,,,,,PO Box 8537,,Kalispell,MT,599041537,G2024,,2024-06-04,1120.00,0.00,Contribution to Non-Federal Committee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,MT - Ryan Busse (MT-GOV)
SB29,C00824342,501167077,,,ORG,Cindy Kai for Legislature,,,,,,1621 I Ave,,Thurston,NE,680623040,P2024,,2024-04-19,2500.00,0.00,Contribution to Non-Federal Committee - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,NE - Cindy Kai (LD17)
