form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00491936,500027304,,,CCM,Bob Casey For Senate,,,,,,30 S 15Th St,Ste 400,Philadelphia,PA,191024826,P2024,,2023-06-28,5000.00,0.00,Contribution - Federal,,C00431056,,,Casey,Robert,P.,,Jr.,S,PA,00,,,,,,,,
SB23,C00491936,500027307,,,PAC,CANTWELL VICTORY 2024,,,,,,401 2Nd Ave S,Ste 303,Seattle,WA,981042862,,,2023-06-29,2000.00,0.00,Contribution - Federal,,C00723189,CANTWELL VICTORY 2024,,,,,,,,,,,,,,,,,
SB23,C00491936,500027184,,,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,806140953,P2024,,2023-03-31,5000.00,0.00,Contribution - Federal,,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB23,C00491936,500027305,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,P2024,,2023-06-28,5000.00,0.00,Contribution - Federal,,C00834218,,,SLOTKIN,ELISSA,,,,S,MI,00,,,,,,,,
SB23,C00491936,500027308,,,CCM,Friends Of Mazie Hirono,,,,,,PO Box 677,,Honolulu,HI,968090677,P2024,,2023-06-29,5000.00,0.00,Contribution - Federal,,C00420760,,,Hirono,Mazie,,,,S,HI,00,,,,,,,,
SB23,C00491936,500027182,,,CCM,Friends Of Sherrod Brown,,,,,,PO Box 76187,,Washington,DC,200136187,P2024,,2023-03-29,5000.00,0.00,Contribution - Federal,,C00264697,,,Brown,Sherrod,,,,S,OH,00,,,,,,,,
SB23,C00491936,500027306,,,CCM,Gillibrand For Senate,,,,,,236 Massachusetts Ave NE,Ste 110,Washington,DC,200024980,P2024,,2023-06-28,5000.00,0.00,Contribution - Federal,,C00413914,,,Gillibrand,Kirsten,,,,S,NY,00,,,,,,,,
SB23,C00491936,500027183,,,CCM,Martin Heinrich For Senate,,,,,,PO Box 25763,,Albuquerque,NM,871250763,P2024,,2023-03-29,5000.00,0.00,Contribution - Federal,,C00434563,,,Heinrich,Martin Trevor,,,,S,NM,00,,,,,,,,
SB23,C00491936,500027185,,,CCM,Montanans For Tester,,,,,,PO Box 1135,,Helena,MT,596241135,P2024,,2023-03-31,5000.00,0.00,Contribution - Federal,,C00412304,,,Tester,Jon,,,,S,MT,00,,,,,,,,
SB23,C00491936,500027309,,,CCM,Montanans For Tester,,,,,,PO Box 1135,,Helena,MT,596241135,G2024,,2023-06-29,5000.00,0.00,Contribution - Federal,,C00412304,,,Tester,Jon,,,,S,MT,00,,,,,,,,
SB23,C00491936,500027181,,,CCM,Rosen For Nevada,,,,,,PO Box 27195,,Las Vegas,NV,891261195,P2024,,2023-02-16,5000.00,0.00,Contribution - Federal,,C00606939,,,Rosen,Jacky,,,,S,NV,00,,,,,,,,
SB23,C00491936,500027186,,,CCM,Tammy Baldwin For Senate,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2023-04-03,5000.00,0.00,Contribution - Federal,,C00326801,,,Baldwin,Tammy,,,,S,WI,00,,,,,,,,
