form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00881987,SE.4115,,,ORG,ASCENT MEDIA LLC,,,,,,1001 CONNECTICUT AVE NW,STE 206,WASHINGTON,DC,20036,G2024,,2024-09-02,41095.00,2024-09-03,4503864.23,DIGITAL MEDIA PRODUCTION,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-10-15,
SE,C00881987,SE.4125,,,ORG,ASCENT MEDIA LLC,,,,,,1001 CONNECTICUT AVE NW,STE 206,WASHINGTON,DC,20036,G2024,,2024-09-09,40040.00,2024-09-10,5192642.23,DIGITAL MEDIA PRODUCTION,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-10-15,
SE,C00881987,SE.4144,,,ORG,ASCENT MEDIA LLC,,,,,,1001 CONNECTICUT AVE NW,STE 206,WASHINGTON,DC,20036,G2024,,2024-09-23,41310.00,2024-09-24,10052713.70,DIGITAL MEDIA PRODUCTION,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-10-15,
SE,C00881987,SE.4119,,,ORG,IMGE LLC,,,,,,1401 H STREET NW,STE 550,WASHINGTON,DC,20005,G2024,,2024-09-02,1962153.85,2024-08-23,1962153.85,DIGITAL MEDIA,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-10-15,
SE,C00881987,SE.4121,,,ORG,IMGE LLC,,,,,,1401 H STREET NW,STE 550,WASHINGTON,DC,20005,G2024,,2024-09-02,269230.77,2024-08-23,2231384.62,TEXT MESSAGES,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-10-15,
SE,C00881987,SE.4126,,,ORG,IMGE LLC,,,,,,1401 H STREET NW,STE 550,WASHINGTON,DC,20005,G2024,,2024-09-09,269230.77,2024-08-23,2500615.39,TEXT MESSAGES,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-10-15,
SE,C00881987,SE.4127,,,ORG,IMGE LLC,,,,,,1401 H STREET NW,STE 550,WASHINGTON,DC,20005,G2024,,2024-09-09,1962153.84,2024-08-23,4462769.23,DIGITAL MEDIA,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-10-15,
SE,C00881987,SE.4132,,,ORG,IMGE LLC,,,,,,1401 H STREET NW,STE 550,WASHINGTON,DC,20005,G2024,,2024-09-16,2102307.70,2024-09-11,7294949.93,DIGITAL MEDIA,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-10-15,
SE,C00881987,SE.4133,,,ORG,IMGE LLC,,,,,,1401 H STREET NW,STE 550,WASHINGTON,DC,20005,G2024,,2024-09-16,288461.54,2024-09-11,7583411.47,TEXT MESSAGES,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-10-15,
SE,C00881987,SE.4145,,,ORG,IMGE LLC,,,,,,1401 H STREET NW,STE 550,WASHINGTON,DC,20005,G2024,,2024-09-23,2102307.69,2024-09-11,9685719.16,DIGITAL MEDIA,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-10-15,
SE,C00881987,SE.4149,,,ORG,IMGE LLC,,,,,,1401 H STREET NW,STE 550,WASHINGTON,DC,20005,G2024,,2024-09-23,288461.54,2024-09-11,9974180.70,TEXT MESSAGES,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-10-15,
SE,C00881987,SE.4138,,,ORG,RED MAVERICK MEDIA LLC,,,,,,1426 N 3RD STREET,SUITE 310,HARRISURG,PA,17102,G2024,,2024-09-20,648738.00,2024-09-09,5152602.23,PRINTING/POSTAGE,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-10-15,
SE,C00881987,SE.4151,,,ORG,RED MAVERICK MEDIA LLC,,,,,,1426 N 3RD STREET,SUITE 310,HARRISURG,PA,17102,G2024,,2024-09-25,37223.00,2024-09-19,10011403.70,PRINTING/POSTAGE,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-10-15,
SE,C00881987,SE.4155,,,ORG,RED MAVERICK MEDIA LLC,,,,,,1426 N 3RD STREET,SUITE 310,HARRISURG,PA,17102,G2024,,2024-09-30,648738.00,2024-09-24,10701451.70,PRINTING/POSTAGE,,C00881987,O,P00009423,HARRIS,KAMALA,,,,P,,,HOBBS,CABELL,,,,2024-10-15,
