form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00606962,SE.208360,,,ORG,"ACORN Graphix, LLC",,,,,,3634 Woodpath Drive,,Florissant,MO,63031,G2024,,2024-10-23,395.00,2024-10-25,1982007.77,Graphic Design 1841890,,C00606962,S,P00009423,HARRIS,KAMALA,,,,P,,,Boland,Michael,,,,2024-12-05,
SE,C00606962,SE.208361,,,ORG,Angle Mastagni Matthews Political Strategies,,,,,,507 N Sylvania Ave,,Fort Worth,TX,76111,G2024,,2024-11-05,60000.00,2024-11-08,2229743.88,phone banking,,C00606962,S,P00009423,HARRIS,KAMALA,,,,P,,,Boland,Michael,,,,2024-12-05,
SE,C00606962,SE.208575,,,ORG,Base Builder,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2024,,2024-10-21,22750.00,2024-10-21,851.98,canvassing 1836056,,C00606962,O,H4VA02060,COTTER SMASAL,MISSY,,,,H,02,VA,Boland,Michael,,,,2024-12-05,X
SE,C00606962,SE.208576,,,ORG,Base Builder,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2024,,2024-10-21,22750.00,2024-10-21,851.98,canvassing 1836056,,C00606962,S,S2VA00142,KAINE,TIMOTHY MICHAEL,,,,S,,VA,Boland,Michael,,,,2024-12-05,X
SE,C00606962,SE.208365,,,ORG,Base Builder,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2024,,2024-10-22,7603.80,2024-10-22,116453.80,canvassing 1823264,,C00606962,S,S6PA00217,CASEY,ROBERT P. JR.,,,,S,,PA,Boland,Michael,,,,2024-12-05,
SE,C00606962,SE.208366,,,ORG,Base Builder,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2024,,2024-10-11,45622.81,2024-10-22,1294343.94,canvassing 1823264,,C00606962,S,P00009423,HARRIS,KAMALA,,,,P,,,Boland,Michael,,,,2024-12-05,
SE,C00606962,SE.208373,,,ORG,Base Builder,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2024,,2024-08-27,48000.00,2024-10-24,1438039.27,canvassing 1813335,,C00606962,S,P00009423,HARRIS,KAMALA,,,,P,,,Boland,Michael,,,,2024-12-05,
SE,C00606962,SE.208374,,,ORG,Base Builder,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2024,,2024-09-04,100000.00,2024-10-24,1538039.27,canvassing 1814322,,C00606962,S,P00009423,HARRIS,KAMALA,,,,P,,,Boland,Michael,,,,2024-12-05,
SE,C00606962,SE.208375,,,ORG,Base Builder,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2024,,2024-09-13,100000.00,2024-10-24,1638039.27,canvassing 1815420,,C00606962,S,P00009423,HARRIS,KAMALA,,,,P,,,Boland,Michael,,,,2024-12-05,
SE,C00606962,SE.208376,,,ORG,Base Builder,,,,,,77 Sands Street,6th Floor,Brooklyn,NY,11201,G2024,,2024-09-18,29000.00,2024-10-24,1667039.27,canvassing 1818314,,C00606962,S,P00009423,HARRIS,KAMALA,,,,P,,,Boland,Michael,,,,2024-12-05,
