form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00226548,BD58659D826294CEF89B,,,COM,Andrew Murr Campaign,,,,,,P.O. Box 125,,Junction,TX,768490125,P2024,,2024-04-01,-1000.00,,VOID - Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00226548,BE22B70DE63FD4F469B2,,,COM,Friends of Matt Bradford,,,,,,PO Box 349,,Norristown,PA,194040349,G2024,,2024-04-08,5000.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00226548,BB79E511B283F40FFB05,,,COM,Friends of Jerry Cirino,,,,,,8651 Kirtland-Chardon Road,,Kirtland,OH,440948608,G2024,,2024-04-08,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00226548,B5AFCC63EBE794D5493E,,,COM,Citizens for Kail,,,,,,PO Box 94,,Beaver,PA,150090094,G2024,,2024-04-08,2500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00226548,B8B2D5163B143456C937,,,COM,Friends of Gene Yaw,,,,,,P.O. Box 792,,Harrisburg,PA,171080792,G2024,,2024-04-08,1000.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00226548,BBA14385BDF174D95960,,,COM,Aument for Senate,,,,,,P.O. Box 412,,Harrisburg,PA,171080412,P2026,,2024-04-08,2500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00226548,B34943D0E246C49D8912,,,COM,Pennsylvania Senate Republican Campaign Committee,,,,,,PO Box 792,,Harrisburg,PA,171080792,G2024,,2024-04-08,5000.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00226548,BB8FE34DDE89B4935A61,,,COM,Pennsylvania House Republican Campaign Committee,,,,,,P.O. Box 11787,,Harrisburg,PA,171081787,O2024,Other,2024-04-09,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00226548,B478C7CFF66A54EC986B,,,COM,Chavez for Ohio,,,,,,65 E State St,Ste 270,Columbus,OH,432154213,G2024,,2024-04-09,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00226548,B8AF55031864F4BADB22,,,COM,The Brooks Landgraf Campaign,,,,,,P.O. Box 13146,,Odessa,TX,797683146,O2024,TX Election,2024-04-25,-1000.00,,VOID - Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00226548,B6C7DEAE3129A41C99E7,,,COM,Jose Menendez Campaign,,,,,,P. O. Box 100833,,San Antonio,TX,782018833,O2024,TX Election,2024-04-25,-2500.00,,VOID - Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00226548,BDD934E60FE1E4B30B3F,,,COM,Trey Martinez Fischer Campaign,,,,,,6410 Laurelhill Drive,,San Antonio,TX,782294235,O2024,Cycle,2024-04-25,-2000.00,,VOID - Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00226548,BACB77176673A4B729DC,,,COM,Armando Martinez Campaign,,,,,,P. O. Box 1651,,Weslaco,TX,785991651,O2024,Cycle,2024-04-25,-1000.00,,VOID - Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
