form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00247403,SB23.59681,,,CCM,ELISE STEFANIK FOR CONGRESS,,,,,,PO BOX 500,,GLENS FALLS,NY,12801,,,2023-11-08,5000.00,,Earmarked Donations,,C00547893,ELISE STEFANIK FOR CONGRESS,,,,,,,H,NY,21,,,,,,,,
SB23,C00247403,SB23.59702,,,CCM,MARC FOR US INC.,,,,,,PO BOX 5158,,POUGHKEEPSIE,NY,12602,,,2023-11-28,17550.00,,Earmarked Contributions to Marc Molinaro,,C00789586,MARC FOR US INC.,,,,,,,H,NY,19,,,,,,,,
SB23,C00247403,SB23.59684,,,CCM,NANCY MACE FOR CONGRESS,,,,,,295 SEVEN FARMS DRIVE,SUITE C-186,CHARLESTON,SC,29492,,,2023-11-13,1025.00,,Earmarked Donations,,C00710103,NANCY MACE FOR CONGRESS,,,,,,,H,SC,01,,,,,,,,
SB23,C00247403,SB23.59677,,,CCM,NIKKI HALEY FOR PRESIDENT,,,,,,186 SEVEN FARMS DR,,DANIEL ISLAND,SC,29492,,,2023-11-02,100.00,,Earmarked Donations - Nikki Haley for President,011,C00833392,NIKKI HALEY FOR PRESIDENT,,,,,,,P,,00,,,,,,,,
SB23,C00247403,SB23.59700,,,CCM,NIKKI HALEY FOR PRESIDENT,,,,,,186 SEVEN FARMS DR,,DANIEL ISLAND,SC,29492,,,2023-11-22,100.00,,Earmarked Donations - Nikki Haley for President,011,C00833392,NIKKI HALEY FOR PRESIDENT,,,,,,,P,,00,,,,,,,,
SB23,C00247403,SB23.59706,,,CCM,SCHNEIDER FOR CONGRESS,,,,,,PO BOX 1318,,DEERFIELD,IL,60015,,,2023-11-30,16400.00,,Earmarked Donations,,C00495952,SCHNEIDER FOR CONGRESS,,,,,,,H,IL,10,,,,,,,,
SB23,C00247403,SB23.59675,,,CCM,TED CRUZ FOR SENATE,,,,,,815 A BRAZOS,PMB 550,AUSTIN,TX,78701,,,2023-11-02,50.00,,Earmarks,,C00492785,,,,,,,,S,TX,00,,,,,,,,
SB23,C00247403,SB23.59712,,,CCM,TESTER VICTORY FUND,,,,,,3242 CUMMINS WAY,,MISSOULA,MT,59802,,,2023-11-08,5000.00,,Ben Chouake conduit donation to Jon Tester,011,C00791392,MORGAN MCGARVEY FOR CONGRESS,,,,,,,H,KY,03,,,,,,,X,
SB23,C00247403,SB23.59714,,,CCM,TESTER VICTORY FUND,,,,,,3242 CUMMINS WAY,,MISSOULA,MT,59802,,,2023-11-08,5000.00,,Esther Chouake conduit donation to Jon Tester,011,C00791392,MORGAN MCGARVEY FOR CONGRESS,,,,,,,H,KY,03,,,,,,,X,
SB23,C00247403,SB23.59695,,,CCM,TORRES FOR CONGRESS,,,,,,77-02 19TH RD,,EAST ELMHURST,NY,11370,,,2023-11-22,42586.00,,Earmarked Contributions to Ritchie Torres,,C00699744,TORRES FOR CONGRESS,,,,,,,H,NY,15,,,,,,,,
