form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00177469,EB359070,,,COM,Brian Fitzpatrick for All of Us,,,,,,P.O. Box 939,,Langhorne,PA,19047,P2024,,2023-10-24,1500.00,,,011,C00607416,Brian Fitzpatrick for All of Us,,Fitzpatrick,Brian,,,,H,PA,01,,,,,,,,
SB23,C00177469,EB359081,,,CCM,Bucshon for Congress,,,,,,P.O. Box 250,,Newburgh,IN,47629,P2024,,2023-10-24,1000.00,,,011,C00468256,Bucshon for Congress,,Bucshon,Larry,,,,H,IN,08,,,,,,,,
SB23,C00177469,EB358521,,,COM,Cole for Congress,,,,,,P.O. Box 722256,,Norman,OK,73070,P2024,,2023-10-16,1000.00,,,011,C00379735,Cole for Congress,,Cole,Tom,,,,H,OK,04,,,,,,,,
SB23,C00177469,EB359093,,,COM,Country Roads PAC,,,,,,P.O. Box 1387,,Charleston,WV,25325,,,2023-10-26,-5000.00,,Voided Check; Originally issued 8/22/23,011,C00484402,Country Roads PAC,,PAC,Leadership,,,,,,,,,,,,,,
SB23,C00177469,EB359094,,,COM,Country Roads PAC,,,,,,P.O. Box 1387,,Charleston,WV,25325,,,2023-10-26,5000.00,,,011,C00484402,Country Roads PAC,,PAC,Leadership,,,,,,,,,,,,,,
SB23,C00177469,EB359082,,,CCM,Curtis for Congress,,,,,,P.O. Box 296,,Provo,UT,84603,P2024,,2023-10-24,1000.00,,,011,C00647339,Curtis for Congress,,Curtis,John,,,,H,UT,03,,,,,,,,
SB23,C00177469,EB358522,,,COM,Denali Leadership PAC,,,,,,901 N Washington Street,Suite 700,Alexandria,VA,22314,,,2023-10-16,5000.00,,,011,C00438291,Denali Leadership PAC,,PAC,Leadership,,,,,,,,,,,,,,
SB23,C00177469,EB358523,,,CCM,Dr. John Joyce for Congress,,,,,,1002 Logan Boulevard,"Suite 114, #237",Atloona,PA,16602,P2024,,2023-10-16,1000.00,,,011,C00674259,Dr. John Joyce for Congress,,Joyce,Dr. John,,,,H,PA,13,,,,,,,,
SB23,C00177469,EB359083,,,COM,Emmer for Congress,,,,,,P.O. Box 279,,Elk River,MN,55330,P2024,,2023-10-24,2000.00,,,011,C00545749,Emmer for Congress,,Jr.,Thomas Earl Emmer,,,,H,MN,06,,,,,,,,
SB23,C00177469,EB359085,,,COM,Friends of Dan Kildee,,,,,,P.O. Box 248,,Flint,MI,48501,P2024,,2023-10-23,1000.00,,,011,C00499947,Friends of Dan Kildee,,Kildee,Dan,,,,H,MI,08,,,,,,,,
SB23,C00177469,EB359078,,,CCM,Friends of Dave Joyce,,,,,,9856 Archer Lane,,Dublin,OH,43017,P2024,,2023-10-16,1000.00,,,011,C00527457,Friends of Dave Joyce,,Joyce,Dave,,,,H,OH,14,,,,,,,,
SB23,C00177469,EB359086,,,COM,Garret Graves for Congress,,,,,,P.O. Box 64845,,Baton Rouge,LA,70896,P2024,,2023-10-24,1000.00,,,011,C00558486,Garret Graves for Congress,,Graves,Garret,,,,H,LA,06,,,,,,,,
SB23,C00177469,EB358524,,,CCM,Greg Pence for Congress,,,,,,P.O. Box 275,,Taylorsville,IN,47280,P2024,,2023-10-16,1000.00,,,011,C00658401,Greg Pence for Congress,,Pence,Greg,,,,H,IN,06,,,,,,,,
SB23,C00177469,EB358525,,,CCM,Julia Brownley for Congress,,,,,,P.O. Box 2018,,Thousand Oaks,CA,91358,P2024,,2023-10-16,1000.00,,,011,C00513077,Julia Brownley for Congress,,Brownley,Julia,,,,H,CA,26,,,,,,,,
SB23,C00177469,EB359087,,,COM,Kaptur for Congress,,,,,,545 E. Town Street,,Columbus,OH,20003,P2024,,2023-10-24,1000.00,,,011,C00154625,Kaptur for Congress,,Kaptur,Marcy,,,,H,OH,09,,,,,,,,
SB23,C00177469,EB358526,,,CCM,Kevin Mullin for Congress,,,,,,P.O. Box 869,,Belmont,CA,94002,P2024,,2023-10-16,1000.00,,,011,C00795005,Kevin Mullin for Congress,,Mullin,Kevin,,,,H,CA,15,,,,,,,,
SB23,C00177469,EB358527,,,COM,LGBTQ Victory Fund Federal PAC,,,,,,"1225 Eye St. NW., Suite 525",,Washington,DC,20005,,,2023-10-16,1000.00,,,011,C00476978,LGBTQ Victory Fund Federal PAC,,Committee,General Purpose,,,,,,,,,,,,,,
SB23,C00177469,EB358530,,,COM,Matsui for Congress,,,,,,P.O. Box 1738,,Sacramento,CA,95812,G2024,,2023-10-10,883.42,,,011,C00409219,Matsui for Congress,,Matsui,Doris,,,,H,CA,07,,,,,,,,
SB23,C00177469,EB358528,,,CCM,Mike Garcia for Congress,,,,,,"9070 Irvine Center Drive, #150",,Irvine,CA,92618,P2024,,2023-10-16,1000.00,,,011,C00701102,Mike Garcia for Congress,,Garcia,Mike,,,,H,CA,27,,,,,,,,
SB23,C00177469,EB359088,,,CCM,Nevadans for Steven Horsford,,,,,,P.O. Box 336664,,North Las Vegas,NV,89033,P2024,,2023-10-24,1500.00,,,011,C00668228,Nevadans for Steven Horsford,,Horsford,Steven,,,,H,NV,04,,,,,,,,
SB23,C00177469,EB359089,,,CCM,Nevadans for Steven Horsford,,,,,,P.O. Box 336664,,North Las Vegas,NV,89033,P2024,,2023-10-24,1000.00,,,011,C00668228,Nevadans for Steven Horsford,,Horsford,Steven,,,,H,NV,04,,,,,,,,
SB23,C00177469,EB358531,,,COM,Pacific Gas and Electric Company,,,,,,"300 Lakeside Dr., Suite 210",,Oakland,CA,94612,G2024,,2023-10-10,116.58,,In-kind to Matsui for Congress 10/20/23,011,,Pacific Gas and Electric Company,,,,,,,,,,,,,,,,,
SB23,C00177469,EB358533,,,COM,Pacific Gas and Electric Company,,,,,,"300 Lakeside Dr., Suite 210",,Oakland,CA,94612,P2024,,2023-10-10,114.58,,In-kind to Swalwell for Congress 10/17/23,011,,Pacific Gas and Electric Company,,,,,,,,,,,,,,,,,
SB23,C00177469,EB359663,,,COM,Pacific Gas and Electric Company,,,,,,"300 Lakeside Dr., Suite 210",,Oakland,CA,94612,G2024,,2023-10-26,-116.58,,Refund from Matsui for Congress; Originally Issued 10/10/23,011,,Pacific Gas and Electric Company,,,,,,,,,,,,,,,,,
SB23,C00177469,EB358529,,,COM,Paul Tonko for Congress,,,,,,911 Central Avenue #221,,Albany,NY,12206,P2024,,2023-10-16,1500.00,,,011,C00450049,Paul Tonko for Congress,,Tonko,Paul,,,,H,NY,20,,,,,,,,
SB23,C00177469,EB359091,,,COM,Sustainable Energy and Environment Coalition PAC (SEEC PAC),,,,,,"One Park Row, 5th Floor",,Providence,RI,02903,,,2023-10-24,2500.00,,,011,C00581785,Sustainable Energy and Environment Coalition PAC (SEEC PAC),,Committee,General Purpose,,,,,,,,,,,,,,
SB23,C00177469,EB358532,,,COM,Swalwell for Congress,,,,,,P.O. Box 2847,,Dublin,CA,94568,P2024,,2023-10-10,4885.42,,,011,C00502294,Swalwell for Congress,,Swalwell,Eric,,,,H,CA,14,,,,,,,,
SB23,C00177469,EB359090,,,CCM,Westerman for Congress,,,,,,P.O. Box 21097,,Hot Springs,AR,71903,P2024,,2023-10-24,2000.00,,,011,C00548180,Westerman for Congress,,Westerman,Bruce,,,,H,AR,04,,,,,,,,
