form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00144774,BFCFB7FB0DB2142119CB,,,CCM,Crawford For Congress,,,,,,PO Box 16956,,Jonesboro,AR,72403,G2024,,2024-05-06,2500.00,,Contribution to Committee,,C00462374,Crawford For Congress,H0AR01083,Crawford,Rick,,Rep.,,H,AR,01,,,,,,,,,
SB23,C00144774,BB2A75E1E80F64D24B12,,,CCM,Bera For Congress,,,,,,PO Box 582496,,Elk Grove,CA,95758,G2024,,2024-05-06,2000.00,,Contribution to Committee,,C00461061,Bera For Congress,H0CA03078,Bera,Ami,,Rep.,,H,CA,06,,,,,,,,,
SB23,C00144774,BD81B14E6BAA04A26800,,,CCM,Pete Aguilar For Congress,,,,,,PO Box 10954,,San Bernardino,CA,924230954,G2024,,2024-05-06,2500.00,,Contribution to Committee,,C00510461,Pete Aguilar For Congress,H2CA31125,Aguilar,Pete,,Rep.,,H,CA,33,,,,,,,,,
SB23,C00144774,BD73250354D544AFEA1C,,,CCM,Dr. Raul Ruiz For Congress,,,,,,PO Box 3433,,Palm Desert,CA,92261,G2024,,2024-05-06,2000.00,,Contribution to Committee,,C00502575,Dr. Raul Ruiz For Congress,H2CA36439,Ruiz,Raul,,Rep.,,H,CA,25,,,,,,,,,
SB23,C00144774,BCBD5BDA035E746FCA6B,,,CCM,Kaine For Virginia,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,223146233,G2024,,2024-05-06,1000.00,,Contribution to Committee,,C00495358,Kaine For Virginia,S2VA00142,Kaine,Tim,,Sen.,,S,VA,,,,,,,,,,
SB23,C00144774,B6CF2172359774008840,,,CCM,JUDY CHU FOR CONGRESS,,,,,,16633 VENTURA BLVD # 1008,,ENCINO,CA,91436,G2024,,2024-05-06,2000.00,,Contribution to Committee,,C00458125,JUDY CHU FOR CONGRESS,H0CA32101,Chu,Judy,,Rep.,,H,CA,28,,,,,,,,,
SB23,C00144774,B09D86E1D27C0458BA6B,,,CCM,Graves For Congress,,,,,,P.O. Box 201,,Platte City,MO,640790201,G2024,,2024-05-06,2500.00,,Contribution to Committee,,C00359034,Graves For Congress,H0MO06073,Graves,Sam,,Rep.,,H,MO,06,,,,,,,,,
SB23,C00144774,B2E3166AA33464402AFB,,,CCM,"MOORE FOR WEST VIRGINIA, INC.",,,,,,PO BOX 603,,HARPERS FERRY,WV,25425,P2024,,2024-05-06,1500.00,,Contribution to Committee,,C00828947,"MOORE FOR WEST VIRGINIA, INC.",H4WV02205,Moore,Riley,,,,H,WV,02,,,,,,,,,
SB23,C00144774,BE73CBA24DD2C4CCAB81,,,CCM,Hoyer For Congress,,,,,,700 13th Street Nw,Suite 600,Washington,DC,20005,P2024,,2024-05-06,2500.00,,Contribution to Committee,,C00140715,Hoyer For Congress,H2MD05155,Hoyer,Steny,,Rep.,,H,MD,05,,,,,,,,,
SB23,C00144774,B619C875D0C5A47E99B1,,,CCM,Valadao For Congress,,,,,,5132 North Palm Avenue,#227,Fresno,CA,93704,G2024,,2024-05-06,1000.00,,Contribution to Committee,,C00499392,Valadao For Congress,H2CA20094,Valadao,David,,Rep.,,H,CA,22,,,,,,,,,
SB23,C00144774,B64A3815125934708949,,,COM,Power PAC of the Edison Electric Institute,,,,,,"701 Pennsylvania Ave., NW",,Washington,DC,20004,O2024,Cycle,2024-05-06,5000.00,,Contribution to Committee,,C00095869,Power PAC of the Edison Electric Institute,,,,,,,,,,,,,,,,,,
SB23,C00144774,B1AB0819D9C284A049B6,,,CCM,DEBORAH ROSS FOR CONGRESS,,,,,,PO BOX 28258,,RALEIGH,NC,27611,G2024,,2024-05-06,2000.00,,Contribution to Committee,,C00729277,DEBORAH ROSS FOR CONGRESS,H0NC02125,Ross,Deborah,,Rep.,,H,NC,02,,,,,,,,,
SB23,C00144774,B8CEAC5CF37194FB9A34,,,CCM,KEVIN BISHOP FOR CONGRESS,,,,,,PO BOX 1356,,EASLEY,SC,29641,P2024,,2024-05-06,1000.00,,Contribution to Committee,,C00871996,KEVIN BISHOP FOR CONGRESS,H4SC03236,Bishop,Kevin,Daniel,,,H,SC,03,,,,,,,,,
SB23,C00144774,B929D48DFA62849C389D,,,PAC,Do Right Bayou,,,,,,PO BOX 64845,,Baton Rouge,LA,70896,O2024,Cycle,2024-05-06,5000.00,,Contribution to Committee,,C00635557,Do Right Bayou,,,,,,,,,,,,,,,,,,
SB23,C00144774,B8A7EFA29A5A34E7B9BE,,,PAC,Turquoise PAC,,,,,,611 Pennsylvania Ave SE,#143,Washington,DC,20003,O2024,Cycle,2024-05-06,5000.00,,Contribution to Committee,,C00517235,Turquoise PAC,,,,,,,,,,,,,,,,,,
SB23,C00144774,B36EBBA647889489EAC0,,,PAC,HOGAN VICTORY FUND,,,,,,2077 SOMERVILLE ROAD,SUITE 206,ANNAPOLIS,MD,21401,O2024,Cycle,2024-05-06,5000.00,,Contribution to Committee,,C00869024,HOGAN VICTORY FUND,,,,,,,,,,,,,,,,,,
SB23,C00144774,B6A9927161DA04AD39B6,,,PAC,Alamo PAC,,,,,,919 Congress Ave,Suite 1400,Austin,TX,787012114,O2024,Cycle,2024-05-06,2500.00,,Contribution to Committee,,C00387464,Alamo PAC,,,,,,,,,,,,,,,,,,
SB23,C00144774,B32D75EEDE0924C3383A,,,PAC,Wild and Wonderful PAC,,,,,,"2308 Mount Vernon Avenue, #707",,Alexandria,VA,223011328,O2024,Cycle,2024-05-06,5000.00,,Contribution to Committee,,C00489336,Wild and Wonderful PAC,,,,,,,,,,,,,,,,,,
