form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00681825,SB21B-987175,,,ORG,"ACTION COMMITTEE MARKETING, LLC",,,,,,698 OLDFIELD COMMONS DR,,GREENWOOD,IN,46142,,,2024-03-31,11981.78,35054.13,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987177,,,ORG,"AMERICAN MARKETING SERVICES, INC",,,,,,8 THE GREEN SUITE 16769,,DOVER,DE,19901,,,2024-03-31,44605.16,171358.34,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987179,,,ORG,"AVERY SERVICES, LLC",,,,,,990 SPRUCE STREET,SUITE 202,LAWRENCE,NJ,08648,,,2024-03-31,3793.61,10628.02,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987183,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-03-05,4709.32,43592.65,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987185,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-03-12,2438.04,43592.65,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987187,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-03-18,2147.28,43592.65,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987189,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-03-26,1211.43,43592.65,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987191,,,ORG,CONTACT LOGISTIC CORP,,,,,,1712 PIONEER AVE,STE 135,CHEYENNE,WY,82001,,,2024-03-31,7722.43,40525.07,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987193,,,ORG,DENNIS SLOCUMB,,,,,,7702 F MARKER ROAD,,MIDDLETOWN,MD,217698231,,,2024-03-13,388.48,388.48,RENT EXPENSE,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987195,,,ORG,"DS3 MARKETING, LLC",,,,,,1607 PONCE DE LEON AVE,SUITE GM08,SAN JUAN,PR,00909,,,2024-03-31,4633.23,114406.05,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987197,,,ORG,"EMPX, INC",,,,,,3590 N ZARAGOZA,SUITE B130 #30,EL PASO,TX,79936,,,2024-03-31,9428.49,22733.92,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987199,,,ORG,"GSI, INC",,,,,,"6655 CHICAGO ROAD, SUITE A",,WARREN,MI,48092,,,2024-03-31,47579.92,175357.84,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987211,,,ORG,INTERNATIONAL UNION OF POLICE OFFICERS,,,,,,5632 BEE RIDGE ROAD STE 200,,SARASOTA,FL,34233,,,2024-03-15,215.53,31772.84,401K REIMBURSEMENT,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987205,,,ORG,INTERNATIONAL UNION OF POLICE OFFICERS,,,,,,5632 BEE RIDGE ROAD STE 200,,SARASOTA,FL,34233,,,2024-03-15,350.00,31772.84,IT SERVICES REIMBURSEMENT,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987213,,,ORG,INTERNATIONAL UNION OF POLICE OFFICERS,,,,,,5632 BEE RIDGE ROAD STE 200,,SARASOTA,FL,34233,,,2024-03-15,462.55,31772.84,HEALTH INSURANCE REIMBURSEMENT,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987201,,,ORG,INTERNATIONAL UNION OF POLICE OFFICERS,,,,,,5632 BEE RIDGE ROAD STE 200,,SARASOTA,FL,34233,,,2024-03-15,500.00,31772.84,GOVERNMENTAL STRATEGIC CONSULTING,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987203,,,ORG,INTERNATIONAL UNION OF POLICE OFFICERS,,,,,,5632 BEE RIDGE ROAD STE 200,,SARASOTA,FL,34233,,,2024-03-15,500.00,31772.84,GOVERNMENTAL STRATEGIC CONSULTING,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987207,,,ORG,INTERNATIONAL UNION OF POLICE OFFICERS,,,,,,5632 BEE RIDGE ROAD STE 200,,SARASOTA,FL,34233,,,2024-03-15,2120.00,31772.84,LEGISLATIVE SERVICES,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987209,,,ORG,INTERNATIONAL UNION OF POLICE OFFICERS,,,,,,5632 BEE RIDGE ROAD STE 200,,SARASOTA,FL,34233,,,2024-03-15,6659.04,31772.84,PAYROLL REIMBURSEMENT,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987215,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-03-05,4913.76,42811.17,PHONEBANK PAYROLL SERVICES,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987217,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-03-12,2373.89,42811.17,PHONEBANK PAYROLL SERVICES,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987219,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-03-18,2185.69,42811.17,PHONEBANK PAYROLL SERVICES,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987221,,,ORG,LAV SERVICES LLC,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-03-26,1196.16,42811.17,PHONEBANK PAYROLL SERVICES,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987223,,,ORG,"M&D LOGISTICS, LLC",,,,,,680 S CACHE STREET,SUITE 100-10219,JACKSON,WY,83001,,,2024-03-31,1296.00,3972.00,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987227,,,ORG,"OFFICE EDGE, LLC",,,,,,"94 WANAQUE AVE, #185",,POMTON LAKES,NJ,07442,,,2024-03-31,484.60,5028.85,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987229,,,ORG,"POLITICAL RESPONSE, LLC",,,,,,30 N GOULD STREET,SUITE R,SHERIDAN,WY,82801,,,2024-03-31,2883.59,14861.64,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987231,,,ORG,"PRO SPEAKING, LLC",,,,,,"8020 SHERIDAN BLVD, C-320",,WESTMINSTER,CO,80003,,,2024-03-31,42768.61,107719.06,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987233,,,ORG,RALLYPAY,,,,,,995 MARKET STREET,FLOOR 2,SAN FRANCISO,CA,94103,,,2024-03-31,29.00,4830.98,COMBINED 'OFF THE TOP' CREDIT CARD CHARGEBACKS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987235,,,ORG,RALLYPAY,,,,,,995 MARKET STREET,FLOOR 2,SAN FRANCISO,CA,94103,,,2024-03-31,1437.61,4830.98,COMBINED 'OFF THE TOP' CC TRANSACTION FEES MAR,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987237,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,,,2024-03-05,4025.48,34452.14,CAGING AND DATABASE SERVICES,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00681825,SB21B-987239,,,ORG,STANDARD DATA SERVICES LLC,,,,,,513 MILL AVE SE,SUITE 206,NEW PHILADELPHIA,OH,44663,,,2024-03-12,1988.94,34452.14,CAGING AND DATABASE SERVICES,003,,,,,,,,,,,,,,,,,00000,,
