form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00346361,13336438,,,CCM,Fleischmann for Congress,,,,,,"499 S Capitol St., SW",Suite 420,Washington,DC,20003,G2024,,2024-09-10,2000.00,0.00,Contribution to Candidate Committee,011,C00461822,Fleischmann for Congress,H0TN03254,Fleischmann,Charles,,Rep.,,H,TN,03,,,,,,,,Contribution to Candidate Committee
SB23,C00346361,13336439,,,CCM,Mario Diaz-Balart For Congress,,,,,,8724 Sw 72nd St,# 420,Miami,FL,331733512,G2024,,2024-09-25,2000.00,0.00,Contribution to federal candidate,011,C00376087,Mario Diaz-Balart For Congress,H2FL25018,Diaz-Balart,Mario,,Rep.,,H,FL,26,,,,,,,,Contribution to federal candidate
SB23,C00346361,13336440,,,CCM,Dr John Joyce For Congress,,,,,,1002 Logan Blvd,Ste 114 #237,Altoona,PA,16602,G2024,,2024-09-25,1000.00,0.00,Contribution to federal candidate,011,C00674259,Dr John Joyce For Congress,H8PA13125,Joyce,John,,Rep.,,H,PA,13,,,,,,,,Contribution to federal candidate
SB23,C00346361,13336441,,,CCM,Pete Aguilar For Congress,,,,,,PO Box 10954,,San Bernardino,CA,92423,G2024,,2024-09-24,1000.00,0.00,Contribution to federal candidate,011,C00510461,Pete Aguilar For Congress,H2CA31125,Aguilar,Pete,,Rep.,,H,CA,33,,,,,,,,Contribution to federal candidate
SB23,C00346361,13336442,,,CCM,Friends of John Barrasso,,,,,,PO Box 52008,,Casper,WY,82605,G2024,,2024-09-23,1500.00,0.00,Contribution to federal candidate,011,C00436386,Friends of John Barrasso,S6WY00068,Barrasso,John,,Sen.,MD,S,WY,,,,,,,,,Contribution to federal candidate
SB23,C00346361,13336443,,,CCM,Cartwright For Congress,,,,,,PO Box 414,,Scranton,PA,18501,G2024,,2024-09-23,2000.00,0.00,Contribution to federal candidate,011,C00509968,Cartwright For Congress,H2PA17079,Cartwright,Matt,,Rep.,,H,PA,08,,,,,,,,Contribution to federal candidate
SB23,C00346361,13336444,,,CCM,Simpson for Congress,,,,,,213 Ashby Street,,Alexandria,VA,22305,G2024,,2024-09-23,2500.00,0.00,Contribution to federal candidate,011,C00331397,Simpson for Congress,H8ID02064,Simpson,Mike,,,,H,ID,02,,,,,,,,Contribution to federal candidate
SB23,C00346361,13336445,,,CCM,Fleischmann for Congress,,,,,,"499 S Capitol St., SW",Suite 420,Washington,DC,20003,G2024,,2024-09-23,2000.00,0.00,Contribution to federal candidate,011,C00461822,Fleischmann for Congress,H0TN03254,Fleischmann,Charles,,Rep.,,H,TN,03,,,,,,,,Contribution to federal candidate
SB23,C00346361,13336446,,,CCM,Friends of Jim Clyburn,,,,,,"499 South Capitol Street SW, Ste 4",,Washington,DC,20003,G2024,,2024-09-24,2000.00,0.00,Contribution to federal candidate,011,C00255562,Friends of Jim Clyburn,H2SC02042,Clyburn,James E.,,,,H,SC,06,,,,,,,,Contribution to federal candidate
SB23,C00346361,13336447,,,CCM,Guy for Congress,,,,,,P.O. Box 23177,,Pittsburgh,PA,15222,G2024,,2024-09-11,2000.00,0.00,Contribution to federal candidate,011,C00657833,Guy for Congress,H8PA18199,Reschenthaler,Guy,,,,H,PA,14,,,,,,,,Contribution to federal candidate
SB23,C00346361,13336448,,,CCM,Bob Casey for U.S. Senate,,,,,,PO Box 58746,,Philadelphia,PA,19102,G2024,,2024-09-10,2000.00,0.00,Contribution to federal candidate,011,C00431056,Bob Casey for U.S. Senate,S6PA00217,Casey,Robert,,,Jr.,S,PA,,,,,,,,,Contribution to federal candidate
SB23,C00346361,13336450,,,CCM,Donald Norcross For Congress,,,,,,PO Box 160,,Collingswood,NJ,08108,G2024,,2024-09-23,1000.00,0.00,Contribution to federal candidate,011,C00558320,Donald Norcross For Congress,H4NJ01084,Norcross,Donald,,Rep.,,H,NJ,01,,,,,,,,Contribution to federal candidate
SB23,C00346361,13336451,,,CCM,Dan Newhouse For Congress,,,,,,PO Box 10949,,Yakima,WA,989091949,G2024,,2024-09-23,2000.00,0.00,Contribution to federal candidate,011,C00559393,Dan Newhouse For Congress,H4WA04104,Newhouse,Dan,,Rep.,,H,WA,04,,,,,,,,Contribution to federal candidate
