form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00163832,B867392,,,CCM,Friends of Austin Davis,,,,,,PO Box 304,,McKeesport,PA,15134,P2026,,2024-04-04,-500.00,,P-2026 Lt. Governor  PA,011,,,,Davis,Austin,,,,,PA, ,,,,,,,,Voided: Original check dated 03/07/24
SB29,C00163832,B869404,,,CCM,Friends of Austin Davis,,,,,,PO Box 304,,McKeesport,PA,15134,P2026,,2024-04-09,500.00,,P-2026 Lt. Governor  PA,011,,,,Davis,Austin,,,,,PA, ,,,,,,,,
SB29,C00163832,B869574,,,CCM,Citizens for Joshua Kail,,,,,,PO Box 84,,Beaver,PA,15009,G2024,,2024-04-09,500.00,,G-2024 State House 15 PA,011,,,,Kail,Joshua,,,,H,PA,15,,,,,,,,
SB29,C00163832,B869575,,,CCM,People for Matzie,,,,,,315 Wilson Avenue,,Ambridge,PA,15003,G2024,,2024-04-09,500.00,,G-2024 State House 16 PA,011,,,,Matzie,Robert,,,,H,PA,16,,,,,,,,
SB29,C00163832,B869576,,,CCM,Friends of Kristin Phillips-Hill,,,,,,PO Box 156,,Jacobus,PA,17407,G2026,,2024-04-09,500.00,,G-2026 State Senate 28 PA,011,,,,Phillips-Hill,Kristin,,,,S,PA,28,,,,,,,,
SB29,C00163832,B869577,,,CCM,Friends of Pat Stefano,,,,,,PO Box 412,,Harrisburg,PA,17108,G2026,,2024-04-09,500.00,,G-2026 State Senate 32 PA,011,,,,Stefano,Pat,,,,S,PA,32,,,,,,,,
SB29,C00163832,B870265,,,PTY,West Virginia Republican Senate Committee,,,,,,PO Box 11316,,Charleston,WV,25339,O2024,Not Applicable,2024-04-18,1000.00,,State Party Cmte,011,,,,,,,,,,, ,,,,,,,,
SB29,C00163832,B870277,,,CCM,Committee to Elect JB Akers,,,,,,815 Cedar Road,,Charleston,WV,25314,P2024,,2024-04-18,500.00,,P-2024 State House 55 WV,011,,,,Akers,James,R,,,H,WV,55,,,,,,,,
SB29,C00163832,B870281,,,CCM,Mark Carter for House,,,,,,1091 Green Meadow Rd,,Charleston,WV,25314,P2024,,2024-04-18,250.00,,P-2024 State House 57 WV,011,,,,Carter,Mark,,,,H,WV,57,,,,,,,,
SB29,C00163832,B870274,,,CCM,Wayne Clark for Delegate,,,,,,397 Davis St.,,Charles Town,WV,25414,P2024,,2024-04-18,250.00,,P-2024 State House 99 WV,011,,,,Clark,Wayne,M,,,H,WV,99,,,,,,,,
