form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00754598,500438648,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-01-16,13390.75,0.00,Transfer of Joint Committee Proceeds,,C00550970,,,,,,,,,,,,,,,,,,
SB22,C00754598,500438649,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-02-08,27929.44,0.00,Transfer of Joint Committee Proceeds,,C00550970,,,,,,,,,,,,,,,,,,
SB22,C00754598,500438650,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-02-28,19449.76,0.00,Transfer of Joint Committee Proceeds,,C00550970,,,,,,,,,,,,,,,,,,
SB22,C00754598,500438651,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-03-26,7838.82,0.00,Transfer of Joint Committee Proceeds,,C00550970,,,,,,,,,,,,,,,,,,
SB22,C00754598,500438656,,,PAC,La Bamba PAC,,,,,,PO Box 15320,,Washington,DC,200030320,,,2024-01-12,2094.37,0.00,Transfer of Joint Committee Proceeds,,C00753947,,,,,,,,,,,,,,,,,,
SB22,C00754598,500438652,,,PAC,La Bamba PAC,,,,,,PO Box 15320,,Washington,DC,200030320,,,2024-01-16,10958.86,0.00,Transfer of Joint Committee Proceeds,,C00753947,,,,,,,,,,,,,,,,,,
SB22,C00754598,500438653,,,PAC,La Bamba PAC,,,,,,PO Box 15320,,Washington,DC,200030320,,,2024-02-08,23274.53,0.00,Transfer of Joint Committee Proceeds,,C00753947,,,,,,,,,,,,,,,,,,
SB22,C00754598,500438654,,,PAC,La Bamba PAC,,,,,,PO Box 15320,,Washington,DC,200030320,,,2024-02-28,4653.05,0.00,Transfer of Joint Committee Proceeds,,C00753947,,,,,,,,,,,,,,,,,,
SB22,C00754598,500438655,,,PAC,La Bamba PAC,,,,,,PO Box 15320,,Washington,DC,200030320,,,2024-03-26,4665.96,0.00,Transfer of Joint Committee Proceeds,,C00753947,,,,,,,,,,,,,,,,,,
SB22,C00754598,500438660,,,CCM,Torres for Congress,,,,,,PO Box 15320,,Washington,DC,200030320,,,2024-01-16,15323.83,0.00,Transfer of Joint Committee Proceeds,,C00699744,,,Torres,Ritchie,John,,,H,NY,15,,,,,,,,
SB22,C00754598,500438661,,,CCM,Torres for Congress,,,,,,PO Box 15320,,Washington,DC,200030320,,,2024-01-16,1578.82,0.00,Transfer of Joint Committee Proceeds,,C00699744,,,Torres,Ritchie,John,,,H,NY,15,,,,,,,,
SB22,C00754598,500438662,,,CCM,Torres for Congress,,,,,,PO Box 15320,,Washington,DC,200030320,,,2024-01-16,10355.19,0.00,Transfer of Joint Committee Proceeds,,C00699744,,,Torres,Ritchie,John,,,H,NY,15,,,,,,,,
SB22,C00754598,500438663,,,CCM,Torres for Congress,,,,,,PO Box 15320,,Washington,DC,200030320,,,2024-01-16,3064.77,0.00,Transfer of Joint Committee Proceeds,,C00699744,,,Torres,Ritchie,John,,,H,NY,15,,,,,,,,
SB22,C00754598,500438657,,,CCM,Torres for Congress,,,,,,PO Box 15320,,Washington,DC,200030320,,,2024-02-08,33797.57,0.00,Transfer of Joint Committee Proceeds,,C00699744,,,Torres,Ritchie,John,,,H,NY,15,,,,,,,,
SB22,C00754598,500438658,,,CCM,Torres for Congress,,,,,,PO Box 15320,,Washington,DC,200030320,,,2024-02-28,58621.02,0.00,Transfer of Joint Committee Proceeds,,C00699744,,,Torres,Ritchie,John,,,H,NY,15,,,,,,,,
SB22,C00754598,500438659,,,CCM,Torres for Congress,,,,,,PO Box 15320,,Washington,DC,200030320,,,2024-03-27,29012.96,0.00,Transfer of Joint Committee Proceeds,,C00699744,,,Torres,Ritchie,John,,,H,NY,15,,,,,,,,
