form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00147512,500477843,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-05,408.15,0.00,Contribution processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500478232,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-12,600.52,0.00,Contribution processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500479142,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-19,636.88,0.00,Contribution processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500479772,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-26,637.75,0.00,Contribution processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500480520,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-11-30,450.43,0.00,Contribution processing fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500479776,,,ORG,Addison Strategies,,,,,,205 Yoakum Pkwy,Unit 1524,Alexandria,VA,223043840,,,2023-11-22,46000.00,0.00,Administrative & Managerial Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500478230,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-11-10,100.98,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500481010,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-11-29,190.75,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500481008,,,ORG,Buffer,,,,,,300 Brannan St,Ste 404,San Francisco,CA,941071872,,,2023-11-27,50.88,0.00,Social media outreach services,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500477909,,,ORG,CBC Pac,,,,,,455 Massachusetts Ave NW,,Washington,DC,200012621,,,2023-11-03,3000.00,0.00,Fundraising event expenses,,,,,,,,,,,,,,,,,,,,
