form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00040279,D77F9A1D9B28F310FB9,,,COM,ANAMARIE A. FARIAS FOR STATE ASSEMBLY 2024,,,,,,1127 11th St.,#609,Sacramento,CA,95814,,,2024-06-17,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,6CD073AD173B6E88460,,,COM,Anna Caballero for State Treasurer 2026,,,,,,"921 11th St., #904",,Sacramento,CA,95814,,,2024-06-17,3000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,36342CC63CDE1C99CDF,,,COM,Ben Watson Campaign,,,,,,100 Riverview Drive,,Savannah,GA,31404,,,2024-06-17,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,623AC77443E5DBDE443,,,COM,Bill Cowsert Campaign,,,,,,PO Box 512,,Athens,GA,30603,,,2024-06-17,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,91F449B9804E3A6AC9E,,,COM,Blanca Rubio for Assembly 2024,,,,,,921 11th St. Suite 904,,Sacramento,CA,95814,,,2024-06-17,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,3B06943C20794A223FB,,,COM,California Democratic Party (non-federal),,,,,,1414 K ST.,#250,Sacramento,CA,95814,,,2024-06-17,11000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,4DF9FC4C6C5C6DEF6D3,,,COM,Catherine Blakespear for Senate 2026,,,,,,1700 Tribute Road #201,,Sacramento,CA,95815,,,2024-06-17,2000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,2E72B451BB26C5C93B5,,,COM,Chuck Hufstetler Campaign,,,,,,3 Orchard Spring Dr.,,Rome,GA,30165,,,2024-06-17,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,A7833A1B089C0FD69F5,,,COM,Cottie Petrie-Norris for Assembly 2024,,,,,,1100 O St. #200,,Sacramento,CA,95814,,,2024-06-17,2000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,950FBF169741B8753C9,,,COM,Danny Mathis Campaign,,,,,,PO Box 122,,Armuchee,GA,30105,,,2024-06-17,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,AE1F9D9D3BF97B89BFB,,,COM,Darlene Taylor Campaign,,,,,,PO Box 6580,,Thomasville,GA,31758,,,2024-06-17,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,7FE72FE61D6A64EC58E,,,COM,Deborah Silcox Campaign,,,,,,6300 Powers Ferry Rd.,"Suite 600, #177",Atlanta,GA,30339,,,2024-06-17,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,FA583604D82E70EDD06,,,COM,Dr. Jasmeet Bains for Assembly 2024,,,,,,1100 O St. Suite 200,,Sacramento,CA,95814,,,2024-06-17,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,3DFD8881DE0FDAB4C22,,,COM,Eddie Lumsden Campaign,,,,,,PO Box 122,,Armuchee,GA,30105,,,2024-06-17,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,79B5D2B519B5684EC03,,,COM,Friends of Drew Echols,,,,,,7132 Sloan Stephens,,Alto,GA,30510,,,2024-06-17,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,0AAFECB624C5E679D44,,,COM,Gallagher for Assembly 2024,,,,,,4202 H St.,,Sacramento,CA,95819,,,2024-06-17,3000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,5509C1FC3AE78F01D9C,,,COM,Georgia First Leadership Committee,,,,,,PO Box 20036,,Atlanta,GA,30325,,,2024-06-17,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,BFA8BB421BD910F099C,,,COM,Greg Wallis for Assembly 2024,,,,,,921 11th St. Suite 701,,Sacramento,CA,95814,,,2024-06-17,3500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,7461AFF10396154787A,,,COM,Heath Flora for Assembly 2024,,,,,,4202 H St.,,Sacramento,CA,95819,,,2024-06-17,2000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,3247C4BD1966087F039,,,COM,Hoover for Assembly 2024,,,,,,"1127 11th St., #226",,Sacramento,CA,95814,,,2024-06-17,3500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,4C00BF749D444B570D3,,,COM,Houston Gaines Campaign,,,,,,P.O. Box 1203,,Athens,GA,30603,,,2024-06-17,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,016D2328DB38153DBE5,,,COM,Jan Jones Campaign,,,,,,12850 Highway 9,Suite 600-356,Milton,GA,30004,,,2024-06-17,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,C2D6B2D50EA26A03017,,,COM,Joe Patterson for Assembly 2024,,,,,,4202 H St,,Sacramento,CA,95819,,,2024-06-17,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,B2D1A4A1CA525E13998,,,COM,John LaHood Campaign,,,,,,PO Box 5500,,Valdosta,GA,31603,,,2024-06-17,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,59272F646AEA18BCBFD,,,COM,Jon Burns Campaign,,,,,,PO Box 1000,,Springfield,GA,31329,,,2024-06-17,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,A8F99D84A81A8A6A7EE,,,COM,Katie Dempsey Campaign,,,,,,3 Central Plaza # 360,,Rome,GA,30161,,,2024-06-17,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00040279,D194653F713F3B23E03,,,COM,Kay Kirkpatrick Campaign,,,,,,2146 Roswell Road,,Marietta,GA,30062,,,2024-06-17,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
