form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00477653,B882265,,,CCM,Adrian Smith for Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,20003,G2024,,2024-09-04,2500.00,,Contribution,011,C00412890,,H6NE03115,Smith,Adrian,,,,H,NE,03,,,,,,,,
SB23,C00477653,B882251,,,CCM,Bice for Congress,,,,,,5827 Colfax Ave.,,Alexandria,VA,22311,G2024,,2024-09-04,2500.00,,Contribution,011,C00703843,,H0OK05205,Bice,Stephanie,,,,H,OK,05,,,,,,,,
SB23,C00477653,B882451,,,PAC,Build the Bench PAC,,,,,,499 S Capitol St SW Ste 420,,Washington,DC,20003,O2024,Not Applicable,2024-09-04,5000.00,,Contribution,011,C00794198,Build the Bench PAC,,,,,,,,, ,,,,,,,,
SB23,C00477653,B882383,,,CCM,Carol For Congress,,,,,,228 S Washington St. Ste 115,,Alexandria,VA,22314,G2024,,2024-09-04,2500.00,,Contribution,011,C00653220,,H8WV03097,Miller,Carol,,,,H,WV,01,,,,,,,,
SB23,C00477653,B882381,,,CCM,Diana DeGette for Congress Inc.,,,,,,228 2nd Street S.E.,,Washington,DC,20003,G2024,,2024-09-04,2500.00,,Contribution,011,C00311639,,H6CO01141,DeGette,Diana,L,,,H,CO,01,,,,,,,,
SB23,C00477653,B882382,,,CCM,Don Davis for NC,,,,,,PO Box 511,,Snow Hill,NC,28580,G2024,,2024-09-04,2500.00,,Contribution,011,C00795211,,H2NC02287,Davis,Don,,,,H,NC,01,,,,,,,,
SB23,C00477653,B882259,,,CCM,Feenstra for Congress,,,,,,5827 Colfax Ave.,,Alexandria,VA,22311,G2024,,2024-09-04,5000.00,,Contribution,011,C00693663,,H0IA04145,Feenstra,Randy,,,,H,IA,04,,,,,,,,
SB23,C00477653,B882255,,,CCM,Finstad for Congress,,,,,,2776 S. Arlington Mill Drive #161,,Arlington,VA,22206,G2024,,2024-09-04,2500.00,,Contribution,011,C00807743,,H2MN01223,Finstad,Brad,,,,H,MN,01,,,,,,,,
SB23,C00477653,B882254,,,CCM,Friends of Glenn Thompson,,,,,,Post Office Box 15632,,Washington,DC,20003,G2024,,2024-09-04,2500.00,,Contribution,011,C00444620,,H8PA05071,Thompson,Glenn,,,,H,PA,15,,,,,,,,
SB23,C00477653,B882243,,,CCM,Friends of Lucy McBath,,,,,,415 New Jersey Avenue SE - #1,,Washington,DC,20003,G2024,,2024-09-04,2500.00,,Contribution,011,C00672295,,H8GA06393,McBath,Lucia,K,,,H,GA,06,,,,,,,,
