form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00448373,SB21B.I17319,,,ORG,BACK PORCH BUSINESS SOLUTIONS,,,,,,P.O. BOX 25204,,LITTLE ROCK,AR,72221,,,2024-04-01,7000.00,,ACCOUNTING SERVICES CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00448373,SB21B.I17320,,,ORG,CENTENNIAL BANK,,,,,,13910 CANTRELL ROAD,,LITTLE ROCK,AR,72223,,,2024-04-01,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00448373,SB21B.I17321,,,ORG,CM DIGITAL STRATEGIES,,,,,,9910 LONGHORN SKYWAY,,DRIPPING SPRINGS,TX,78620,,,2024-04-01,36500.00,,CONSULTING - ADVERTISING/DIGITAL/STRATEGY/RESEARCH,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00448373,SB21B.I17176,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2024-04-01,4264.06,,POSTAGE & DELIVERY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00448373,SB21B.I17177,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2024-04-01,4260.14,,POSTAGE & DELIVERY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00448373,SB21B.I17342,,,ORG,SECURITY BANKCARD CENTER,,,,,,P.O. BOX 6139,,NORMAN,OK,73070,,,2024-04-01,60.00,,CREDIT CARD PAYMENT - SEE MEMO ITEM,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00448373,SB21B.I17344,SB21B.I17342,SB21B,ORG,RCI RINGCENTRAL INC,,,,,,999 BAKER WAY,5TH FLOOR,SAN MATEO,CA,94404,,,2024-04-01,60.00,,TELEPHONE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00448373,SB21B.I17178,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2024-04-02,4762.87,,POSTAGE & DELIVERY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00448373,SB21B.I17179,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2024-04-02,2000.00,,POSTAGE & DELIVERY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00448373,SB21B.I17180,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2024-04-02,311.73,,POSTAGE & DELIVERY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00448373,SB21B.I17181,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2024-04-02,413.36,,POSTAGE & DELIVERY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00448373,SB21B.I17182,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2024-04-02,4764.73,,POSTAGE & DELIVERY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00448373,SB21B.I17183,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2024-04-02,2000.00,,POSTAGE & DELIVERY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00448373,SB21B.I17184,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2024-04-02,311.67,,POSTAGE & DELIVERY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00448373,SB21B.I17185,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2024-04-02,413.30,,POSTAGE & DELIVERY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00448373,SB21B.I17325,,,ORG,CMDI CRIMSON,,,,,,1593 SPRING HILL ROAD,,TYSONS CORNER,VA,22182,,,2024-04-04,24832.98,,DIRECT MAIL CAGING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00448373,SB21B.I17186,,,ORG,FULFILLMENT SOLUTIONS INC.,,,,,,44970 FALCON PLACE,SUITE 400,STERLING,VA,20166,,,2024-04-04,11182.88,,MAILSHOP SERVICES,,,,,,,,,,,,,  ,,,,,,,
