form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00728360,500085376,,,ORG,350NH ACTION,,,,,,1 Washington St,Ste 3123,Dover,NH,038202233,,,2024-10-04,10000.00,0.00,Non-Federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085016,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-10-01,4661.99,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085536,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-10-07,13043.54,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085545,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-10-07,0.99,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085537,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-10-14,29072.86,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085546,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-10-14,6.53,0.00,Credit Card Processing Fees - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085386,,,COM,ADVANCE NORTH CAROLINA,,,,,,6409 Fayetteville Rd,Ste Pm 120,Durham,NC,277136297,,,2024-10-11,24500.00,0.00,Non-Federal Contribution -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085387,,,ORG,Alliance For Police Accountability,,,,,,841 California Ave,,Allegheny,PA,152123808,,,2024-10-11,15000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085388,,,ORG,Alliance For Police Accountability,,,,,,841 California Ave,,Allegheny,PA,152123808,,,2024-10-11,10000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085395,,,ORG,America'S Future Project Action Fund,,,,,,1032 15Th St NW,Ste 247,Washington,DC,200051502,,,2024-10-07,100000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085400,,,COM,API PA VOTES,,,,,,PO Box 22611,,Philadelphia,PA,191102611,,,2024-10-16,55000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085920,,,COM,"ASIAN AMERICAN ADVOCACY FUND, INC.",,,,,,PO Box 671,,Norcross,GA,300910671,,,2024-10-16,45000.00,0.00,Nonfederal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085410,,,ORG,Bill.Com,,,,,,6220 America Center Dr,Ste 100,San Jose,CA,950022563,,,2024-10-01,472.19,0.00,Software Services -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085413,,,PAC,CANVASSING CONNECTORS PAC,,,,,,678 Carroll St,Apt 1R,Brooklyn,NY,112152010,,,2024-10-01,20000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,C00881656,CANVASSING CONNECTORS PAC,,,,,,,,,,,,,,,,,
SB29,C00728360,500085416,,,ORG,Center For Racial And Gender Equity,,,,,,2243 -2245 E 71ST St,,Chicago,IL,60649,,,2024-10-07,50000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085420,,,PAC,CLEAN WAVE,,,,,,1444 I St NW,Ste 400,Washington,DC,200056538,,,2024-10-09,10000.00,0.00,Contribution -Non-Contribution Account,,C00738732,CLEAN WAVE,,,,,,,,,,,,,,,,,
SB29,C00728360,500085421,,,PAC,CLEAN WAVE,,,,,,1444 I St NW,Ste 400,Washington,DC,200056538,,,2024-10-11,10000.00,0.00,Contribution -Non-Contribution Account,,C00738732,CLEAN WAVE,,,,,,,,,,,,,,,,,
SB29,C00728360,500085423,,,COM,DURHAM DELIVERS PAC,,,,,,1001 Wade Ave,Ste 323,Raleigh,NC,276053353,,,2024-10-11,6400.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085921,,,PAC,EMGAGE FEDERAL POLITICAL ACTION COMMITTEE,,,,,,3425 US Highway 98 N,,Lakeland,FL,338093804,,,2024-10-16,50000.00,0.00,Contribution - Non-Contribution Account,,C00453704,EMGAGE FEDERAL POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00728360,500085426,,,ORG,FREEDOM ACTION NOW,,,,,,2110 Luann Ln,,Madison,WI,537133098,,,2024-10-02,13000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085428,,,ORG,Future Freedoms,,,,,,530 E Mcdowell Rd,Ste 107,Phoenix,AZ,850041500,,,2024-10-04,350000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085429,,,ORG,Future Freedoms,,,,,,530 E Mcdowell Rd,Ste 107,Phoenix,AZ,850041500,,,2024-10-09,200000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085434,,,ORG,"Intuit, Inc.",,,,,,2632 Marine Way,,Mountain View,CA,940431126,,,2024-10-15,249.69,0.00,Software Services -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085436,,,ORG,Katz Compliance,,,,,,PO Box 75357,,Washington,DC,200130357,,,2024-10-03,8257.60,0.00,Compliance Services -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085439,,,PAC,LOCAL ACCOUNTABILITY PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-10-16,50000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,C00843482,LOCAL ACCOUNTABILITY PAC,,,,,,,,,,,,,,,,,
SB29,C00728360,500085446,,,COM,Make The Road Action Independent Expenditure Committee,,,,,,449 Troutman St,,Brooklyn,NY,112372636,,,2024-10-08,25000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085447,,,COM,Make The Road Action Independent Expenditure Committee,,,,,,449 Troutman St,,Brooklyn,NY,112372636,,,2024-10-08,25000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085448,,,COM,Make The Road Action Independent Expenditure Committee,,,,,,449 Troutman St,,Brooklyn,NY,112372636,,,2024-10-15,50000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085449,,,COM,Make The Road Action Independent Expenditure Committee,,,,,,449 Troutman St,,Brooklyn,NY,112372636,,,2024-10-15,50000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085452,,,COM,MICHIGAN PEOPLE'S CAMPAIGN,,,,,,PO Box 32992,,Detroit,MI,482320992,,,2024-10-07,35000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085453,,,PAC,MICHIGAN PEOPLES CHOICE,,,,,,PO Box 32992,,Detroit,MI,482320992,,,2024-10-15,35000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,C00733915,MICHIGAN PEOPLES CHOICE,,,,,,,,,,,,,,,,,
SB29,C00728360,500085463,,,ORG,NGP Van,,,,,,PO Box 392264,,Pittsburgh,PA,152519264,,,2024-10-03,580.13,0.00,Software Services -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085464,,,ORG,NH People's PAC,,,,,,1 Washington St,Ste 3123,Dover,NH,038202233,,,2024-10-09,10000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085465,,,ORG,North Carolina A. Philip Randolph Institute,,,,,,PO Box 10428,,Raleigh,NC,276050428,,,2024-10-11,26400.00,0.00,Non-Federal Contribution -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085919,,,ORG,Ohio Families Unite For Political Action And Change,,,,,,PO Box 528,,Hilliard,OH,430260528,,,2024-10-16,20000.00,0.00,Non-federal Contribution - Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
SB29,C00728360,500085469,,,ORG,OHIO PROGRESSIVE COLLABORATIVE,,,,,,341 S 3Rd St,Ste 300,Columbus,OH,432155463,,,2024-10-11,80000.00,0.00,Non-Federal Contribution -Non-Contribution Account,,,,,,,,,,,,,,,,,,,,
