form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00841593,BA03CEC77081A474AB4A,,,ORG,Chain Bridge Bank,,,,,,1445-A Laughlin Ave,,McLean,VA,22101,,,2024-03-26,25.00,,Bank Fees,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00841593,BDD706BBA528348F3B62,,,ORG,Chain Bridge Bank,,,,,,1445-A Laughlin Ave,,McLean,VA,22101,,,2024-03-26,25.00,,Bank Fees,,,,,,,,,,,,,,,,,,,,,
SB21b,C00841593,BD2B9058E7BD34981916,,,ORG,Chain Bridge Bank,,,,,,1445-A Laughlin Ave,,McLean,VA,22101,,,2024-03-26,25.00,,Bank Fees,,,,,,,,,,,,,,,,,,,,,
SB21b,C00841593,B7C94C0C362B54942B99,,,ORG,Harbor Compliance Services,,,,,,1104 West Broad Street #1133,,Falls Church,VA,22046,,,2024-03-25,7573.77,,Compliance Consulting,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00841593,BA2A0C186DE6043B497E,,,ORG,Harbor Compliance Services,,,,,,1104 West Broad Street #1133,,Falls Church,VA,22046,,,2024-03-25,7500.00,,Compliance Consulting,001,,,,,,,,,,,,,,,,,,,,
SB21b,C00841593,B5C9561AA953F4934A9C,,,ORG,Harbor Compliance Services,,,,,,1104 West Broad Street #1133,,Falls Church,VA,22046,,,2024-03-25,26.13,,Reimbursement (See Memos),001,,,,,,,,,,,,,,,,,,,,
SB21b,C00841593,BAD4E5711EB2F44E4B98,B5C9561AA953F4934A9C,SB21B,ORG,Fedex,,,,,,942 South Shady Grove Road,,Memphis,TN,381204117,,,2024-03-25,26.13,,[MEMO] Courier,001,,,,,,,,,,,,,,,,,,X,,
SB21b,C00841593,BA3B1746768CE4446AE2,,,ORG,"Illuminate Research, LLC",,,,,,1312 17th Street,Unit #2111,Denver,CO,802021508,,,2024-03-26,82500.00,,Polling (Generic-Non Candidate specific),001,,,,,,,,,,,,,,,,,,,,
SB21b,C00841593,B3800430FE1584D8FA5A,,,ORG,"Opinion Insight, LLC",,,,,,17 Village Court,,Hazlet,NJ,077301532,,,2024-03-26,166500.00,,Polling (Generic-Non Candidate specific),001,,,,,,,,,,,,,,,,,,,,
SB21b,C00841593,B669F402FB2274DE299F,,,ORG,"Target Point Consulting, Inc.",,,,,,2249 Wealthy Street SE,Suite 209,Grand Rapids,MI,495063052,,,2024-03-26,166500.00,,Polling (Generic-Non Candidate specific),001,,,,,,,,,,,,,,,,,,,,
SB21b,C00841593,BDC06F31E25EE413DA81,,,IND,,Vogel,Holtzman,,,,15405 John Marshall Highway,,Haymarket,VA,20169,,,2024-03-07,14456.25,,Legal Consulting,,,,,,,,,,,,,,,,,,,,,
