form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00832469,SB21B.4427,,,ORG,CFS Compliance,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2023-10-22,925.00,,PAC COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4364,,,ORG,CFS Compliance,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2023-11-06,4625.00,,PAC COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4381,,,ORG,CFS Compliance,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2023-12-06,46.60,,PAC COMPLIANCE CONSULTING,001,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4392,,,ORG,CFS Compliance,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2023-12-22,925.00,,PAC COMPLIANCE CONSULTING,001,C00832469,Building a National Knowledgeable Security PAC,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4407,,,ORG,CHLOE,,,,,,1331 4th St SE,,WASHINGTON,DC,20003,,,2023-11-04,412.93,,PAC CATERING,003,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4409,,,ORG,FORUM RESTAURANT,,,,,,101 Main Street West,,White Sulphur Springs,WV,24986,,,2023-11-04,290.40,,PAC CATERING,003,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4428,,,ORG,GRAND VALLEY CONSULTING,,,,,,439 NEW JERSEY AVE SE,,WASHINGTON,DC,20003,,,2023-12-19,78.04,,PAC FUNDRAISING CONSULTING,003,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4418,,,ORG,IL FORNAIO,,,,,,3790 S Las Vegas Blvd,,Las Vegas,NV,89109,,,2023-10-28,212.16,,PAC CATERING,003,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4361,,,PTY,INDIANA GOP,,,,,,101 W. OHIO STREET,SUITE 2200,INDIANAPOLIS,IN,46204,,,2023-10-24,6000.00,,EVENT TICKET,007,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4487,,,ORG,LA MERIDIEN,,,,,,292 5th Ave,,NEW YORK,NY,10001,,,2023-11-29,384.48,,PAC LODGING,002,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4489,,,ORG,LA MERIDIEN,,,,,,292 5th Ave,,NEW YORK,NY,10001,,,2023-11-29,394.28,,PAC LODGING,002,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4422,,,ORG,MILOS RESTAURANT,,,,,,3355 S Las Vegas Blvd,,LAS VEGAS,NV,89109,,,2023-10-29,201.07,,PAC CATERING,003,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4403,,,ORG,PHILOTIMO,,,,,,1100 15th St NW,,WASHINGTON,DC,20005,,,2023-11-10,220.39,,PAC CATERING,003,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4380,,,ORG,SI BEACH CLUB,,,,,,100 Cloister Drive,,SEA ISLAND,GA,31561,,,2023-10-16,731.74,,PAC LODGING,002,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4417,,,ORG,THE VENETIAN,,,,,,1901 Tree Top Dr,,Edgewood,MD,21040,,,2023-10-28,-396.83,,CREDIT: PAC LODGING,002,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4411,,,ORG,THE VENETIAN,,,,,,1901 Tree Top Dr,,Edgewood,MD,21040,,,2023-10-30,895.70,,PAC LODGING,002,,,,,,,,,,,,,,,,,,,
SB21B,C00832469,SB21B.4413,,,ORG,THE VENETIAN,,,,,,1901 Tree Top Dr,,Edgewood,MD,21040,,,2023-10-30,895.70,,PAC LODGING,002,,,,,,,,,,,,,,,,,,,
