form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00144345,B862672,,,PAC,Defend Our Conservative Senate PAC,,,,,,P.O. Box 2641,,Alexandria,VA,22313,O2023,Not Applicable,2024-06-05,-2500.00,,Contribution,011,C00632323,,,,,,,,,, ,,,,,,,,Voided: Original check dated 12/15/23
SB23,C00144345,B875902,,,PAC,Defend Our Conservative Senate PAC,,,,,,410 1st Street SE 2nd Floor,,Washington,DC,20003,O2024,Not Applicable,2024-06-14,2500.00,,Contribution,011,C00632323,,,,,,,,,, ,,,,,,,,
SB23,C00144345,B875900,,,PAC,Montana Red,,,,,,228 S. Washington St. Ste. 115,,Alexandria,VA,22314,O2024,Not Applicable,2024-06-14,3000.00,,Contribution,011,C00739003,,,,,,,,,, ,,,,,,,,
SB23,C00144345,B877300,,,PAC,Alamo PAC,,,,,,1020 North Fairfax Street Suite 20,,Alexandria,VA,22314,O2024,Not Applicable,2024-06-29,2500.00,,Contribution,011,C00387464,,,,,,,,,, ,,,,,,,,
SB23,C00144345,B877303,,,PAC,Bluegrass Committee,,,,,,228 S Washington St. Ste 115,,Alexandria,VA,22314,O2024,Not Applicable,2024-06-29,2500.00,,Contribution,011,C00235655,,,,,,,,,, ,,,,,,,,
SB23,C00144345,B877302,,,PAC,Boots Political Action Committee,,,,,,228 S Washington St. Ste 115,,Alexandria,VA,22314,O2024,Not Applicable,2024-06-29,2500.00,,Contribution,011,C00567545,,,,,,,,,, ,,,,,,,,
SB23,C00144345,B877297,,,PAC,Carolina Victory Fund,,,,,,PO Box 15096 Washington,,Washington,DC,20003,O2024,Not Applicable,2024-06-29,1000.00,,Contribution,011,C00768408,,,,,,,,,, ,,,,,,,,
SB23,C00144345,B877298,,,CCM,Chrissy Houlahan for Congress,,,,,,600 Pennsylvania Ave SE #15180,,Washington,DC,20003,G2024,,2024-06-29,2500.00,,Contribution,011,C00637371,,H8PA06087,Houlahan,Chrissy,,,,H,PA,06,,,,,,,,
SB23,C00144345,B877306,,,CCM,Friends of Mazie Hirono,,,,,,323 7th Street SE,,Washington,DC,20003,G2024,,2024-06-29,2500.00,,Contribution,011,C00420760,,S2HI00106,Hirono,Mazie,,,,S,HI, ,,,,,,,,
SB23,C00144345,B877299,,,CCM,Marsha for Senate,,,,,,410 1st Street SE 2nd Floor,,Washington,DC,20003,G2024,,2024-06-29,2500.00,,Contribution,011,C00376939,,S8TN00337,Blackburn,Marsha,,,,S,TN, ,,,,,,,,
SB23,C00144345,B877301,,,PAC,Together Holding Our Majority (THOMPAC),,,,,,10540 Swerling Way,,Raleigh,NC,27614,O2024,Not Applicable,2024-06-29,2500.00,,Contribution,011,C00571323,,,,,,,,,, ,,,,,,,,
SB23,C00144345,B877305,,,CCM,Vern Buchanan for Congress,,,,,,PO BOX 15239,,Washington,DC,20003,P2024,,2024-06-29,1000.00,,Contribution,011,C00412759,,H6FL13148,Buchanan,Vernon,,,,H,FL,16,,,,,,,,
