form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00772848,500465742,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-10-01,10000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465743,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-10-02,10000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465744,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-10-07,12500.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465745,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-10-10,20000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465746,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-10-11,10000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465747,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-10-15,50000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465748,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-10-16,25000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500470507,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-10-17,25000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465749,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-10-18,10000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465750,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-10-21,23500.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465751,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-10-22,20000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465752,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-10-23,25000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465753,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-10-24,10000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465754,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-10-28,75000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465755,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-10-29,10000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465756,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-10-31,20000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465757,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-11-01,9500.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465758,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-11-04,33000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465759,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-11-05,15000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500468215,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-11-12,5000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500468216,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-11-13,10000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500468217,,,PAC,Equality Project PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2024-11-15,5000.00,0.00,Non-Contribution Account,,C00785899,Equality Project PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500465736,,,PAC,La Bamba PAC,,,,,,PO Box 15320,,Washington,DC,200030320,,,2024-10-08,5000.00,0.00,Contribution,,C00753947,La Bamba PAC,,,,,,,,,,,,,,,,,
SB23,C00772848,500470310,,,CCM,Lofgren for Congress,,,,,,1346 the Alameda,Ste 7 Pmb 380,San Jose,CA,951265006,P2026,,2024-11-25,1500.00,0.00,Contribution,,C00289603,,,Lofgren,Zoe,,,,H,CA,18,,,,,,,,
