form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00875963,SB29.4160,,,ORG,American Airlines,,,,,,4333 Amon Carter Boulevard,,Fort Worth,TX,76155,G2024,,2024-05-12,220.48,,Non-Contributory Account Disbursement/Travel/Airfare,002,C00875963,NEW GEN 47,,,,,,,,,,,,,,,,,
SB29,C00875963,SB29.4176,,,ORG,American Airlines,,,,,,4333 Amon Carter Boulevard,,Fort Worth,TX,76155,G2024,,2024-05-15,256.48,,Non-Contributory Account Disbursement/Travel/Airfare,002,C00875963,NEW GEN 47,,,,,,,,,,,,,,,,,
SB29,C00875963,SB29.4258,,,ORG,American Airlines,,,,,,4333 Amon Carter Boulevard,,Fort Worth,TX,76155,G2024,,2024-06-20,19.00,,Non-Contributory Account Disbursement/Travel/Internet Access,002,C00875963,NEW GEN 47,,,,,,,,,,,,,,,,,
SB29,C00875963,SB29.4175,,,ORG,"Bowman Brands, LLC",,,,,,1100 Brickell Bay Drive ,Unit 6,Miami,FL,33131,G2024,,2024-05-14,500.00,,Non-Contributory Account Disbursement/ Website Services,001,C00875963,NEW GEN 47,,,,,,,,,,,,,,,,,
SB29,C00875963,SB29.4180,,,ORG,"Bowman Brands, LLC",,,,,,1100 Brickell Bay Drive ,Unit 6,Miami,FL,33131,G2024,,2024-05-16,1000.00,,Non-Contributory Account Disbursement/ Website Services,001,C00875963,NEW GEN 47,,,,,,,,,,,,,,,,,
SB29,C00875963,SB29.4179,,,ORG,"Bright Star Managing Services, LLC",,,,,,1420 NE Miami Place,#2615,Miami ,FL,33132,G2024,,2024-05-15,500.00,,Non-Contributory Account Disbursement/Management Consulting,001,C00875963,NEW GEN 47,,,,,,,,,,,,,,,,,
SB29,C00875963,SB29.4178,,,ORG,"Bright Star Managing Services, LLC",,,,,,1420 NE Miami Place,#2615,Miami ,FL,33132,G2024,,2024-05-16,1000.00,,Non-Contributory Account Disbursement/Management Consulting,001,C00875963,NEW GEN 47,,,,,,,,,,,,,,,,,
SB29,C00875963,SB29.4189,,,ORG,"Bright Star Managing Services, LLC",,,,,,1420 NE Miami Place,#2615,Miami ,FL,33132,G2024,,2024-05-20,1250.00,,Non-Contributory Account Disbursement/Management Consulting,001,C00875963,NEW GEN 47,,,,,,,,,,,,,,,,,
SB29,C00875963,SB29.4192,,,ORG,"Bright Star Managing Services, LLC",,,,,,1420 NE Miami Place,#2615,Miami ,FL,33132,G2024,,2024-05-21,265.20,,Non-Contributory Account Disbursement/Management Consulting,001,C00875963,NEW GEN 47,,,,,,,,,,,,,,,,,
SB29,C00875963,SB29.4193,,,ORG,"Bright Star Managing Services, LLC",,,,,,1420 NE Miami Place,#2615,Miami ,FL,33132,G2024,,2024-05-21,42.99,,Non-Contributory Account Disbursement/Management Consulting,001,C00875963,NEW GEN 47,,,,,,,,,,,,,,,,,
SB29,C00875963,SB29.4194,,,ORG,"Bright Star Managing Services, LLC",,,,,,1420 NE Miami Place,#2615,Miami ,FL,33132,G2024,,2024-05-21,250.00,,Non-Contributory Account Disbursement/Management Consulting,001,C00875963,NEW GEN 47,,,,,,,,,,,,,,,,,
SB29,C00875963,SB29.4215,,,ORG,"Bright Star Managing Services, LLC",,,,,,1420 NE Miami Place,#2615,Miami ,FL,33132,G2024,,2024-05-29,500.00,,Non-Contributory Account Disbursement/Management Consulting,001,C00875963,NEW GEN 47,,,,,,,,,,,,,,,,,
SB29,C00875963,SB29.4217,,,ORG,"Bright Star Managing Services, LLC",,,,,,1420 NE Miami Place,#2615,Miami ,FL,33132,G2024,,2024-06-03,500.00,,Non-Contributory Account Disbursement/Management Consulting,001,C00875963,NEW GEN 47,,,,,,,,,,,,,,,,,
SB29,C00875963,SB29.4233,,,ORG,"Bright Star Managing Services, LLC",,,,,,1420 NE Miami Place,#2615,Miami ,FL,33132,G2024,,2024-06-13,300.00,,Non-Contributory Account Disbursement/Management Consulting,001,C00875963,NEW GEN 47,,,,,,,,,,,,,,,,,
SB29,C00875963,SB29.4257,,,ORG,"Bright Star Managing Services, LLC",,,,,,1420 NE Miami Place,#2615,Miami ,FL,33132,G2024,,2024-06-19,163.20,,Non-Contributory Account Disbursement/Management Consulting,001,C00875963,NEW GEN 47,,,,,,,,,,,,,,,,,
SB29,C00875963,SB29.4259,,,ORG,"Bright Star Managing Services, LLC",,,,,,1420 NE Miami Place,#2615,Miami ,FL,33132,G2024,,2024-06-22,100.00,,Non-Contributory Account Disbursement/Management Consulting,001,C00875963,NEW GEN 47,,,,,,,,,,,,,,,,,
SB29,C00875963,SB29.4183,,,ORG,"Stollman Law, P.A.",,,,,,920 Intercoastal Dr.,Unit #501,Fort Lauderdale,FL,33304,G2024,,2024-05-16,1012.50,,Non-Contributory Account Disbursement/Legal Fees,001,C00875963,NEW GEN 47,,,,,,,,,,,,,,,,,
