form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00147512,500520431,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-04,3493.09,0.00,Contribution processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500521548,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-11,4822.96,0.00,Contribution processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500523391,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-18,6287.30,0.00,Contribution processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500524893,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-25,6418.21,0.00,Contribution processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500525834,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-31,3184.12,0.00,Contribution processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500525094,,,ORG,Addison Strategies,,,,,,205 Yoakum Pkwy,Unit 1524,Alexandria,VA,223043840,,,2024-08-22,46000.00,0.00,Administrative & Managerial Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500521566,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-08-12,100.98,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500525843,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-08-29,350.75,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500523431,,,ORG,AMERICAN EXPRESS,,,,,,801 Pennsylvania Ave NW,Ste 650,Washington,DC,200042673,,,2024-08-15,37313.12,0.00,Credit card payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500530848,500523431,SB21B,ORG,The Ritz Carlton Hotel,,,,,,2 West St,,New York,NY,100041074,,,2024-07-22,31571.46,0.00,Fundraising event catering and venue services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530849,500523431,SB21B,ORG,Thompson Washington DC,,,,,,221 Tingey St SE,,Washington,DC,200034630,,,2024-07-23,6472.00,0.00,Fundraising event catering and venue services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500525093,,,ORG,AMERICAN EXPRESS,,,,,,801 Pennsylvania Ave NW,Ste 650,Washington,DC,200042673,,,2024-08-20,26711.91,0.00,Credit card payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00147512,500530873,500525093,SB21B,ORG,A Sample Design,,,,,,200 W 16th St,,New York,NY,100116165,,,2024-07-25,3600.00,0.00,Fundraising event venue rental services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530884,500525093,SB21B,ORG,Custom Coach & Limo,,,,,,7061 State Route 35,,South Amboy,NJ,088791135,,,2024-07-29,18493.80,0.00,Limousine services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530885,500525093,SB21B,ORG,DC Parking Meters,,,,,,101 Constitution Ave NW,,Washington,DC,200012133,,,2024-07-29,13.00,0.00,Parking fee,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530864,500525093,SB21B,PAC,"DOORDASH, INC. POLITICAL ACTION COMMITTEE (DASH PAC)",,,,,,28 Liberty Ship Way,Ste 2815,Sausalito,CA,949653321,,,2024-07-23,86.18,0.00,Staff meals,,C00820167,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530866,500525093,SB21B,PAC,"DOORDASH, INC. POLITICAL ACTION COMMITTEE (DASH PAC)",,,,,,28 Liberty Ship Way,Ste 2815,Sausalito,CA,949653321,,,2024-07-23,45.58,0.00,Staff meals,,C00820167,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530871,500525093,SB21B,PAC,"DOORDASH, INC. POLITICAL ACTION COMMITTEE (DASH PAC)",,,,,,28 Liberty Ship Way,Ste 2815,Sausalito,CA,949653321,,,2024-07-24,25.08,0.00,Staff meals,,C00820167,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530874,500525093,SB21B,PAC,"DOORDASH, INC. POLITICAL ACTION COMMITTEE (DASH PAC)",,,,,,28 Liberty Ship Way,Ste 2815,Sausalito,CA,949653321,,,2024-07-25,197.75,0.00,Staff meals,,C00820167,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530875,500525093,SB21B,PAC,"DOORDASH, INC. POLITICAL ACTION COMMITTEE (DASH PAC)",,,,,,28 Liberty Ship Way,Ste 2815,Sausalito,CA,949653321,,,2024-07-25,87.42,0.00,Staff meals,,C00820167,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530876,500525093,SB21B,PAC,"DOORDASH, INC. POLITICAL ACTION COMMITTEE (DASH PAC)",,,,,,28 Liberty Ship Way,Ste 2815,Sausalito,CA,949653321,,,2024-07-25,14.97,0.00,Staff meals,,C00820167,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530880,500525093,SB21B,PAC,"DOORDASH, INC. POLITICAL ACTION COMMITTEE (DASH PAC)",,,,,,28 Liberty Ship Way,Ste 2815,Sausalito,CA,949653321,,,2024-07-27,76.57,0.00,Staff meals,,C00820167,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530882,500525093,SB21B,PAC,"DOORDASH, INC. POLITICAL ACTION COMMITTEE (DASH PAC)",,,,,,28 Liberty Ship Way,Ste 2815,Sausalito,CA,949653321,,,2024-07-27,39.40,0.00,Staff meals,,C00820167,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530886,500525093,SB21B,PAC,"DOORDASH, INC. POLITICAL ACTION COMMITTEE (DASH PAC)",,,,,,28 Liberty Ship Way,Ste 2815,Sausalito,CA,949653321,,,2024-07-29,10.59,0.00,Staff meals,,C00820167,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530870,500525093,SB21B,ORG,Eleven Wireless Wifi,,,,,,315 SW 11th Ave,Ste 300,Portland,OR,972052609,,,2024-07-24,59.95,0.00,Air WiFi charges,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530867,500525093,SB21B,ORG,Microsoft Corporation,,,,,,901 K St NW,Fl 11,Washington,DC,200016441,,,2024-07-23,34.98,0.00,Software,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530869,500525093,SB21B,ORG,"Uber Technologies, Inc.",,,,,,182 Howard St,# 8,San Francisco,CA,941051611,,,2024-07-24,76.01,0.00,Rideshare expenses,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00147512,500530877,500525093,SB21B,ORG,"Uber Technologies, Inc.",,,,,,182 Howard St,# 8,San Francisco,CA,941051611,,,2024-07-26,15.20,0.00,Rideshare expenses,,,,,,,,,,,,,,,,,,,X,*
