form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00431601,500226270,,,CCM,Kaine For Virginia,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,G2024,,2023-06-29,5000.00,0.00,Contribution,,C00495358,,,Kaine,Timothy Michael,,,,S,VA,00,,,,,,,,
SB23,C00431601,500070331,,,CCM,Tammy Baldwin For Senate,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2023-01-03,5000.00,0.00,Contribution,,C00326801,,,Baldwin,Tammy,,,,S,WI,,,,,,,,,
SB23,C00431601,500226271,,,CCM,Klobuchar For Minnesota,,,,,,PO Box 4146,,Saint Paul,MN,551040146,G2024,,2023-06-29,5000.00,0.00,Contribution,,C00431353,,,Klobuchar,Amy,,,,S,MN,,,,,,,,,
SB23,C00431601,500226262,,,CCM,Rosen For Nevada,,,,,,PO Box 46110,,Las Vegas,NV,891146110,P2024,,2023-03-30,5000.00,0.00,Contribution,,C00606939,,,Rosen,Jacky,,,,S,NV,00,,,,,,,,
SB23,C00431601,500226272,,,CCM,Martin Heinrich For Senate,,,,,,PO Box 25763,,Albuquerque,NM,871250763,G2024,,2023-03-27,5000.00,0.00,Contribution,,C00434563,,,Heinrich,Martin,,,,S,NM,,,,,,,,,
SB23,C00431601,500226263,,,CCM,Rosen For Nevada,,,,,,PO Box 46110,,Las Vegas,NV,891146110,G2024,,2023-06-29,5000.00,0.00,Contribution,,C00606939,,,Rosen,Jacky,,,,S,NV,00,,,,,,,,
SB23,C00431601,500226273,,,CCM,Montanans For Tester,,,,,,PO Box 1135,,Helena,MT,596241135,P2024,,2023-06-29,5000.00,0.00,Contribution,,C00412304,,,Tester,Jon,,,,S,MT,00,,,,,,,,
SB23,C00431601,500226264,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2023-03-29,10000.00,0.00,2023 Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00431601,500226245,,,CCM,Angus King for U.S. Senate Campaign,,,,,,PO Box 368,,Brunswick,ME,040110368,P2024,,2023-03-27,2500.00,0.00,Contribution,,C00516047,,,King,Angus,S.,,Jr.,S,ME,,,,,,,,,
SB23,C00431601,500226265,,,CCM,Elissa Slotkin for Michigan,,,,,,PO Box 4145,,East Lansing,MI,488264145,P2024,,2023-03-01,5000.00,0.00,Contribution,,C00834218,,,Slotkin,Elissa,,,,S,MI,,,,,,,,,
SB23,C00431601,500226246,,,CCM,"Bob Casey For Senate, Inc.",,,,,,PO Box 58746,,Philadelphia,PA,191028746,G2024,,2023-04-10,2500.00,0.00,Contribution,,C00431056,,,Casey,Robert,P.,,Jr.,S,PA,,,,,,,,,
SB23,C00431601,500226266,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2023-03-27,5000.00,0.00,Contribution,,C00264697,,,Brown,Sherrod,,,,S,OH,,,,,,,,,
SB23,C00431601,500070296,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,P2024,,2023-01-31,5000.00,0.00,Contribution,,C00264697,,,Brown,Sherrod,,,,S,OH,,,,,,,,,
SB23,C00431601,500226247,,,CCM,"Bob Casey For Senate, Inc.",,,,,,PO Box 58746,,Philadelphia,PA,191028746,G2024,,2023-06-29,2500.00,0.00,Contribution,,C00431056,,,Casey,Robert,P.,,Jr.,S,PA,,,,,,,,,
SB23,C00431601,500226267,,,CCM,Friends of Mazie Hirono,,,,,,PO Box 677,,Honolulu,HI,968090677,P2024,,2023-03-27,5000.00,0.00,Contribution,,C00420760,,,Hirono,Mazie,K.,,,S,HI,,,,,,,,,
SB23,C00431601,500226269,,,CCM,Kaine For Virginia,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,P2024,,2023-03-27,5000.00,0.00,Contribution,,C00495358,,,Kaine,Timothy Michael,,,,S,VA,00,,,,,,,,
