form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00106146,27072575,,,CCM,Thom Tillis Committee,,,,,,PO Box 97396,,Raleigh,NC,27624,P2026,,2023-09-11,5000.00,0.00,2026 Contribution,011,C00545772,Thom Tillis Committee,S4NC00162,Tillis,Thom,,Sen.,,S,NC,,,,,,,,,2026 Contribution
SB23,C00106146,27075493,,,CCM,Ken Calvert For Congress Committee,,,,,,PO Box 2438,,Corona,CA,92878,P2024,,2023-09-14,2500.00,0.00,Contribution,011,C00257337,Ken Calvert For Congress Committee,H2CA37023,Calvert,Ken,,Rep.,,H,CA,41,,,,,,,,Contribution
SB23,C00106146,27075496,,,CCM,Lori Chavez-DeRemer For Congress,,,,,,13203 Se 172nd Ave,Ste 166 #399,Happy Valley,OR,97086,P2024,,2023-09-14,2500.00,0.00,Contribution,011,C00784520,Lori Chavez-DeRemer For Congress,H2OR05209,Chavez-DeRemer,Lori,,Rep.,,H,OR,05,,,,,,,,Contribution
SB23,C00106146,27075500,,,CCM,Ciscomani For Congress,,,,,,PO Box 35103,,Tucson,AZ,857405103,P2024,,2023-09-14,2500.00,0.00,Contribution,011,C00786194,Ciscomani For Congress,H2AZ02360,Ciscomani,Juan,,Rep.,,H,AZ,06,,,,,,,,Contribution
SB23,C00106146,27075502,,,CCM,Brian Fitzpatrick For All Of Us,,,,,,PO Box 939,,Langhorne,PA,19047,P2024,,2023-09-14,2500.00,0.00,Contribution,011,C00607416,Brian Fitzpatrick For All Of Us,H6PA08277,Fitzpatrick,Brian,,Rep.,,H,PA,01,,,,,,,,Contribution
SB23,C00106146,27075503,,,CCM,Mike Garcia For Congress,,,,,,23890 Copper Hills Drive #365,,Valencia,CA,91354,P2024,,2023-09-14,2500.00,0.00,Contribution,011,C00701102,Mike Garcia For Congress,H0CA25105,Garcia,Mike,,Rep.,,H,CA,27,,,,,,,,Contribution
SB23,C00106146,27075505,,,CCM,"John James For Congress, Inc.",,,,,,P.O. Box 628,,St. Clair Shores,MI,48080,P2024,,2023-09-14,2500.00,0.00,Contribution,011,C00803502,"John James For Congress, Inc.",H2MI10150,James,John,,Rep.,,H,MI,10,,,,,,,,Contribution
SB23,C00106146,27075506,,,CCM,Kean For Congress Inc,,,,,,215 Linden Avenue,,Westfield,NJ,07090,P2024,,2023-09-14,1500.00,0.00,Contribution,011,C00703058,Kean For Congress Inc,H0NJ07261,Kean,Thomas,,Rep.,Jr.,H,NJ,07,,,,,,,,Contribution
SB23,C00106146,27075508,,,CCM,Kean For Congress Inc,,,,,,215 Linden Avenue,,Westfield,NJ,07090,G2024,,2023-09-14,1000.00,0.00,Contribution,011,C00703058,Kean For Congress Inc,H0NJ07261,Kean,Thomas,,Rep.,Jr.,H,NJ,07,,,,,,,,Contribution
SB23,C00106146,27075510,,,CCM,Kiggans For Congress,,,,,,P.O. Box 5042,,Virginia Beach,VA,23471,P2024,,2023-09-14,1500.00,0.00,Contribution,011,C00776120,Kiggans For Congress,H2VA02064,Kiggans,Jen,,Rep.,,H,VA,02,,,,,,,,Contribution
