form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00467431,SB23.I90607,,,ORG,KYLE ARDOIN FOR SECRETARY OF STATE,,,,,,P.O. BOX 85326,SUITE K,BATON ROUGE,LA,70884,,,2023-01-24,2500.00,,NON-FEDERAL CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB23,C00467431,SB23.I90535,,,CCM,DAVIDSON FOR CONGRESS,,,,,,P.O. BOX 518,,TROY,OH,453730518,P2024,,2023-02-24,5000.00,,CONTRIBUTION TO COMMITTEE,,C00600718,,H6OH08315,DAVIDSON,WARREN,,,,H,OH,08,  ,,,,,,,
SB23,C00467431,SB23.I90536,,,CCM,FINSTAD FOR CONGRESS,,,,,,P.O. BOX 923,,NEW ULM,MN,56073,P2024,,2023-02-24,5000.00,,CONTRIBUTION TO COMMITTEE,,C00807743,,H2MN01223,FINSTAD,BRAD,,,,H,MN,01,  ,,,,,,,
SB23,C00467431,SB23.I90538,,,CCM,HUIZENGA FOR CONGRESS,,,,,,P.O. BOX 254,,ZEELAND,MI,494641509,P2024,,2023-02-24,5000.00,,CONTRIBUTION TO COMMITTEE,,C00459297,,H0MI02094,HUIZENGA,WILLIAM,P,,,H,MI,02,  ,,,,,,,
SB23,C00467431,SB23.I90537,,,CCM,MIKE BOST FOR CONGRESS COMMITTEE,,,,,,P.O. BOX 1212,,MURPHYSBORO,IL,629661212,P2024,,2023-02-24,5000.00,,CONTRIBUTION TO COMMITTEE,,C00546499,,H4IL12060,BOST,MICHAEL,,,,H,IL,12,  ,,,,,,,
SB23,C00467431,SB23.I90606,,,PAC,HISPANIC LEADERSHIP TRUST,,,,,,1005 CONGRESS AVE,STE 400,AUSTIN,TX,78701,,,2023-02-24,5000.00,,CONTRIBUTION TO COMMITTEE,,C00809970,,,,,,,,,,,  ,,,,,,,
SB23,C00467431,SB23.I90493,,,PAC,HOUSE CONSERVATIVES FUND,,,,,,228 S. WASHINGTON STREET,SUITE 115,ALEXANDRIA,VA,223145404,,,2023-02-24,5000.00,,CONTRIBUTION TO COMMITTEE,,C00326439,,,,,,,,,,,  ,,,,,,,
SB23,C00467431,SB23.I90544,,,CCM,COMMITTEE TO ELECT MIKE EZELL,,,,,,P.O. BOX 1842,,GULFPORT,MS,39502,P2024,,2023-03-03,5000.00,,CONTRIBUTION TO COMMITTEE,,C00776393,,H2MS04258,EZELL,WALTER,MICHAEL,,,H,MS,04,  ,,,,,,,
SB23,C00467431,SB23.I90543,,,CCM,DANIEL WEBSTER FOR CONGRESS,,,,,,P.O. BOX 1007,,WEBSTER,FL,335971134,P2024,,2023-03-03,5000.00,,CONTRIBUTION TO COMMITTEE,,C00481911,,H0FL08208,WEBSTER,DANIEL,,,,H,FL,11,  ,,,,,,,
SB23,C00467431,SB23.I90542,,,CCM,DESPOSITO FOR NEW YORK,,,,,,P.O. BOX 188,,ISLAND PARK,NY,11558,P2024,,2023-03-03,5000.00,,CONTRIBUTION TO COMMITTEE,,C00809426,,H2NY04277,DESPOSITO,ANTHONY,P,,,H,NY,04,  ,,,,,,,
SB23,C00467431,SB23.I90545,,,CCM,FRIENDS OF DAVE JOYCE,,,,,,9856 ARCHER LN,,DUBLIN,OH,430178914,P2024,,2023-03-03,5000.00,,CONTRIBUTION TO COMMITTEE,,C00527457,,H2OH14064,JOYCE,DAVID,P,,,H,OH,14,  ,,,,,,,
SB23,C00467431,SB23.I90541,,,CCM,FRIENDS TO ELECT DR. GREG MURPHY TO CONG,,,,,,P.O. BOX 1131,,GREENVILLE,NC,27835,P2024,,2023-03-03,5000.00,,CONTRIBUTION TO COMMITTEE,,C00697649,,H0NC03172,MURPHY,GREGORY,FRANCIS,DR,,H,NC,03,  ,,,,,,,
