form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00448373,SB29.I18269,,,CCM,BRAD HALL FOR STATE REP,,,,,,2429 HIGHWAY 348,,RUDY,AR,72952,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18272,,,CCM,BRANDON ACHOR FOR STATE REP,,,,,,PO BOX 13736,,MAUMELLE,AR,72113,G2024,,2024-10-09,3300.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18301,,,CCM,BREANNE DAVIS FOR STATE SENATE,,,,,,PO BOX 10088,,RUSSELLVILLE,AR,72812,G2024,,2024-10-09,3300.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18280,,,CCM,BRIAN EVANS FOR STATE REP,,,,,,P.O. BOX 1365,,CABOT,AR,72023,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18271,,,CCM,FRAN CAVENAUGH FOR STATE REP,,,,,,701 PARK LN,,WALNUT RDIGE,AR,72476,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18259,,,CCM,HARLAN BREAUX FOR STATE REP,,,,,,16 W BLUFF LN,,HOLIDAY ISLAND,AR,76231,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18302,,,CCM,JIM DOTSON FOR STATE REP,,,,,,2109 SE 9TH ST,,BENTONVILLE,AR,72712,G2024,,2024-10-09,3300.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18266,,,CCM,JOHN CARR FOR STATE REP,,,,,,2706 W DOGWOOD ST,,ROGERS,AR,72758,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18294,,,CCM,JOHN MADDOX FOR STATE REP,,,,,,520 CHURCH AVE,,MENA,AR,71953,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18291,,,CCM,JOHNNY RYE FOR STATE REP,,,,,,1405 EASY ST,,TRUMANN,AR,72472,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18279,,,CCM,LES EAVES FOR STATE REP,,,,,,102 CLUB CV,,SEARCY,AR,72143,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18293,,,CCM,LES WARREN FOR STATE REP,,,,,,P.O. BOX 22900,,HOT SPRINGS,AR,71903,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18273,,,CCM,MARY BENTLEY FOR STATE REP,,,,,,52 RED DIRT ROAD,,PERRYVILLE,AR,72126,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18297,,,CCM,MATTHEW SHEPHERD FOR STATE REP,,,,,,P.O. BOX 12004,,EL DORADO,AR,71730,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18265,,,CCM,NICK BURKES FOR STATE REP,,,,,,PO BOX 2975,,BENTONVILLE,AR,72712,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18263,,,CCM,REBECCA BURKES FOR STATE REP,,,,,,PO BOX 895,,LOWELL,AR,72764,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18286,,,CCM,RICHARD MCGREW FOR STATE REP,,,,,,1459 MT PINE RD,,HOT SPRINGS,AR,71913,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18284,,,CCM,STEVE HOLLOWELL FOR STATE REPRESENTATIVE,,,,,,1825 MONTROSE DRIVE,,FORREST CITY,AR,72335,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,HOLLOWELL,STEVE,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18281,,,CCM,TONY FURMAN FOR STATE REP,,,,,,2603 CHERRY XING,,BENTON,AR,72015,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18288,,,COM,AARON PILKINGTON FOR STATE REP,,,,,,264 PRIVATE RD 2611,,KNOXVILLE,AR,72845,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18260,,,COM,BRITT MCKENZIE FOR STATE REP,,,,,,15607 PUTNAM RD,,ROGERS,AR,72756,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18277,,,COM,CINDY CRAWFORD FOR STATE REP,,,,,,P.O. BOX 180628,,FORT SMITH,AR,72918,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18261,,,COM,DEANNA HODGES FOR STATE REP,,,,,,114 WOODCLIFF RD,,SPRINGDALE,AR,72764,G2024,,2024-10-09,3300.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18295,,,COM,JEFF WARDLAW FOR STATE REP,,,,,,801 E CHURCH,,WARREN,AR,71671,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18262,,,COM,MINDY MCALINDON FOR STATE REP,,,,,,3630 OAK TREE DR.,,CENTERTON,AR,72719,G2024,,2024-10-09,3300.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18267,,,COM,ROBIN LUNDSTRUM FOR STATE REP,,,,,,1327 ELM SPRINGS RD,,SPRINGDALE,AR,72762,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18287,,,COM,STEPHEN MEEKS FOR STATE REP,,,,,,552 HWY 225 E,,GREENBRIER,AR,72058,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18268,,,COM,STEVE UNGER FOR STATE REP,,,,,,207 W LAKEVIEW DR.,,SPRINGDALE,AR,72764,G2024,,2024-10-09,3300.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18298,,,COM,WADE ANDREWS FOR STATE REP,,,,,,3402 HWY 278 W,,CAMDEN,AR,71701,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18299,,,ORG,BEN GILMORE FOR STATE SENATE,,,,,,1417 CYPRESS ST,,CROSSETT,AR,71635,G2024,,2024-10-09,3300.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18270,,,ORG,CHAD PURYEAR FOR STATE REPRESENTATIVE,,,,,,PO BOX 255,,HINDSVILLE,AR,72738,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18290,,,ORG,DAVID RAY FOR STATE REP,,,,,,22 HUDSON BAY DR.,,MAUMELLE,AR,72113,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18275,,,ORG,JOEY CARR FOR STATE REPRESENTATIVE,,,,,,PO BOX 205,,BLYTHEVILLE,AR,72316,G2024,,2024-10-09,3300.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18285,,,ORG,MARK MCELROY FOR STATE REP,,,,,,2645 HWY 138 E,,TILLAR,AR,71670,G2024,,2024-10-09,3300.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18274,,,ORG,MATT BROWN FOR STATE REP,,,,,,3010 PHEASANT ROAD,,CONWAY,AR,72034,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18278,,,ORG,MATT DUFFIELD FOR STATE REP,,,,,,PO BOX 11057,,RUSSELLVILLE,AR,72812,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18289,,,ORG,NICK PRIEST FOR STATE REP,,,,,,11 FOXBORO COVE,,JACKSONVILLE,AR,72076,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18276,,,ORG,PAUL CHILDRESS FOR STATE REP,,,,,,1003 RIVER RAYNES TRAIL,,BENTON,AR,72019,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18283,,,ORG,RJ HAWK FOR STATE REP,,,,,,2519 ABERDEEN DRIVE,,BRYANT,AR,72019,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18292,,,ORG,"RJ THORNE, JR. FOR STATE REP",,,,,,261 WHISPERING WIND CIRCLE,,MARION,AR,72364,G2024,,2024-10-09,3300.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18264,,,ORG,SCOTT RICHARDSON FOR STATE REPRESENTATIVE,,,,,,4106 SOUTHWEST RHINESTONE BOULEVAR,,BENTONVILLE,AR,72712,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18296,,,ORG,SONIA EUBANKS BARKER FOR STATE REP,,,,,,207 W 15,,SMACKOVER,AR,71762,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18300,,,ORG,STEVE CROWELL FOR STATE SENATE,,,,,,411 WARNOCK SPRINGS ROAD,,MAGNOLIA,AR,71753,G2024,,2024-10-09,3300.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18282,,,ORG,ZACH GRAMLICH FOR STATE REP,,,,,,2020 SOUTH T STREET,,FORT SMITH,AR,72901,G2024,,2024-10-09,2000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18258,,,CCM,CAROLINE HARRIS DAVILA FOR STATE REPRESENTATIVE,,,,,,PO BOX 700,,ROUND ROCK,TX,78680,G2024,,2024-10-16,5000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18216,,,CCM,DENISE VILLALOBOS CAMPAIGN,,,,,,10330 KINGSBURY DRIVE,,CORPUS CHRISTI,TX,78410,G2024,,2024-10-16,5000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18217,,,CCM,DON MCLAUGHLIN FOR STATE REP DISTRICT 80,,,,,,PO BOX 1707,,UVALDE,TX,78802,G2024,,2024-10-16,5000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18214,,,CCM,JANIE LOPEZ FOR TEXAS HOUSE,,,,,,PO BOX 2073,,SAN BENITO,TX,78586,G2024,,2024-10-16,10000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
SB29,C00448373,SB29.I18213,,,CCM,JOHN LUJAN FOR TEXAS HOUSE,,,,,,PO BOX 14479,,SAN ANTONIO,TX,78214,G2024,,2024-10-16,10000.00,,CAMPAIGN CONTRIBUTION,,,,,,,,,,,,,  ,,,,,,,
