form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002089,500024287,,,COM,Adele for Delegate,,,,,,PO Box 5512,,Arlington,VA,222050012,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024322,,,COM,Andrew Stoddard for Utah House District 40,,,,,,825 N 300 W,Ste C400,Salt Lake City,UT,841031485,P2024,,2023-09-26,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024294,,,COM,Bonita Anthony for Delegate,,,,,,PO Box 1853,,Norfolk,VA,235011853,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024269,,,COM,Brandon Murden Campaign,,,,,,3625 Dove Ln,,Mesquite,TX,751814318,G2023,,2023-09-28,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024306,,,COM,Brian for Aurora,,,,,,5378 S Harvest Way,,Aurora,CO,800165873,G2023,,2023-09-18,450.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024270,,,COM,Charlie Wyatt for Mayor,,,,,,217 E Locust St,,Boonville,IN,476011838,G2023,,2023-09-26,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024314,,,COM,Claire Carmelia for Westminster City Council,,,,,,5721 W 92nd Ave,Apt 65,Westminster,CO,800313013,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024268,,,COM,Committee to Elect Roberta Ayala,,,,,,3316 E 115th Dr,,Thornton,CO,802332423,G2023,,2023-09-18,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024343,,,ORG,Communications Workers of America,,,,,,501 3rd St NW,Ste C1,Washington,DC,200012760,,,2023-09-20,11390.21,0.00,Transfer of Mistaken Deposit,001,,,,,,,,,,,,,,,,,,,Orig. Unitemized Deposit 09/2023
SB29,C00002089,500024254,,,COM,Coombs for Aurora,,,,,,14006 E Stanford Cir,Apt K6,Aurora,CO,800151024,G2023,,2023-09-18,1150.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024251,,,COM,CWA NJ PEC,,,,,,102 S Warren St,,Trenton,NJ,086082304,,,2023-09-11,30000.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024291,,,COM,Debra Gardner for Delegate,,,,,,PO Box 74571,,North Chesterfield,VA,232360010,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024283,,,COM,Delishia For Nashville,,,,,,1027 Carla Ct,,Nashville,TN,372174271,G2023,,2023-09-01,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024297,,,COM,Ebbin for Virginia,,,,,,PO Box 26415,,Alexandria,VA,223136415,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024313,,,COM,ElecTim,,,,,,10435 Independence Cir,,Westminster,CO,800213843,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024326,,,COM,Elliot for Judge Committee,,,,,,3179 Charles Ct,,Uniontown,OH,446857579,G2023,,2023-09-26,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024296,,,COM,Favola for State Senate,,,,,,2319 18th St N,,Arlington,VA,222013506,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024286,,,COM,Foreman for Virginia,,,,,,887 Osprey Ln,,Front Royal,VA,226308340,G2023,,2023-09-18,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024266,,,COM,Friends of Charniele Herring,,,,,,PO Box 700,,Portsmouth,VA,237050700,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024284,,,COM,Friends of Chris Drexel,,,,,,2713 Nagle Rd,,Erie,PA,165102141,G2023,,2023-09-12,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024323,,,COM,Friends of Cletus Pulliam,,,,,,73 Scenic View Dr,,Copley,OH,443211354,G2023,,2023-09-26,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024288,,,COM,Friends of Irene Shin,,,,,,PO Box 5501,,Herndon,VA,201721993,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024298,,,COM,Friends of Jennifer Boysko,,,,,,PO Box 247,,Herndon,VA,201720247,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024258,,,COM,Friends of Kelly Fowler,,,,,,PO Box 6769,,Virginia Beach,VA,234560769,G2023,,2023-09-18,2500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024292,,,COM,Friends of Lashrecse Aird,,,,,,PO Box 3943,,Petersburg,VA,238053943,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024257,,,COM,Friends of Meg Ryan Shockey,,,,,,7440 Woodhaven Ave,,Cleveland,OH,441441350,G2023,,2023-09-07,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024267,,,COM,Friends of Patrick Hope,,,,,,PO Box 3148,,Arlington,VA,222038148,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024295,,,COM,Friends of Rae C. Cousins,,,,,,2917 Hanes Ave,,Richmond,VA,232223606,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024263,,,COM,Friends of Sandra Kurt,,,,,,140 Mayfield Ave,,Akron,OH,443136857,G2023,,2023-09-26,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024324,,,COM,Friends to Elect Sherer,,,,,,6029 Navarre Rd SW,,Canton,OH,447063282,G2023,,2023-09-26,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024308,,,COM,Gray for Aurora,,,,,,1531 S Laredo St,,Aurora,CO,800175617,G2023,,2023-09-18,450.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024312,,,COM,Hott for Westminster,,,,,,8862 Dudley St,,Broomfield,CO,800214676,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024303,,,COM,Isabel for Lakewood,,,,,,1200 Balsam St,,Lakewood,CO,802144013,G2023,,2023-09-18,400.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024262,,,COM,J. Ward for Delegate,,,,,,PO Box 7310,,Hampton,VA,236660310,G2023,,2023-09-18,2500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024304,,,COM,Jacob for Lakewood,,,,,,1549 S Flower Ct,,Lakewood,CO,802326409,G2023,,2023-09-18,400.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024325,,,COM,Jennifer Towell for Judge,,,,,,PO Box 188,,Bath,OH,442100188,G2023,,2023-09-26,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024310,,,COM,Justin for Thornton,,,,,,452 W 91st Cir,,Thornton,CO,802606890,G2023,,2023-09-18,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024317,,,COM,Kwame Spearman for DPS,,,,,,2836 N Race St,,Denver,CO,802054556,G2023,,2023-09-21,2500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024311,,,COM,Lauren for Arvada,,,,,,6705 Ammons St,,Arvada,CO,800041928,G2023,,2023-09-18,750.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024285,,,COM,Lily for Delegate,,,,,,PO Box 104,,Blacksburg,VA,240630104,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024305,,,COM,Low for Lakewood,,,,,,6997 W Virginia Pl,,Lakewood,CO,802263150,G2023,,2023-09-18,400.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024260,,,COM,Marcano for Aurora,,,,,,14010 E Harvard Pl,# T111,Aurora,CO,800142451,G2023,,2023-09-18,1150.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024289,,,COM,Marsden for Senate,,,,,,PO Box 10889,,Burke,VA,220090889,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024315,,,COM,Mayes for Aurora,,,,,,1880 S Mobile St,,Aurora,CO,800175166,G2023,,2023-09-18,1150.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024299,,,COM,McPike for Senate,,,,,,13536 Pace Ct,,Dale City,VA,221933988,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024293,,,COM,McQuinn for the 81st District House of Delegates,,,,,,8800 Strath Rd,,Henrico,VA,232318401,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024301,,,COM,Michael Feggans for Virginia,,,,,,900 Commonwealth Pl,,Virginia Beach,VA,234644517,G2023,,2023-09-18,2500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024290,,,COM,Michael Jones for Delegate,,,,,,932 Whitehead Rd,,Richmond,VA,232257228,G2023,,2023-09-18,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024300,,,COM,Nadarius Clark for Delegate,,,,,,PO Box 829,,Suffolk,VA,234390829,G2023,,2023-09-18,2500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024302,,,COM,Phil for VA,,,,,,787 W Ocean View Ave,,Norfolk,VA,235031419,G2023,,2023-09-18,2500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024307,,,COM,Rhodes for Aurora,,,,,,4473 S Hannibal Way,Apt 448,Aurora,CO,800154434,G2023,,2023-09-18,450.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024264,,,COM,Ron Reynolds Campaign,,,,,,6140 Highway 6,# 233,Missouri City,TX,774593802,P2024,,2023-09-18,2500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024316,,,COM,Scott Baldermann for Denver School Board,,,,,,209 Kalamath St,Unit 14,Denver,CO,802231348,G2023,,2023-09-21,2500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024282,,,COM,Shawn Jones Campaign Fund,,,,,,PO Box 2377,,Slidell,LA,704592377,P2023,,2023-09-12,2500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024309,,,COM,Shawna for Arvada,,,,,,8368 W 72nd Ave,,Arvada,CO,800054229,G2023,,2023-09-18,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024327,,,COM,Tom Keen for Florida,,,,,,PO Box 782193,,Orlando,FL,328782193,P2023,,2023-09-26,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500024321,,,COM,Vote Marni,,,,,,3856 S 2520 W,,West Valley City,UT,841194622,G2023,,2023-09-26,300.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
