form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00882233,E-16271,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-01,700.00,2024-10-01,56962.24,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-10-23,
SE,C00882233,E-16273,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-02,2750.00,2024-10-02,59712.24,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-10-23,
SE,C00882233,E-16275,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-03,1050.00,2024-10-03,60762.24,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-10-23,
SE,C00882233,E-16277,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-04,900.00,2024-10-04,61662.24,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-10-23,
SE,C00882233,E-16279,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-07,6522.50,2024-10-07,68184.74,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-10-23,
SE,C00882233,E-16281,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-08,2037.50,2024-10-08,70222.24,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-10-23,
SE,C00882233,E-16283,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-09,2830.00,2024-10-09,73052.24,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-10-23,
SE,C00882233,E-16285,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-10,2180.00,2024-10-10,75232.24,Digital Marketing supporting Kamala Harris,001,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-10-23,
SE,C00882233,E-16287,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-11,5362.50,2024-10-11,80594.74,Digital Marketing supporting Kamala Harris,001,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-10-23,
SE,C00882233,E-16289,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-12,2450.00,2024-10-12,83044.74,Digital Marketing supporting Kamala Harris,001,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-10-23,
SE,C00882233,E-16291,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-13,3540.00,2024-10-13,86584.74,Digital Marketing supporting Kamala Harris,001,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-10-23,
SE,C00882233,E-16293,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-14,2725.00,2024-10-14,89309.74,Digital Marketing supporting Kamala Harris,001,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-10-23,
SE,C00882233,E-16295,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-15,3050.00,2024-10-15,92359.74,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-10-23,
SE,C00882233,E-16297,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-16,1700.00,2024-10-16,96934.74,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-10-23,
SE,C00882233,E-16299,,,ORG,TextLA SM,,,,,,3300 Camp Bowie Boulevard,,Fort Worth,TX,76107,G2024,,2024-10-16,2875.00,2024-10-16,96934.74,Digital Marketing supporting Kamala Harris,004,,S,P00009423,Harris,Kamala,,,,P,00,PA,Foley,Nantambu,,,,2024-10-23,
