form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00748475,SE.4688,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-03-28,2685.50,2024-03-28,956394.36,DIGITAL ADVERTISING,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
SE,C00748475,SE.4691,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-03-28,2685.50,2024-03-28,959079.86,DIGITAL ADVERTISING,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
SE,C00748475,SE.4693,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-03-30,2685.50,2024-03-28,961765.36,DIGITAL ADVERTISING,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
SE,C00748475,SE.4713,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-06,2685.50,2024-03-28,964450.86,DIGITAL ADVERTISING,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
SE,C00748475,SE.4714,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-13,2685.50,2024-03-28,967136.36,DIGITAL ADVERTISING,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
SE,C00748475,SE.4715,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-20,2685.50,2024-03-28,969821.86,DIGITAL ADVERTISING,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
SE,C00748475,SE.4722,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-01,1998.75,2024-03-28,971820.61,DIGITAL AD,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
SE,C00748475,SE.4751,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-09,1998.75,2024-03-28,973819.36,DIGITAL AD,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
SE,C00748475,SE.4752,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-16,1998.75,2024-03-28,975818.11,DIGITAL AD,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
SE,C00748475,SE.4753,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-23,1998.75,2024-03-28,977816.86,DIGITAL AD,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
SE,C00748475,SE.4696,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-03-29,6561.00,2024-03-29,984377.86,DIRECT MAIL,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
SE,C00748475,SE.4716,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-02,2649.60,2024-03-29,987027.46,TEXT MESSAGING,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
SE,C00748475,SE.4719,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-01,6561.00,2024-03-29,993588.46,DIRECT MAIL,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
SE,C00748475,SE.4729,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-05,6561.00,2024-03-29,1000149.46,DIRECT MAIL,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
SE,C00748475,SE.4739,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-08,4467.00,2024-03-29,1004616.46,DIRECT MAIL,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
SE,C00748475,SE.4664,,,ORG,Darby House,,,,,,4201 Wilson Boulevard,Suite #110-126,Arlington,VA,22203,C2024,Convention,2024-03-16,10144.00,2024-03-14,295238.69,TV Ad Production,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
SE,C00748475,SE.4667,,,ORG,Darby House,,,,,,4201 Wilson Boulevard,Suite #110-126,Arlington,VA,22203,C2024,Convention,2024-03-18,2650.00,2024-03-15,297888.69,Radio Ad Production,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
SE,C00748475,SE.4674,,,ORG,Darby House,,,,,,4201 Wilson Boulevard,Suite #110-126,Arlington,VA,22203,C2024,Convention,2024-03-23,49341.70,2024-03-23,643203.83,Ad Production,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-06-13,
