form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00678839,500189237,,,ORG,Brite Lite Media,,,,,,153 S Main St,,Marion,OH,433023701,G2024,,2024-10-01,500.00,,202510.44,Billboard (estimate),,,S,P00009423,Harris,Kamala,,,,P,,,Ramey,Elizabeth,,,,2024-10-24,X,*
SE,C00678839,500193461,,,ORG,Bumperactive.Com,,,,,,5907 Burnet Rd,,Austin,TX,787573224,G2024,,2024-09-06,235.26,2024-10-01,202510.44,T-shirts,,,S,P00009423,Harris,Kamala,,,,P,,,Ramey,Elizabeth,,,,2024-10-24,
SE,C00678839,500191478,,,ORG,Bumperactive.Com,,,,,,5907 Burnet Rd,,Austin,TX,787573224,G2024,,2024-10-10,288.90,2024-10-15,202510.44,T-Shirts,,,S,P00009423,Harris,Kamala,,,,P,,,Ramey,Elizabeth,,,,2024-10-24,
SE,C00678839,500192002,,,ORG,Busy Beaver Button Co,,,,,,3407 W Armitage Ave,,Chicago,IL,606473719,G2024,,2024-10-17,1445.00,2024-10-15,202510.44,Buttons (estimate),,,S,P00009423,Harris,Kamala,,,,P,,,Ramey,Elizabeth,,,,2024-10-24,
SE,C00678839,500191475,,,ORG,Civitech,,,,,,300 W 23Rd St,Apt 10N,New York,NY,100112244,G2024,,2024-10-08,3535.04,,202510.44,Text messages,,,S,P00009423,Harris,Kamala,,,,P,,,Ramey,Elizabeth,,,,2024-10-24,X,*
SE,C00678839,500191476,,,ORG,Civitech,,,,,,300 W 23Rd St,Apt 10N,New York,NY,100112244,G2024,,2024-10-15,1522.12,,202510.44,Text messages (actual; estimate reported 10/17),,,S,P00009423,Harris,Kamala,,,,P,,,Ramey,Elizabeth,,,,2024-10-24,X,*
SE,C00678839,500189941,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,G2024,,2024-10-02,142.59,2024-10-15,202510.44,Digital Ads (actual; estimate reported 10/8),,,S,P00009423,Harris,Kamala,,,,P,,,Ramey,Elizabeth,,,,2024-10-24,
SE,C00678839,500192003,,,ORG,Facebook,,,,,,1 Hacker Way,,Menlo Park,CA,940251456,G2024,,2024-10-02,142.58,2024-10-15,276.82,Digital Ads (actual; estimate reported 10/8),,,S,S6MT00162,TESTER,JON,,,,S,,MT,Ramey,Elizabeth,,,,2024-10-24,
SE,C00678839,500189942,,,ORG,"Financial Innovations, Inc",,,,,,1 Weingeroff Blvd,,Cranston,RI,029104009,G2024,,2024-10-06,26299.97,,202510.44,Signs,,,S,P00009423,Harris,Kamala,,,,P,,,Ramey,Elizabeth,,,,2024-10-24,X,*
SE,C00678839,500191477,,,ORG,"Financial Innovations, Inc",,,,,,1 Weingeroff Blvd,,Cranston,RI,029104009,G2024,,2024-10-09,1729.20,,202510.44,T-Shirts (estimate),,,S,P00009423,Harris,Kamala,,,,P,,,Ramey,Elizabeth,,,,2024-10-24,X,*
SE,C00678839,500191480,,,ORG,"Financial Innovations, Inc",,,,,,1 Weingeroff Blvd,,Cranston,RI,029104009,G2024,,2024-10-15,11400.00,,202510.44,Stickers (estimate),,,S,P00009423,Harris,Kamala,,,,P,,,Ramey,Elizabeth,,,,2024-10-24,X,*
SE,C00678839,500191481,,,ORG,Lamar Media Group,,,,,,308 S 10Th St,,Lemoyne,PA,170431705,G2024,,2024-10-10,4120.00,2024-10-15,4151.40,Billboard (actual; estimate reported 10/17),,,O,H0CA25105,GARCIA,MICHAEL,,,,H,27,CA,Ramey,Elizabeth,,,,2024-10-24,
