form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00082792,49591740,,,COM,Jon Hardister for NC,,,,,,PO Box 4113,,Greensboro,NC,27404,,,2023-12-01,1000.00,0.00,"Jon Hardister, COMM. OF LABOR  NC",011,,,,Hardister,Jon,,,,,,,,,,,,,,"Jon Hardister, COMM. OF LABOR  NC"
SB29,C00082792,49592600,,,COM,Juan Alanis for Assembly 2024,,,,,,1010 Tenth Street,Suite 5800,Modesto,CA,95354,,,2023-12-04,1000.00,0.00,"'All Purpose' - Juan Alanis, STATE HOUSE 22nd CA",011,,,,Alanis,Juan,,CA Hon.,,,,,,,,,,,,"'All Purpose' - Juan Alanis, STATE HOUSE 22nd CA"
SB29,C00082792,49592602,,,COM,Tasha Boerner for Assembly 2024,,,,,,"1787 Tribute Road, Suite K",,Sacramento,CA,95815,,,2023-12-04,1000.00,0.00,"'All Purpose' - Tasha Boerner Horvath, STATE HOUSE 77th CA",011,,,,Boerner Horvath,Tasha,,CA Hon.,,,,,,,,,,,,"'All Purpose' - Tasha Boerner Horvath, STATE HOUSE 77th CA"
SB29,C00082792,49592603,,,COM,Rosilicie Ochoa Bogh for Senae 2024,,,,,,"1127 11th Street, Suite 226",,Sacramento,CA,95814,,,2023-12-04,1000.00,0.00,"'All Purpose' - Ochoa Bogh, STATE SENATE 23rd CA",011,,,,Ochoa Bogh,Rosilicie,,CA Sen.,,,,,,,,,,,,"'All Purpose' - Ochoa Bogh, STATE SENATE 23rd CA"
SB29,C00082792,49592654,,,COM,Jesse Gabriel for Assembly 2024,,,,,,"1414 K St, STE 250",,Sacramento,CA,95816,,,2023-12-04,1500.00,0.00,"'All Purpose' - Jesse Gabriel, STATE HOUSE 46th CA",011,,,,Gabriel,Jesse,,CA Hon.,,,,,,,,,,,,"'All Purpose' - Jesse Gabriel, STATE HOUSE 46th CA"
SB29,C00082792,49592764,,,COM,Brian Jones for Lt. Governor 2026,,,,,,9460 Tegner Road,,Hilmar,CA,95324,,,2023-12-04,2150.00,0.00,"'All Purpose' - Brian Jones, LIEUTENANT GOVERNOR  CA",011,,,,Jones,Brian,,,,,,,,,,,,,,"'All Purpose' - Brian Jones, LIEUTENANT GOVERNOR  CA"
SB29,C00082792,49592769,,,COM,Caroline Menjivar for Senate 2026,,,,,,"1414 K St, STE 250",,Sacramento,CA,95814,,,2023-12-04,1500.00,0.00,"'All Purpose' - Caroline Menjivar, STATE SENATE 20th CA",011,,,,Menjivar,Caroline,,CA Sen.,,,,,,,,,,,,"'All Purpose' - Caroline Menjivar, STATE SENATE 20th CA"
SB29,C00082792,49592773,,,COM,Colin Parent for Assembly 2024,,,,,,"1700 Tribute Road, Suite 201",,Sacramento,CA,95815,,,2023-12-04,1000.00,0.00,"'All Purpose' - Colin Parent, STATE HOUSE 79th CA",011,,,,Parent,Colin,,,,,,,,,,,,,,"'All Purpose' - Colin Parent, STATE HOUSE 79th CA"
SB29,C00082792,49592850,,,COM,Buffy Wicks for Assembly 2024,,,,,,"1414 K St., STE 250",,Sacramento,CA,95816,,,2023-12-04,2500.00,0.00,"'All Purpose' - Buffy Wicks, STATE HOUSE 14th CA",011,,,,Wicks,Buffy,,CA Hon.,,,,,,,,,,,,"'All Purpose' - Buffy Wicks, STATE HOUSE 14th CA"
SB29,C00082792,49592855,,,COM,Brian Buchanan for State Senate,,,,,,6377 Caldwell Road,,Lebanon,IN,46052,,,2023-12-04,500.00,0.00,"Brian Buchanan, STATE SENATE 7th IN",011,,,,Buchanan,Brian,,IN Sen.,,,,,,,,,,,,"Brian Buchanan, STATE SENATE 7th IN"
SB29,C00082792,49592856,,,COM,Julie Raque Adams for State Senate,,,,,,213 S. Lyndon Lane,,Louisville,KY,40222,,,2023-12-04,1000.00,0.00,"Julie Adams, STATE SENATE 36th KY",011,,,,Adams,Julie,,KY Sen.,,,,,,,,,,,,"Julie Adams, STATE SENATE 36th KY"
