form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00479246,B892601,,,CCM,Bernie Moreno for Senate,,,,,,PO Box 340797,,Columbus,OH,43234,O2024,Debt Ret General,2024-12-02,5000.00,,Contribution,011,C00837484,,S4OH00192,Moreno,Bernie,,,,S,OH, ,,,,,,,,
SB23,C00479246,B892600,,,CCM,Friends of Dave McCormick,,,,,,5831 Forward Avenue #1344,,Pittsburgh,PA,15217,O2024,Debt Ret General,2024-12-02,5000.00,,Contribution,011,C00851980,,S2PA00661,McCormick,Dave,,,,S,PA, ,,,,,,,,
SB23,C00479246,B892659,,,CCM,Tim Sheehy for Montana,,,,,,410 First Street SE Second Floor,,Washington,DC,20003,O2024,Debt Ret Primary,2024-12-02,5000.00,,Contribution,011,C00844159,,S4MT00183,Sheehy,Tim,,,,S,MT, ,,,,,,,,
SB23,C00479246,B892660,,,CCM,Tim Sheehy for Montana,,,,,,410 First Street SE Second Floor,,Washington,DC,20003,O2024,Debt Ret General,2024-12-02,5000.00,,Contribution,011,C00844159,,S4MT00183,Sheehy,Tim,,,,S,MT, ,,,,,,,,
SB23,C00479246,B893567,,,PAC,All For Our Country Leadership PAC,,,,,,1520 Belle View Blvd Suite 3438,,Alexandria,VA,22307,O2024,Not Applicable,2024-12-18,5000.00,,Contribution,011,C00629212,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893548,,,PAC,American Revival PAC,,,,,,3337 N. Hullen St. Ste 301,,Metaire,LA,70002,O2024,Not Applicable,2024-12-18,5000.00,,Contribution,011,C00639229,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893671,,,PAC,BANKS PAC,,,,,,PO Box 30844,,Bethesda,MD,20824,O2024,Not Applicable,2024-12-18,5000.00,,Contribution,011,C00832469,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893543,,,PAC,BEEPAC (BUILDING ECONOMIC EMPOWERMENT PAC),,,,,,PO BOX 15320,,WASHINGTON,DC,20003,O2024,Not Applicable,2024-12-18,2500.00,,Contribution,011,C00494112,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893594,,,CCM,Bill Cassidy for US Senate,,,,,,PO Box 80505,,Baton Rouge,LA,70898,P2026,,2024-12-18,1000.00,,Contribution,011,C00543983,,S4LA00107,Cassidy,William (Bill),,,,S,LA, ,,,,,,,,
SB23,C00479246,B893557,,,PAC,Build America PAC,,,,,,153-01 Jamaica Avenue Suite 535,,Jamaica,NY,11432,O2024,Not Applicable,2024-12-18,2500.00,,Contribution,011,C00377143,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893551,,,PAC,Common Ground PAC,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,22314,O2024,Not Applicable,2024-12-18,5000.00,,Contribution,011,C00538835,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893564,,,PAC,Congressional Black Caucus PAC,,,,,,413 New Jersey Avenue SE,,Washington,DC,20033,O2024,Not Applicable,2024-12-18,5000.00,,Contribution,011,C00147512,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893593,,,PAC,Continuing America's Strength and Security PAC,,,,,,P.O. Box 80505,,Baton Rouge,LA,70898,O2024,Not Applicable,2024-12-18,1500.00,,Contribution,011,C00480228,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893563,,,PAC,Dirigo PAC,,,,,,PO Box 1355,,Alexandria,VA,22313,O2024,Not Applicable,2024-12-18,2500.00,,Contribution,011,C00391797,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893579,,,PAC,Eye of the Tiger PAC,,,,,,PO Box 9891,,Arlington,VA,22219,O2024,Not Applicable,2024-12-18,5000.00,,Contribution,011,C00467431,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893571,,,PAC,Fostering Progress PAC,,,,,,PO Box 9104,,Aurora,IL,60598,O2024,Not Applicable,2024-12-18,5000.00,,Contribution,011,C00571943,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893572,,,PAC,Goldfinch PAC,,,,,,499 South Capitol Street SW #405,,Washington,DC,20003,O2024,Not Applicable,2024-12-18,2500.00,,Contribution,011,C00698977,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893541,,,PAC,Granite Values PAC,,,,,,105 N State Street,,Concord,NH,03301,O2024,Not Applicable,2024-12-18,2500.00,,Contribution,011,C00629311,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893595,,,PAC,I Got Your Back Pac,,,,,,122 C Street NW Suite 360,,Washington,DC,20003,O2024,Not Applicable,2024-12-18,2500.00,,Contribution,011,C00633156,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893542,,,PAC,In The Arena PAC,,,,,,P.O. Box 7244,,Little Rock,AR,72217,O2024,Not Applicable,2024-12-18,5000.00,,Contribution,011,C00623512,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893545,,,PAC,Jobs Education and Families First (JEFF PAC),,,,,,PO Box 65322,,Washington,DC,20035,O2024,Not Applicable,2024-12-18,5000.00,,Contribution,011,C00617803,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893573,,,PAC,JUNTOS PAC,,,,,,PO Box 65322,,Washington,DC,20035,O2024,Not Applicable,2024-12-18,5000.00,,Contribution,011,C00892752,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893553,,,PAC,LANKPAC,,,,,,P.O. Box 1639,,Bethany,OK,73008,O2024,Not Applicable,2024-12-18,4000.00,,Contribution,011,C00492058,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893596,,,PAC,LASSO PAC,,,,,,901 N. Washington St. Suite 700,,Alexandria,VA,22314,O2024,Not Applicable,2024-12-18,5000.00,,Contribution,011,C00876912,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893576,,,PAC,Motor City PAC,,,,,,611 Pennsylvania Ave SE Ste 143,,Washington,DC,20003,O2024,Not Applicable,2024-12-18,4000.00,,Contribution,011,C00507574,,,,,,,,,, ,,,,,,,,
SB23,C00479246,B893575,,,CCM,Nancy Pelosi for Congress,,,,,,1032 15th Street NW Suite 247,,Washington,DC,20005,P2026,,2024-12-18,2500.00,,Contribution,011,C00213512,,H8CA05035,Pelosi,Nancy,,,,H,CA,11,,,,,,,,
